TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_RESIDENCE_CODE,TRAVEL_STATUS_DESTINATION_CODE
e006918,11,남,40,7,2,4,3,7,7.0,2,2,42,42150,41,41820,45,45110,6,서울특별시,경기,자녀 동반 여행,7,3.0,5.0,3,11,41
e003288,41,여,20,5,1,1,2,4,7.0,3,4,42,42150,28,28110,26,26350,5,경기도,경기,2인 여행(가족 외),3,1.0,2.0,1,41,41
e003033,43,남,30,6,1,3,3,4,5.0,2,1,11,11620,43,43800,42,42800,6,충청북도,경기,2인 여행(가족 외),3,1.0,2.0,1,43,41
e007482,11,여,20,5,1,5,3,3,7.0,3,4,50,50130,42,42150,26,26110,7,서울특별시,경기,2인 여행(가족 외),7,1.0,5.0,1,11,41
e008369,11,여,20,6,1,1,3,6,7.0,3,6,42,42210,41,41480,50,50130,7,서울특별시,경기,2인 여행(가족 외),9,5.0,10.0,1,11,41
e003515,11,남,30,6,1,2,2,6,6.0,2,1,42,42830,50,50110,26,26350,6,서울특별시,경기,나홀로 여행,2,7.0,4.0,0,11,41
e001386,11,여,30,6,1,2,3,6,10.0,2,1,42,42150,41,41820,41,41650,4,서울특별시,경기,나홀로 여행,2,1.0,7.0,0,11,41
e006602,41,여,40,5,4,2,3,4,4.0,3,5,42,42170,44,44210,41,41170,6,서울특별시,경기,자녀 동반 여행,3,7.0,1.0,1,11,41
e000645,11,여,20,6,1,4,3,3,5.0,3,1,42,42130,46,46130,41,41310,5,서울특별시,경기,2인 여행(가족 외),2,6.0,1.0,1,11,41
e007296,41,여,20,6,1,1,2,4,7.0,1,1,11,11110,11,11650,26,26230,6,경기도,서울,2인 여행(가족 외),7,1.0,3.0,1,41,11
e000525,41,남,40,6,2,3,3,12,12.0,1,1,42,42820,46,46130,41,41460,7,경기도,경기,3인 이상 여행(가족 외),3,1.0,2.0,2,41,41
e004552,28,여,20,6,1,4,13,4,8.0,2,1,28,28110,41,41820,47,47130,6,인천광역시,경기,부모 동반 여행,3,0.0,0.0,3,28,41
e007634,41,여,20,6,1,3,3,4,7.0,3,10,45,45130,11,11680,42,42230,7,경기도,서울,2인 여행(가족 외),8,0.0,0.0,1,41,11
e005239,28,남,50,6,2,4,3,7,10.0,2,2,28,28710,41,41820,41,41360,2,인천광역시,경기,3인 이상 여행(가족 외),3,2.0,7.0,6,28,41
e004979,41,남,30,5,1,4,13,1,3.0,3,2,41,41280,41,41190,28,28110,4,경기도,서울,2인 여행(가족 외),1,8.0,4.0,1,41,11
e000704,11,여,30,6,1,3,3,5,11.0,2,2,42,42750,28,28710,50,50110,7,서울특별시,경기,나홀로 여행,1,2.0,4.0,0,11,41
e000666,42,남,20,6,1,1,10,4,7.0,2,2,42,42150,11,11440,41,41280,5,강원도,서울,2인 여행(가족 외),6,1.0,2.0,1,42,11
e007362,11,남,30,6,2,2,2,9,12.0,2,2,11,11200,41,41280,48,48120,6,서울특별시,경기,2인 가족 여행,2,1.0,7.0,1,11,41
e004859,41,여,20,6,2,2,3,5,9.0,2,2,42,42210,50,50130,26,26710,3,경기도,경기,부모 동반 여행,9,3.0,1.0,3,41,41
e000640,11,여,60,4,2,3,11,2,3.0,1,3,41,41800,42,42210,43,43730,4,서울특별시,경기,3대 동반 여행(친척 포함),6,3.0,2.0,2,11,41
e007758,11,여,40,5,2,5,11,1,5.0,3,2,42,42230,26,26350,50,50110,5,서울특별시,경기,자녀 동반 여행,7,8.0,3.0,3,11,41
e002556,30,남,30,8,1,2,12,4,4.0,3,6,50,50110,50,50130,11,11680,5,대전광역시,서울,2인 여행(가족 외),3,1.0,7.0,1,30,11
e007610,44,여,20,6,1,1,12,1,7.0,3,2,50,50110,50,50130,26,26350,7,충청남도,경기,2인 여행(가족 외),3,2.0,1.0,1,44,41
e007789,28,여,30,5,2,4,2,4,7.0,1,1,42,42210,28,28110,42,42830,3,인천광역시,경기,자녀 동반 여행,10,8.0,7.0,3,28,41
e007788,11,남,40,6,2,3,1,11,11.0,2,3,42,42820,50,50130,48,48840,3,서울특별시,경기,자녀 동반 여행,3,6.0,1.0,2,11,41
e008297,41,여,30,7,1,1,2,4,7.0,2,2,41,41110,41,41460,11,11110,5,경기도,서울,나홀로 여행,4,7.0,10.0,0,41,11
e011446,41,남,30,6,2,2,3,5,8.0,2,3,42,42230,26,26350,45,45110,7,경기도,서울,2인 가족 여행,1,8.0,5.0,1,41,11
e005940,11,남,50,6,2,4,11,1,8.0,4,1,42,42210,26,26350,50,50130,7,서울특별시,경기,3인 이상 여행(가족 외),6,1.0,7.0,3,11,41
e002316,11,여,30,6,1,3,7,6,9.0,2,1,26,26350,42,42210,28,28185,6,서울특별시,경기,2인 여행(가족 외),3,1.0,2.0,1,11,41
e000828,30,여,60,6,2,4,3,7,12.0,3,7,44,44180,26,26350,48,48220,4,대전광역시,경기,2인 가족 여행,2,1.0,10.0,1,30,41
e009634,11,여,20,6,1,4,12,2,7.0,3,4,50,50110,26,26350,45,45110,6,서울특별시,경기,2인 여행(가족 외),7,5.0,3.0,1,11,41
e001578,11,남,40,7,1,1,2,4,7.0,3,3,42,42210,50,50130,26,26350,6,서울특별시,경기,나홀로 여행,8,1.0,2.0,0,11,41
f006366,11,남,40,6,2,2,1,12,12.0,3,6,42,42150,46,46730,26,26440,7,서울특별시,경기,자녀 동반 여행,2,7.0,3.0,1,11,41
e009186,41,여,30,6,2,2,3,5,8.0,2,1,46,46110,28,28200,50,50130,3,경기도,인천,2인 가족 여행,3,1.0,2.0,1,41,28
e002555,41,여,20,6,2,2,3,4,7.0,3,4,41,41360,41,41820,42,42150,6,경기도,경기,2인 가족 여행,2,3.0,1.0,1,41,41
e010893,11,여,30,5,2,4,3,4,9.0,1,1,41,41480,41,41290,41,41570,7,서울특별시,경기,자녀 동반 여행,3,5.0,1.0,3,11,41
e002584,41,남,30,7,2,4,2,5,5.0,3,4,42,42210,50,50110,41,41830,7,경기도,경기,자녀 동반 여행,3,7.0,8.0,3,41,41
e002246,11,남,30,7,2,4,3,6,8.0,2,2,50,50110,42,42210,41,41480,6,서울특별시,경기,자녀 동반 여행,1,7.0,3.0,3,11,41
e005443,11,남,40,6,2,5,3,6,6.0,2,1,43,43150,41,41830,44,44770,5,서울특별시,경기,자녀 동반 여행,1,3.0,7.0,4,11,41
e005160,11,여,30,7,2,3,2,1,4.0,4,3,41,41820,11,11470,28,28710,7,서울특별시,경기,자녀 동반 여행,9,3.0,2.0,2,11,41
e002754,44,남,20,4,1,1,12,4,7.0,2,2,11,11170,42,42150,50,50110,5,충청남도,서울,2인 여행(가족 외),1,8.0,3.0,1,44,11
e005945,41,남,30,6,2,2,3,7,9.0,3,3,42,42150,41,41820,50,50110,6,경기도,경기,2인 가족 여행,2,1.0,5.0,1,41,41
e005891,41,남,40,5,1,1,8,10,7.0,4,1,41,41270,50,50110,46,46130,7,경기도,경기,2인 여행(가족 외),3,6.0,1.0,1,41,41
e000022,11,남,40,6,2,4,7,7,8.0,2,1,42,42210,44,44825,41,41280,6,서울특별시,경기,2인 가족 여행,3,2.0,1.0,1,11,41
e004027,11,남,50,6,2,4,1,12,12.0,3,4,50,50110,42,42150,42,42770,6,서울특별시,경기,3인 이상 여행(가족 외),2,1.0,3.0,2,11,41
e011570,11,여,30,6,2,1,3,6,7.0,3,4,44,44180,42,42210,41,41570,7,서울특별시,인천,나홀로 여행,7,1.0,2.0,0,11,28
e002093,41,여,20,6,1,4,3,3,6.0,3,6,42,42150,50,50110,26,26350,5,경기도,서울,나홀로 여행,5,2.0,1.0,0,41,11
e000505,11,남,40,6,2,5,2,7,7.0,3,3,42,42780,41,41570,41,41290,6,서울특별시,경기,나홀로 여행,2,8.0,1.0,0,11,41
e005590,48,여,20,6,1,4,3,4,11.0,3,2,50,50130,50,50110,42,42150,4,경상남도,서울,2인 여행(가족 외),2,1.0,3.0,1,48,11
e013029,11,여,60,6,1,4,2,4,6.0,3,3,42,42150,46,46130,50,50110,6,서울특별시,경기,부모 동반 여행,2,3.0,6.0,3,11,41
e000801,11,남,30,6,1,3,2,7,9.0,3,2,26,26350,42,42150,50,50110,6,서울특별시,경기,나홀로 여행,2,6.0,7.0,0,11,41
e011246,41,남,30,6,1,2,2,1,3.0,3,3,11,11110,45,45110,50,50130,3,경기도,서울,2인 가족 여행,3,1.0,2.0,1,41,11
e000547,41,남,30,6,2,4,3,5,9.0,2,1,50,50130,42,42150,41,41280,6,경기도,경기,자녀 동반 여행,2,3.0,7.0,3,41,41
e007205,11,여,20,7,1,3,3,5,9.0,3,2,42,42210,50,50110,26,26350,4,서울특별시,경기,2인 여행(가족 외),3,7.0,1.0,1,11,41
e000964,11,여,30,6,1,1,3,4,7.0,3,1,50,50110,41,41270,41,41590,4,서울특별시,경기,나홀로 여행,5,1.0,4.0,0,11,41
e000579,28,남,30,6,1,2,5,4,5.0,3,4,42,42210,50,50130,44,44825,6,인천광역시,경기,2인 여행(가족 외),3,4.0,1.0,1,28,41
e000706,11,여,20,6,1,1,3,8,7.0,3,3,48,48120,50,50130,42,42210,6,서울특별시,경기,3인 이상 여행(가족 외),1,2.0,3.0,5,11,41
e001131,41,여,20,6,1,1,2,5,7.0,1,2,11,11710,11,11170,44,44150,5,경기도,서울,2인 여행(가족 외),1,6.0,3.0,1,41,11
e001392,41,여,30,7,2,3,2,12,12.0,2,1,41,41480,42,42210,50,50110,3,경기도,경기,자녀 동반 여행,7,1.0,2.0,2,41,41
e006802,41,남,30,6,2,2,3,7,11.0,2,2,42,42750,47,47110,50,50130,5,경기도,서울,2인 여행(가족 외),2,6.0,0.0,1,41,11
e002965,41,남,30,6,2,2,5,3,4.0,3,6,42,42230,41,41360,11,11290,4,경기도,경기,2인 가족 여행,8,2.0,0.0,1,41,41
e001913,41,남,20,5,1,4,12,2,7.0,3,2,41,41650,28,28185,50,50130,5,경기도,경기,2인 여행(가족 외),1,4.0,5.0,1,41,41
e007573,41,여,30,7,2,2,3,5,7.0,3,3,26,26350,50,50110,41,41390,7,경기도,서울,2인 가족 여행,3,1.0,2.0,1,41,11
e005517,41,남,20,6,1,3,3,4,7.0,2,1,11,11680,26,26170,29,29170,3,경기도,서울,2인 여행(가족 외),1,3.0,6.0,1,41,11
e009632,41,남,20,6,1,1,12,2,7.0,3,3,42,42150,11,11560,28,28185,4,경기도,서울,나홀로 여행,7,4.0,2.0,0,41,11
e004722,29,남,20,6,1,5,12,1,11.0,3,4,11,11140,45,45740,11,11440,6,광주광역시,서울,나홀로 여행,7,1.0,2.0,0,29,11
e000955,41,여,40,6,2,4,2,9,12.0,1,1,41,41170,41,41460,41,41110,7,경기도,서울,3인 이상 여행(가족 외),1,5.0,3.0,3,41,11
e005321,44,여,60,5,2,3,2,4,9.0,3,5,42,42170,41,41110,48,48310,7,충청남도,경기,2인 여행(가족 외),7,4.0,3.0,1,44,41
e002272,41,여,30,6,1,1,3,4,7.0,3,3,41,41830,50,50130,50,50110,3,경기도,경기,부모 동반 여행,3,7.0,2.0,5,41,41
e011186,11,남,40,6,1,1,3,4,7.0,2,4,42,42150,27,27260,11,11680,5,서울특별시,경기,3인 이상 여행(가족 외),3,1.0,2.0,3,11,41
e002092,41,여,20,6,1,4,13,4,7.0,3,3,42,42830,42,42760,26,26500,4,경기도,인천,2인 여행(가족 외),2,4.0,1.0,1,41,28
e006896,41,여,40,6,2,4,2,5,10.0,2,1,41,41820,41,41650,28,28710,3,경기도,인천,2인 가족 여행,1,2.0,3.0,1,41,28
e004473,11,여,20,4,1,3,12,2,7.0,3,2,11,11170,11,11440,11,11710,7,서울특별시,경기,2인 여행(가족 외),7,2.0,1.0,1,11,41
e002158,41,여,20,6,1,2,13,4,5.0,3,3,42,42150,41,41820,26,26500,7,경기도,경기,2인 여행(가족 외),3,6.0,5.0,1,41,41
e007202,41,여,30,6,2,4,11,1,7.0,1,1,41,41450,41,41830,11,11710,2,경기도,서울,자녀 동반 여행,3,1.0,2.0,2,41,11
e006794,41,남,40,4,1,1,8,3,7.0,2,2,42,42150,41,41820,47,47130,6,경기도,서울,나홀로 여행,7,2.0,1.0,0,41,11
e002077,11,남,60,6,2,4,11,1,12.0,2,2,50,50110,50,50130,42,42150,3,서울특별시,인천,자녀 동반 여행,1,2.0,3.0,3,11,28
e007249,41,여,30,5,2,3,4,1,4.0,2,2,28,28110,41,41460,42,42210,7,경기도,인천,자녀 동반 여행,3,7.0,1.0,2,41,28
e006016,41,여,60,4,2,4,2,3,8.0,3,3,50,50110,42,42150,41,41820,4,경기도,서울,2인 가족 여행,1,2.0,7.0,1,41,11
e006042,41,남,60,6,1,4,3,6,12.0,3,4,41,41110,28,28710,42,42760,7,경기도,인천,3대 동반 여행(친척 포함),1,2.0,3.0,2,41,28
e003527,28,여,20,5,1,2,3,5,8.0,3,5,26,26350,42,42150,47,47130,7,인천광역시,경기,나홀로 여행,1,7.0,5.0,0,28,41
e003332,41,남,30,7,1,2,3,5,9.0,3,2,41,41820,42,42210,26,26350,1,경기도,경기,2인 여행(가족 외),2,7.0,1.0,1,41,41
e003900,28,여,20,6,1,4,2,4,12.0,3,4,26,26350,50,50110,47,47110,6,인천광역시,경기,2인 여행(가족 외),2,3.0,1.0,1,28,41
e004549,28,여,40,6,2,4,2,11,12.0,3,2,41,41360,42,42830,50,50110,6,인천광역시,경기,자녀 동반 여행,1,2.0,7.0,3,28,41
e003906,28,여,20,6,1,2,12,3,5.0,3,4,50,50110,26,26350,11,11410,5,인천광역시,서울,2인 가족 여행,3,2.0,1.0,1,28,11
e001996,11,남,50,6,1,2,2,3,3.0,3,10,30,30170,45,45110,29,29170,5,서울특별시,경기,3인 이상 여행(가족 외),2,1.0,9.0,4,11,41
e001530,11,남,20,4,1,1,3,4,7.0,2,1,50,50130,41,41480,26,26110,7,서울특별시,인천,2인 여행(가족 외),7,3.0,1.0,1,11,28
e001060,28,남,30,6,2,4,2,3,6.0,2,1,41,41820,28,28110,11,11560,7,인천광역시,경기,자녀 동반 여행,3,1.0,5.0,3,28,41
e002421,41,남,30,6,1,4,4,3,5.0,3,4,50,50110,26,26350,41,41360,7,경기도,경기,나홀로 여행,1,7.0,6.0,0,41,41
e007792,11,여,60,5,2,2,3,4,8.0,2,2,42,42210,41,41830,44,44180,4,서울특별시,인천,2인 가족 여행,3,8.0,2.0,1,11,28
e002264,11,여,30,7,2,4,2,7,12.0,1,1,11,11440,28,28185,11,11290,2,서울특별시,경기,자녀 동반 여행,3,2.0,6.0,2,11,41
e009102,11,여,20,6,1,1,4,4,7.0,3,2,42,42150,26,26350,28,28710,4,서울특별시,경기,2인 여행(가족 외),3,0.0,0.0,1,11,41
e008303,41,남,40,7,2,4,3,5,8.0,2,1,41,41590,11,11680,42,42750,5,경기도,서울,2인 가족 여행,2,3.0,1.0,1,41,11
e007643,41,여,20,4,1,1,12,1,7.0,2,1,42,42210,42,42150,42,42170,6,경기도,인천,2인 여행(가족 외),1,3.0,7.0,1,41,28
e009770,11,여,30,4,2,2,3,4,4.0,2,1,50,50110,46,46130,42,42210,5,서울특별시,경기,2인 여행(가족 외),1,3.0,0.0,1,11,41
e002939,41,여,30,6,2,2,3,4,7.0,2,1,50,50130,42,42150,26,26500,6,경기도,경기,나홀로 여행,2,1.0,0.0,0,41,41
e001211,11,남,30,6,1,1,3,11,7.0,2,1,41,41570,42,42830,28,28140,3,서울특별시,인천,나홀로 여행,2,1.0,7.0,0,11,28
e010863,41,여,20,6,1,4,4,4,9.0,3,5,50,50130,26,26350,28,28177,6,경기도,인천,2인 여행(가족 외),1,5.0,3.0,1,41,28
e003726,42,남,40,4,2,5,3,4,8.0,2,1,42,42150,42,42210,11,11470,5,강원도,경기,자녀 동반 여행,7,3.0,1.0,3,42,41
e003116,28,여,20,6,1,3,13,1,9.0,3,2,50,50130,42,42150,26,26500,5,인천광역시,서울,나홀로 여행,1,2.0,5.0,0,28,11
e003308,11,여,30,6,2,3,2,4,8.0,3,6,42,42210,50,50130,26,26710,2,서울특별시,경기,자녀 동반 여행,3,2.0,1.0,3,11,41
e005257,43,남,20,6,1,3,3,1,5.0,2,1,47,47130,26,26350,11,11680,5,충청북도,서울,2인 여행(가족 외),2,3.0,5.0,1,43,11
e006352,41,여,40,5,2,4,4,4,8.0,3,3,42,42210,50,50110,42,42750,2,경기도,경기,2인 가족 여행,7,3.0,1.0,1,41,41
e002451,41,여,50,6,2,4,3,4,10.0,3,5,42,42210,30,30200,45,45790,1,경기도,서울,나홀로 여행,8,7.0,5.0,0,41,11
e009702,11,여,20,4,1,1,12,1,7.0,3,2,42,42210,50,50130,41,41110,2,서울특별시,경기,2인 여행(가족 외),2,5.0,1.0,1,11,41
e002513,11,여,40,5,1,1,3,3,7.0,3,5,41,41360,46,46150,42,42150,4,서울특별시,경기,나홀로 여행,2,1.0,6.0,0,11,41
e004238,41,여,30,6,2,3,3,7,10.0,2,1,41,41360,42,42210,41,41480,5,경기도,경기,자녀 동반 여행,1,3.0,7.0,2,41,41
e006894,11,여,30,6,2,4,2,6,10.0,2,2,42,42110,41,41820,48,48120,4,서울특별시,경기,자녀 동반 여행,3,8.0,1.0,3,11,41
e007793,11,남,20,6,1,4,2,4,10.0,4,4,41,41270,41,41390,28,28110,7,서울특별시,경기,2인 여행(가족 외),3,4.0,2.0,1,11,41
e010268,11,남,60,7,2,2,13,5,5.0,3,1,42,42230,42,42170,50,50110,4,서울특별시,경기,3대 동반 여행(친척 포함),3,8.0,5.0,3,11,41
e003294,41,남,20,5,1,4,3,4,5.0,2,2,41,41150,47,47900,47,47170,7,경기도,서울,나홀로 여행,5,1.0,6.0,0,41,11
e002108,11,남,30,6,2,2,3,6,10.0,3,6,28,28185,50,50130,26,26350,2,서울특별시,인천,2인 여행(가족 외),2,3.0,1.0,1,11,28
e001207,29,여,30,6,1,3,3,3,3.0,2,1,46,46730,46,46710,11,11680,4,광주광역시,서울,나홀로 여행,8,1.0,7.0,0,29,11
e002233,11,남,20,6,2,2,3,4,6.0,3,3,41,41670,50,50130,50,50110,6,서울특별시,경기,2인 여행(가족 외),1,3.0,2.0,1,11,41
e003065,11,여,50,7,2,3,3,8,12.0,2,2,42,42110,41,41280,41,41480,3,서울특별시,경기,3인 이상 여행(가족 외),3,8.0,1.0,2,11,41
e007606,11,여,40,8,1,4,2,5,12.0,3,4,42,42150,42,42210,42,42830,7,서울특별시,경기,3인 이상 여행(가족 외),2,3.0,10.0,2,11,41
e005910,41,여,30,6,2,2,3,6,11.0,2,2,11,11710,11,11110,30,30110,5,경기도,서울,2인 가족 여행,3,8.0,1.0,1,41,11
e005579,44,남,20,5,1,4,13,3,10.0,2,1,42,42150,26,26350,11,11680,5,충청남도,경기,2인 여행(가족 외),3,2.0,1.0,1,44,41
e002236,43,남,20,5,1,1,4,4,7.0,2,1,11,11680,27,27110,26,26110,4,충청북도,서울,2인 여행(가족 외),4,7.0,2.0,1,43,11
e000039,11,남,40,7,2,2,2,2,5.0,2,1,41,41480,42,42210,28,28710,2,서울특별시,경기,2인 가족 여행,3,1.0,7.0,1,11,41
e000492,28,남,50,6,2,3,1,10,12.0,3,2,42,42210,42,42810,50,50130,6,인천광역시,경기,3인 이상 여행(가족 외),2,3.0,1.0,2,28,41
e010256,41,여,60,6,2,2,3,4,4.0,1,3,48,48220,48,48850,42,42150,3,경기도,경기,2인 가족 여행,2,1.0,8.0,1,41,41
e006926,11,여,20,6,1,5,13,3,12.0,3,2,26,26350,50,50130,50,50110,7,서울특별시,경기,3인 이상 가족 여행(친척 포함),3,1.0,8.0,2,11,41
e004354,11,여,30,6,1,3,2,5,9.0,3,4,42,42150,30,30110,41,41190,6,서울특별시,경기,2인 여행(가족 외),3,5.0,1.0,1,11,41
e001104,43,여,20,6,1,1,3,5,7.0,2,2,11,11440,47,47130,50,50110,5,충청북도,서울,2인 여행(가족 외),7,1.0,3.0,1,43,11
e002986,11,남,20,6,1,1,3,4,7.0,3,4,50,50110,42,42150,11,11140,6,서울특별시,경기,2인 여행(가족 외),3,1.0,7.0,1,11,41
e006081,11,여,20,6,4,1,2,5,7.0,3,2,50,50130,27,27260,41,41820,4,서울특별시,인천,2인 여행(가족 외),2,3.0,7.0,1,11,28
e012305,48,남,40,6,2,4,2,4,8.0,3,1,29,29110,42,42150,48,48310,5,경상남도,서울,자녀 동반 여행,8,0.0,0.0,2,48,11
e002306,11,여,40,6,1,3,3,4,9.0,2,2,50,50110,26,26350,41,41820,6,서울특별시,경기,3인 이상 여행(가족 외),1,3.0,2.0,2,11,41
e001212,28,여,50,4,4,4,1,7,7.0,2,1,42,42210,42,42830,41,41280,1,인천광역시,경기,3인 이상 여행(가족 외),2,3.0,0.0,3,28,41
e001413,11,여,20,6,1,5,3,4,12.0,3,6,28,28260,41,41480,42,42150,7,서울특별시,경기,나홀로 여행,1,7.0,2.0,0,11,41
e007145,41,남,30,7,1,4,12,3,5.0,3,2,50,50130,42,42210,42,42190,4,경기도,서울,나홀로 여행,7,2.0,6.0,0,41,11
e004712,11,여,40,6,2,4,4,4,8.0,3,3,50,50110,41,41280,45,45130,3,서울특별시,경기,2인 가족 여행,7,8.0,1.0,1,11,41
e004459,41,여,20,6,1,1,12,2,7.0,3,2,41,41290,48,48740,47,47770,3,경기도,서울,나홀로 여행,1,2.0,4.0,0,41,11
e008798,41,남,20,4,1,4,12,2,6.0,1,2,50,50130,42,42110,11,11110,3,경기도,서울,2인 가족 여행,1,7.0,5.0,1,41,11
e000045,41,여,60,5,2,3,3,2,6.0,2,2,42,42210,43,43130,41,41570,6,경기도,경기,2인 가족 여행,2,1.0,3.0,1,41,41
e004596,41,남,20,6,1,4,9,2,6.0,3,3,11,11110,26,26350,41,41820,6,경기도,서울,2인 여행(가족 외),1,2.0,3.0,1,41,11
e004013,41,남,20,4,1,2,9,3,4.0,3,3,50,50110,42,42150,46,46130,6,경기도,경기,2인 가족 여행,1,2.0,3.0,1,41,41
e000481,41,여,20,6,1,3,3,3,4.0,3,1,11,11710,11,11680,11,11440,6,경기도,서울,나홀로 여행,2,1.0,4.0,0,41,11
e005345,46,여,20,6,1,5,12,2,10.0,3,3,48,48270,50,50130,47,47130,6,전라남도,서울,나홀로 여행,1,7.0,5.0,0,46,11
e009517,41,여,30,5,1,1,2,4,7.0,2,2,42,42150,50,50110,26,26350,2,경기도,서울,나홀로 여행,2,1.0,4.0,0,41,11
e003933,28,남,30,5,1,2,3,4,7.0,3,6,50,50130,42,42820,11,11110,4,인천광역시,경기,2인 여행(가족 외),1,3.0,7.0,1,28,41
e004511,11,여,20,6,1,4,2,6,10.0,2,2,41,41110,41,41360,50,50110,7,서울특별시,경기,2인 여행(가족 외),7,5.0,3.0,1,11,41
e003707,47,남,20,6,1,1,12,2,7.0,2,2,11,11440,45,45130,50,50110,6,경상북도,서울,2인 가족 여행,3,7.0,1.0,1,47,11
e002415,41,남,20,4,1,4,12,2,8.0,3,6,41,41110,50,50110,11,11560,2,경기도,인천,2인 여행(가족 외),2,6.0,3.0,1,41,28
e001331,11,남,60,6,2,3,4,7,7.0,2,2,50,50130,41,41480,41,41220,7,서울특별시,경기,자녀 동반 여행,2,3.0,1.0,2,11,41
e000737,41,남,30,6,2,2,3,6,11.0,3,5,41,41820,42,42210,50,50130,2,경기도,인천,나홀로 여행,6,2.0,1.0,0,41,28
e003808,26,남,30,5,1,1,7,6,7.0,2,1,50,50130,47,47130,11,11110,6,부산광역시,서울,2인 여행(가족 외),3,2.0,1.0,1,26,11
e004486,11,남,40,7,2,6,2,8,8.0,1,1,41,41610,41,41280,41,41630,7,서울특별시,경기,자녀 동반 여행,3,6.0,8.0,5,11,41
e012760,36,여,20,4,1,5,12,1,10.0,3,5,26,26350,11,11650,30,30200,5,세종특별자치시,서울,2인 가족 여행,1,7.0,3.0,1,36,11
e002076,41,남,40,6,2,2,7,5,7.0,2,1,42,42150,28,28110,44,44150,1,경기도,경기,나홀로 여행,8,1.0,2.0,0,41,41
e003495,11,여,60,4,2,4,5,5,12.0,2,1,41,41830,41,41820,42,42830,6,서울특별시,경기,나홀로 여행,6,1.0,5.0,0,11,41
e000831,28,남,40,7,2,3,2,6,10.0,2,1,42,42210,41,41270,42,42770,6,인천광역시,경기,자녀 동반 여행,7,8.0,2.0,3,28,41
e003271,11,여,40,6,1,2,3,7,11.0,2,2,42,42150,26,26350,46,46130,4,서울특별시,경기,2인 여행(가족 외),4,7.0,1.0,1,11,41
e004135,41,남,30,6,1,1,2,4,7.0,3,3,42,42150,50,50130,41,41590,6,경기도,인천,나홀로 여행,4,2.0,1.0,0,41,28
e001025,41,남,30,6,2,2,3,4,8.0,3,6,42,42150,46,46170,26,26260,7,경기도,경기,2인 가족 여행,2,3.0,1.0,1,41,41
e004243,29,남,30,6,1,4,13,1,5.0,3,5,50,50110,11,11680,26,26500,6,광주광역시,서울,3인 이상 여행(가족 외),3,1.0,5.0,2,29,11
e000699,42,여,30,6,1,3,13,3,4.0,4,1,50,50130,26,26350,11,11680,7,강원도,서울,2인 여행(가족 외),7,2.0,1.0,1,42,11
e004066,27,여,20,6,1,4,2,3,9.0,3,3,26,26170,11,11440,27,27110,4,대구광역시,서울,나홀로 여행,2,7.0,1.0,0,27,11
e002051,41,남,20,5,1,1,3,5,7.0,2,1,11,11560,30,30200,41,41110,1,경기도,서울,나홀로 여행,7,2.0,6.0,0,41,11
e001429,11,여,40,6,2,4,13,3,7.0,2,1,50,50130,41,41820,42,42830,3,서울특별시,경기,자녀 동반 여행,1,8.0,2.0,3,11,41
e007834,11,남,40,7,2,4,1,5,5.0,2,1,42,42830,41,41820,44,44825,4,서울특별시,경기,2인 여행(가족 외),3,6.0,1.0,1,11,41
e006854,41,여,60,4,2,1,5,1,7.0,3,5,48,48840,11,11110,42,42110,7,경기도,경기,3인 이상 여행(가족 외),1,3.0,7.0,2,41,41
e005752,41,남,30,6,2,3,3,1,5.0,2,2,42,42210,41,41830,41,41110,7,경기도,서울,2인 여행(가족 외),7,1.0,3.0,1,41,11
e003727,11,여,30,7,1,1,3,12,7.0,3,3,42,42150,11,11170,41,41550,4,서울특별시,경기,나홀로 여행,2,6.0,1.0,0,11,41
e005317,11,여,20,5,1,3,12,2,6.0,4,2,11,11110,44,44180,26,26440,4,서울특별시,경기,2인 여행(가족 외),7,1.0,6.0,1,11,41
e005170,41,여,40,6,2,4,11,1,8.0,3,2,50,50130,42,42230,43,43800,6,경기도,경기,자녀 동반 여행,2,3.0,5.0,3,41,41
e000733,11,남,30,6,2,4,3,5,10.0,2,2,50,50130,42,42110,42,42150,7,서울특별시,경기,자녀 동반 여행,2,7.0,1.0,3,11,41
e001424,28,남,40,6,2,6,2,5,11.0,3,3,50,50130,42,42210,41,41110,6,인천광역시,경기,자녀 동반 여행,1,3.0,7.0,4,28,41
e004970,41,남,30,6,1,1,3,5,7.0,2,1,41,41130,26,26350,11,11680,3,경기도,경기,2인 여행(가족 외),3,1.0,5.0,1,41,41
e004324,11,남,30,6,2,2,1,5,5.0,2,2,42,42110,41,41360,26,26350,2,서울특별시,경기,2인 가족 여행,2,4.0,1.0,1,11,41
