TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK
e_e003204,e003204,21,2023-06-14,2023-06-15,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;24;22
e_e003205,e003205,1;3;4;6;7;27;26;25;24;23;22;21;12;9;11,2023-06-30,2023-07-02,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;22;26
e_e003206,e003206,21;22;26;24;1;4,2023-06-16,2023-06-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,21;24;1
e_e003210,e003210,21;22;23;24;6,2023-06-24,2023-06-26,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;23;10
e_e003212,e003212,21;23;4,2023-06-15,2023-06-17,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,23;21;4
e_e003222,e003222,24;22,2023-06-23,2023-06-25,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;22;24
e_e003223,e003223,1;22;26;4;6,2023-06-24,2023-06-26,대중교통 등,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,22;1;4
e_e003227,e003227,2,2023-06-26,2023-06-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;22;21
e_e003230,e003230,6;1;22,2023-06-24,2023-06-26,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,6;22;1
e_e003231,e003231,1;27,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;27;22
e_e003235,e003235,2;22;5;8,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,5;22;2
e_e003237,e003237,21,2023-06-24,2023-06-26,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;21;26
e_e003241,e003241,2;7;12;22,2023-07-08,2023-07-10,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,2;4;6
e_e003245,e003245,1;4;10;23;26;24;22;28,2023-06-17,2023-06-19,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;2;4
e_e003251,e003251,21;4;6,2023-06-17,2023-06-19,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,21;6;4
e_e003258,e003258,2;24;26;4;6,2023-07-08,2023-07-09,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;11;6
e_e003259,e003259,1;12;3;4;9,2023-06-17,2023-06-18,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;3;22
e_e003262,e003262,26;22;7,2023-06-17,2023-06-18,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;7;26
e_e003267,e003267,2;21;22;23;6,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,5;21;24
e_e003269,e003269,5;8,2023-06-18,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,5;8;24
e_e003271,e003271,2;21;22;5,2023-06-18,2023-06-19,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,5;22;11
e_e003272,e003272,1;2;4;5;6,2023-06-24,2023-06-26,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;22;23
e_e003275,e003275,22;8,2023-06-19,2023-06-20,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,8;23;22
e_e003276,e003276,21;4,2023-06-17,2023-06-18,대중교통 등,서울 방문/수도권 거주/40세 이상/부부/일반미션,1;4;21
e_e003278,e003278,3;11;13;21;22;24;26,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,3;22;6
e_e003279,e003279,2;22;3,2023-06-24,2023-06-25,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;6;22
e_e003280,e003280,1;22;25;9,2023-06-18,2023-06-20,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,25;22;8
e_e003282,e003282,1;2;22;23;7,2023-06-18,2023-06-19,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;1;22
e_e003283,e003283,1;1;22;22,2023-07-01,2023-07-02,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,22;26;1
e_e003285,e003285,22;24;5,2023-06-25,2023-06-27,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,24;5;8
e_e003288,e003288,2;22;25;4,2023-06-22,2023-06-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,25;22;4
e_e003289,e003289,1;2;27;6,2023-06-17,2023-06-19,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;27;23
e_e003291,e003291,8;21;24;22,2023-07-07,2023-07-09,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,8;21;24
e_e003293,e003293,1;22;23;26,2023-06-17,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,23;26;1
e_e003294,e003294,22;27;28;5;6,2023-06-22,2023-06-24,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;28;6
e_e003296,e003296,1;21;22;26;8,2023-06-24,2023-06-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;8;27
e_e003297,e003297,1;4,2023-06-18,2023-06-19,자가용,서울 방문/수도권 거주/39세 이하/부부/일반미션,4;6;3
e_e003298,e003298,11;22;3;6,2023-06-24,2023-06-25,자가용,서울 방문/수도권 거주/39세 이하/자녀동반/일반미션,11;6;24
e_e003300,e003300,6;2;22;21;1;26,2023-06-18,2023-06-20,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,6;1;21
e_e003303,e003303,22;24;26;27;8,2023-06-18,2023-06-19,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,28;27;24
e_e003307,e003307,21,2023-06-16,2023-06-17,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,1;21;22
e_e003308,e003308,1;12;2;21;6,2023-06-18,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;1;21
e_e003311,e003311,11;2;23;3,2023-06-24,2023-06-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2;6;23
e_e003314,e003314,28;26;22;21;4,2023-06-24,2023-06-25,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,4;3;26
e_e003323,e003323,22;3;4,2023-06-17,2023-06-18,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,3;6;1
e_e003324,e003324,2;6;1,2023-06-17,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;5;11
e_e003326,e003326,22;24;26,2023-06-26,2023-06-28,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,26;1;5
e_e003328,e003328,28;8,2023-06-19,2023-06-21,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,8;5;3
e_e003329,e003329,23;22,2023-06-30,2023-07-02,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,23;21;1
e_e003330,e003330,6;1;22,2023-06-16,2023-06-17,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,6;1;22
e_e003331,e003331,8,2023-06-16,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;8;10
e_e003332,e003332,2,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;24;1
e_e003334,e003334,2;6,2023-07-02,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;5;6
e_e003335,e003335,1;2;3;4;5,2023-07-06,2023-07-08,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2;22;4
e_e003336,e003336,1;22;3;4;6,2023-07-01,2023-07-03,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,3;4;6
e_e003337,e003337,1;11;2;21;6,2023-06-16,2023-06-17,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;1;21
e_e003341,e003341,22;23;4;7,2023-06-25,2023-06-27,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,23;7;2
e_e003342,e003342,22;23;24,2023-06-21,2023-06-23,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;23
e_e003348,e003348,22;28,2023-07-09,2023-07-10,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,28;22;24
e_e003349,e003349,2;22;5,2023-06-29,2023-07-01,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,3;5;22
e_e003356,e003356,13;26;28,2023-06-24,2023-06-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,13;28;22
e_e003357,e003357,1;21;22;4;6,2023-06-17,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;22;23
e_e003360,e003360,22;24;25;26;27,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,8;5;10
e_e003364,e003364,1;11;21;6;9,2023-06-17,2023-06-18,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,9;6;24
e_e003369,e003369,1;2;4;23,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2;23;1
e_e003371,e003371,1;23;6,2023-07-03,2023-07-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,23;6;4
e_e003378,e003378,1;4;6,2023-06-23,2023-06-25,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,6;4;1
e_e003380,e003380,6;22;26,2023-06-20,2023-06-22,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,6;7;26
e_e003381,e003381,2;22,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;6
e_e003383,e003383,1;22;26;4,2023-06-23,2023-06-24,대중교통 등,서울 방문/수도권 거주/39세 이하/부부/일반미션,1;6;22
e_e003386,e003386,10;22;5;7;8,2023-06-24,2023-06-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;26;24
e_e003388,e003388,10;2;22;26;27,2023-06-29,2023-07-01,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;10;22
e_e003394,e003394,2,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;6;1
e_e003400,e003400,4;2;8;22,2023-06-30,2023-07-02,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;8
e_e003402,e003402,1;4;6;21;12;22;6;21;24;22;26;27;24,2023-07-04,2023-07-06,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,26;6;22
e_e003407,e003407,1;3,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,1;3;26
e_e003408,e003408,1;2;3;4;6,2023-06-21,2023-06-22,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,3;11;4
e_e003409,e003409,22;6,2023-06-18,2023-06-20,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;22;1
e_e003411,e003411,2;21;22;23;5,2023-06-24,2023-06-26,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;2;22
e_e003412,e003412,1;24;4,2023-06-21,2023-06-22,대중교통 등,서울 방문/수도권 거주/40세 이상/커플/일반미션,1;4;26
e_e003413,e003413,1;22;24;26,2023-06-27,2023-06-28,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;24
e_e003415,e003415,21;22,2023-06-24,2023-06-25,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,5;9;21
e_e003416,e003416,1;21;24;26;4,2023-07-04,2023-07-05,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;24;6
e_e003417,e003417,6;22;1,2023-06-17,2023-06-19,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;22;1
e_e003419,e003419,12;2;6,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;6;12
e_e003431,e003431,12;3;5;7,2023-07-01,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,5;3;4
e_e003433,e003433,5,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,5;3;4
e_e003434,e003434,2,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;1;22
e_e003435,e003435,1;22;4,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;1;24
e_e003438,e003438,24;27;28,2023-06-18,2023-06-19,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;28;27
e_e003439,e003439,1;2;4;5;6,2023-07-07,2023-07-09,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,23;26;1
e_e003440,e003440,13;2;3;4;6,2023-06-17,2023-06-19,자가용,서울 외 수도권 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2;26;22
e_e003442,e003442,1;22;23;3;6,2023-06-21,2023-06-23,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,1;3;23
e_e003449,e003449,13;21;22,2023-06-17,2023-06-18,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,1;21;5
e_e003463,e003463,2;22;23;26,2023-07-05,2023-07-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,23;22;26
e_e003465,e003465,1;21;22;23;6,2023-06-17,2023-06-19,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;21;24
e_e003467,e003467,3;13;22,2023-06-23,2023-06-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,13;3;22
e_e003468,e003468,2;21;22,2023-06-18,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;21;24
e_e003469,e003469,1;13;2;3,2023-06-25,2023-06-26,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;1;22
e_e003470,e003470,1;4;5;6;7,2023-07-01,2023-07-03,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,5;7;22
e_e003471,e003471,1;8,2023-06-17,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,5;1;8
e_e003472,e003472,1;21;22;23;26,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;10;23
e_e003475,e003475,1;23;3,2023-06-18,2023-06-20,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,23;3;1
e_e003477,e003477,1;4;22,2023-06-24,2023-06-25,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,4;1;22
e_e003482,e003482,1;2;4;22;24;26;25;5,2023-07-02,2023-07-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,25;6;22
e_e003483,e003483,1;22;9,2023-06-23,2023-06-24,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;6;9
e_e003485,e003485,11,2023-06-18,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,11;6;22
e_e003486,e003486,21;8,2023-06-25,2023-06-26,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;8;1
e_e003495,e003495,12;21;22;26,2023-07-02,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,5;22;21
e_e003497,e003497,1;2;26;3;5,2023-06-18,2023-06-19,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;1;6
e_e003502,e003502,2;21;26;22,2023-06-18,2023-06-20,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,21;22;26
e_e003506,e003506,5;7;22;23,2023-07-01,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,5;7;23
e_e003514,e003514,4;7;23;23,2023-06-29,2023-07-01,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,23;4;7
e_e003515,e003515,22;26;27;4,2023-07-01,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,22;24;26
e_e003518,e003518,1;2;22;23;4,2023-06-22,2023-06-24,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;23;2
