TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK,TRAVEL_PURPOSE_22,TRAVEL_PURPOSE_1,TRAVEL_PURPOSE_6,TRAVEL_PURPOSE_4,TRAVEL_PURPOSE_2,TRAVEL_PURPOSE_26,TRAVEL_PURPOSE_21,TRAVEL_PURPOSE_24,TRAVEL_PURPOSE_3,TRAVEL_PURPOSE_5,TRAVEL_PURPOSE_OTHER,TRAVEL_PURPOSE_COUNT,TRAVEL_MISSION_CHECK_22,TRAVEL_MISSION_CHECK_1,TRAVEL_MISSION_CHECK_6,TRAVEL_MISSION_CHECK_2,TRAVEL_MISSION_CHECK_21,TRAVEL_MISSION_CHECK_4,TRAVEL_MISSION_CHECK_24,TRAVEL_MISSION_CHECK_3,TRAVEL_MISSION_CHECK_26,TRAVEL_MISSION_CHECK_5,TRAVEL_MISSION_CHECK_OTHER,TRAVEL_MISSION_CHECK_COUNT,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e_e000307,E03,e000307,3,2023-05-21,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;22;6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,3,37800,3,3,7,3,0,0,0,4.333333333333333,3.8333333333333335,3.8333333333333335,2,6,0.0,28,남,30,6,1,3,3,4,7.0,2,1,42,42150,50,50110,26,26350,1,4,4,4,1,4,2,6,인천광역시,경기,나홀로 여행,2023-05-21~2023-05-21,7,8.0,1.0,0
e_e000311,E02,e000311,2;22;26;5,2023-05-27,2023-05-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;22;26,1,0,0,0,1,1,0,0,0,1,0,4,1,0,0,1,0,0,0,0,1,0,0,3,71800,3,3,6,3,0,0,0,3.5,3.5,3.5,2,6,0.0,11,남,30,6,2,3,3,5,6.0,2,2,41,41270,28,28177,42,42110,2,3,3,2,3,2,2,6,서울특별시,인천,자녀 동반 여행,2023-05-27~2023-05-27,1,7.0,2.0,2
e_e000317,E01,e000317,1;12;4;5;7,2023-05-27,2023-05-30,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,4;24;1,0,1,0,1,0,0,0,0,0,1,1,5,0,1,0,0,0,1,1,0,0,0,0,3,137700,7,7,29,7,59000,1,1,4.5,3.6538461538461537,3.615384615384616,4,26,0.2692307692307692,41,남,30,6,1,1,3,4,7.0,1,1,29,29155,47,47190,29,29110,5,6,5,4,5,5,4,4,경기도,서울,나홀로 여행,2023-05-27~2023-05-29,6,7.0,8.0,0
e_e000319,E03,e000319,1;12;24;5;6,2023-05-31,2023-06-03,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,4;1;24,0,1,1,0,0,0,0,1,0,1,1,5,0,1,0,0,0,1,1,0,0,0,0,3,98100,2,2,24,5,0,0,0,4.125,3.0,3.125,4,16,0.1875,28,여,50,6,2,2,4,3,5.0,3,10,11,11620,11,11530,11,11440,4,3,3,5,3,2,2,2,인천광역시,경기,나홀로 여행,2023-06-02~2023-06-04,1,8.0,2.0,0
e_e000322,E03,e000322,1;24;3;5;6,2023-06-05,2023-06-08,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,24;22;1,0,1,1,0,0,0,0,1,1,1,0,5,1,1,0,0,0,0,1,0,0,0,0,3,11000,1,1,18,6,0,0,0,4.153846153846154,3.1538461538461537,2.923076923076923,4,13,0.2307692307692307,28,남,60,6,2,2,4,5,5.0,2,1,26,26320,11,11350,50,50110,3,3,3,4,2,4,2,4,인천광역시,경기,나홀로 여행,2023-06-05~2023-06-07,1,8.0,2.0,0
e_e000323,E03,e000323,22;26;1;2;4,2023-05-27,2023-05-29,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,3;22;26,1,1,0,1,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,3,141400,7,7,17,4,65000,1,1,4.5,4.166666666666667,4.166666666666667,3,12,0.0,11,여,20,5,1,2,13,3,6.0,2,2,46,46110,26,26350,44,44130,4,2,2,4,3,6,6,7,서울특별시,경기,2인 여행(가족 외),2023-05-27~2023-05-28,9,3.0,1.0,1
e_e000329,E03,e000329,1;12;7;9,2023-05-26,2023-05-29,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,7;1;12,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,3,537060,12,12,16,5,0,0,0,4.0,3.25,3.6666666666666665,4,12,0.0833333333333333,41,여,20,6,1,1,3,4,7.0,3,3,50,50130,41,41480,26,26110,3,1,3,3,2,6,5,1,경기도,경기,2인 여행(가족 외),2023-05-26~2023-05-28,3,2.0,1.0,1
e_e000331,E01,e000331,1;2,2023-05-28,2023-05-31,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2;22;1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,3,287400,9,8,18,7,0,0,0,4.090909090909091,3.636363636363636,3.909090909090909,4,11,0.3636363636363636,26,여,30,6,1,1,13,5,7.0,2,1,50,50130,26,26710,11,11710,3,6,5,4,3,5,6,3,부산광역시,서울,나홀로 여행,2023-05-28~2023-05-30,2,1.0,10.0,0
e_e000332,E01,e000332,1;2;5;7;9,2023-05-19,2023-05-21,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,26;24;7,0,1,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,1,0,1,3,243000,5,5,7,3,65000,1,1,4.5,3.75,3.75,3,4,0.0,28,남,20,5,1,1,4,3,7.0,2,2,26,26500,50,50130,42,42210,4,1,1,4,7,1,7,1,인천광역시,서울,2인 여행(가족 외),2023-05-19~2023-05-20,9,3.0,1.0,1
e_e000334,E03,e000334,1;22;26;6;9,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;12;1,1,1,1,0,0,1,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,1,3,156900,6,6,11,5,48000,1,1,4.666666666666667,4.666666666666667,4.666666666666667,3,6,0.0,28,여,20,5,1,5,3,4,10.0,2,1,41,41280,11,11440,47,47130,3,3,3,6,3,2,6,7,인천광역시,경기,2인 여행(가족 외),2023-05-28~2023-05-29,3,7.0,2.0,1
e_e000336,E01,e000336,3;11;23;26,2023-05-27,2023-05-30,자가용,서울 방문/수도권 거주/39세 이하/자녀동반/일반미션,1;2;23,0,0,0,0,0,1,0,0,1,0,1,4,0,1,0,1,0,0,0,0,0,0,1,3,160100,4,3,11,5,380241,2,1,5.0,5.0,5.0,4,7,0.1428571428571428,41,여,30,5,2,3,4,5,5.0,1,2,42,42170,42,42150,41,41360,3,1,1,4,2,1,1,7,경기도,서울,자녀 동반 여행,2023-05-27~2023-05-29,3,8.0,5.0,2
e_e000338,E01,e000338,21;22;24;26;6,2023-05-19,2023-05-20,대중교통 등,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,6;22;26,1,0,1,0,0,1,1,1,0,0,0,5,1,0,1,0,0,0,0,0,1,0,0,3,12500,2,2,9,6,0,0,0,4.571428571428571,4.857142857142857,4.571428571428571,2,7,0.4285714285714285,41,여,40,5,2,3,3,3,9.0,2,1,42,42210,42,42830,50,50130,4,3,4,5,3,3,1,7,경기도,서울,나홀로 여행,2023-05-19~2023-05-19,5,4.0,8.0,0
e_e000342,E02,e000342,1;21;22;24;4,2023-05-19,2023-05-22,대중교통 등,인천 방문/거주지 구분 없음/39세 이하/특별미션,4;21;22,1,1,0,1,0,0,1,1,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,3,531900,11,10,25,7,0,0,0,5.0,5.0,5.0,4,13,0.3076923076923077,30,남,60,6,2,3,2,5,8.0,2,1,50,50110,26,26350,11,11440,4,2,2,3,4,4,3,6,대전광역시,인천,3대 동반 여행(친척 포함),2023-05-19~2023-05-21,3,10.0,2.0,5
e_e000344,E01,e000344,1;12;2;3;6,2023-05-19,2023-05-21,자가용,서울 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,2;3;4,0,1,1,0,1,0,0,0,1,0,1,5,0,0,0,1,0,1,0,1,0,0,0,3,168000,6,6,17,5,444675,1,1,4.0,4.0,4.0,3,5,0.2,36,남,30,6,2,3,4,5,5.0,2,2,11,11710,41,41460,30,30200,7,1,1,2,1,7,1,7,세종특별자치시,서울,자녀 동반 여행,2023-05-19~2023-05-20,2,8.0,3.0,2
e_e000345,E01,e000345,22;6;9,2023-05-19,2023-05-21,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;22;9,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,3,660100,10,10,16,6,60000,1,1,4.0,3.4545454545454546,3.363636363636364,3,11,0.0909090909090909,29,남,30,4,1,4,12,1,6.0,3,7,11,11440,50,50130,26,26350,6,2,1,6,4,6,6,5,광주광역시,서울,3인 이상 여행(가족 외),2023-05-19~2023-05-20,8,1.0,2.0,2
e_e000346,E02,e000346,21;22;24,2023-05-27,2023-05-28,자가용,인천 방문/거주지 구분 없음/40세 이상/특별미션,22;21;5,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,3,27000,1,1,2,2,0,0,0,4.0,3.5,3.5,2,3,0.3333333333333333,11,남,60,6,2,3,2,6,6.0,2,1,26,26200,28,28710,11,11440,3,5,4,6,3,5,4,5,서울특별시,인천,3인 이상 여행(가족 외),2023-05-27~2023-05-27,7,3.0,1.0,2
e_e000347,E03,e000347,2;4;8,2023-05-26,2023-05-30,대중교통 등,서울 외 수도권 방문/수도권 외 거주/40세 이상/나홀로 여행/일반미션,1;4;6,0,0,0,1,1,0,0,0,0,0,1,3,0,1,1,0,0,1,0,0,0,0,0,3,873940,15,11,19,6,50000,1,1,4.0,3.8333333333333335,3.8333333333333335,5,18,0.6111111111111112,31,남,40,5,1,3,13,5,8.0,2,2,41,41570,31,31170,50,50130,7,1,6,6,6,4,5,4,울산광역시,경기,나홀로 여행,2023-05-26~2023-05-29,2,0.0,0.0,0
e_e000350,E03,e000350,1;2;22,2023-05-18,2023-05-19,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;1;22,1,1,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,3,43500,5,4,5,4,0,0,0,3.333333333333333,3.333333333333333,3.333333333333333,2,3,0.0,28,여,30,6,2,3,11,1,5.0,2,2,28,28200,41,41190,41,41390,5,2,2,3,6,4,6,5,인천광역시,경기,자녀 동반 여행,2023-05-18~2023-05-18,10,1.0,3.0,2
e_e000352,E01,e000352,22;23;6;7,2023-05-21,2023-05-23,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,23;22;21,1,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,1,3,349400,9,9,15,4,270000,1,1,3.727272727272727,3.636363636363636,3.636363636363636,3,11,0.1818181818181818,36,여,30,7,1,1,2,5,7.0,2,2,50,50130,26,26350,42,42210,6,2,1,2,3,3,4,6,세종특별자치시,서울,2인 여행(가족 외),2023-05-21~2023-05-22,3,1.0,2.0,1
e_e000353,E03,e000353,1;22;6,2023-05-23,2023-05-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;2;3,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,3,25000,3,3,8,5,0,0,0,4.2,4.2,4.2,2,5,0.4,41,여,40,6,1,1,3,2,7.0,3,2,26,26350,50,50130,42,42150,4,4,5,1,2,3,6,1,경기도,경기,나홀로 여행,2023-05-23~2023-05-23,1,2.0,4.0,0
e_e000355,E02,e000355,1;11;2;6,2023-05-21,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,5;11;27,0,1,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,3,101800,4,3,5,3,0,0,0,5.0,5.0,5.0,2,1,1.0,11,여,40,6,2,3,11,1,5.0,2,2,42,42150,41,41290,41,41480,3,3,1,3,4,1,2,6,서울특별시,인천,자녀 동반 여행,2023-05-21~2023-05-21,7,8.0,3.0,2
e_e000357,E01,e000357,1,2023-05-15,2023-05-16,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;6;7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,1507300,6,6,8,4,0,0,0,5.0,4.0,4.0,2,8,0.5,41,여,30,5,2,4,3,5,9.0,2,2,41,41250,50,50130,11,11680,1,1,1,3,2,6,3,2,경기도,서울,나홀로 여행,2023-05-15~2023-05-15,1,0.0,0.0,0
e_e000360,E03,e000360,21;22;24;26;9,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2;21;22,1,0,0,0,0,1,1,1,0,0,1,5,1,0,0,1,1,0,0,0,0,0,0,3,62600,3,3,7,4,0,0,0,3.6666666666666665,3.333333333333333,3.333333333333333,2,3,0.0,41,남,30,7,2,2,3,5,8.0,3,5,50,50130,50,50110,41,41610,2,1,1,5,4,2,1,7,경기도,경기,2인 가족 여행,2023-05-25~2023-05-25,2,6.0,5.0,1
e_e000362,E03,e000362,1;2;22;5;8,2023-05-15,2023-05-17,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,8;5;22,1,1,0,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,3,196000,4,4,9,5,0,0,0,4.2,4.2,4.2,3,5,0.2,41,여,40,5,2,2,3,5,8.0,3,5,50,50130,11,11440,42,42210,2,2,1,6,3,2,1,6,경기도,경기,2인 가족 여행,2023-05-15~2023-05-16,1,7.0,2.0,1
e_e000364,E03,e000364,1;3;6,2023-05-16,2023-05-19,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;1;6,0,1,1,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,1,0,0,0,3,22700,4,4,10,5,0,0,0,3.4,2.6,3.0,4,5,0.2,11,여,30,6,1,1,3,4,7.0,3,4,47,47130,50,50130,45,45110,4,4,4,3,3,4,2,3,서울특별시,경기,나홀로 여행,2023-05-16~2023-05-18,8,1.0,2.0,0
e_e000366,E03,e000366,2;5;6;8;9,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;2;8,0,0,1,0,1,0,0,0,0,1,1,5,0,1,0,1,0,0,0,0,0,0,1,3,78930,7,6,15,5,175130,1,1,4.0,4.0,4.0,3,5,0.4,11,여,40,5,2,3,2,3,7.0,2,2,50,50110,41,41570,26,26710,2,1,1,2,2,3,2,2,서울특별시,경기,자녀 동반 여행,2023-05-20~2023-05-21,3,1.0,2.0,2
e_e000369,E01,e000369,1;3;6,2023-06-05,2023-06-07,자가용,서울 방문/수도권 거주/39세 이하/부부/일반미션,3;6;23,0,1,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,1,3,151300,6,6,17,5,257400,1,1,4.181818181818182,3.636363636363636,4.2727272727272725,3,11,0.2727272727272727,41,여,30,6,1,4,3,4,7.0,2,2,42,42150,46,46130,50,50130,3,3,5,2,3,4,3,5,경기도,서울,나홀로 여행,2023-06-05~2023-06-06,8,1.0,2.0,0
e_e000371,E01,e000371,1;11;4;7;9,2023-05-26,2023-05-29,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;24;21,0,1,0,1,0,0,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,3,110900,5,5,15,3,70000,1,1,5.0,5.0,4.555555555555555,4,9,0.1111111111111111,41,여,30,7,1,1,2,8,7.0,3,2,41,41360,11,11545,46,46730,7,5,6,7,6,5,7,6,경기도,서울,나홀로 여행,2023-05-26~2023-05-28,6,7.0,8.0,0
e_e000373,E03,e000373,21;24;26;4,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,26;6;1,0,0,0,1,0,1,1,1,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,3,93300,3,3,4,3,0,0,0,5.0,5.0,5.0,2,3,0.3333333333333333,11,여,60,6,2,3,11,1,5.0,3,6,42,42210,41,41480,50,50130,1,1,1,4,1,4,1,4,서울특별시,경기,3대 동반 여행(친척 포함),2023-05-20~2023-05-20,3,0.0,0.0,3
e_e000375,E03,e000375,26;6;11;8;21;22;28;2,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;11;3,1,0,1,0,1,1,1,0,0,0,1,8,0,0,0,1,0,0,0,1,0,0,1,3,273900,5,4,14,7,0,0,0,4.416666666666667,4.416666666666667,4.5,3,12,0.0833333333333333,11,여,40,7,2,4,1,4,7.0,2,1,41,41360,41,41820,45,45140,1,1,3,5,1,4,2,5,서울특별시,경기,자녀 동반 여행,2023-05-27~2023-05-28,2,3.0,1.0,3
e_e000376,E03,e000376,3;4;22,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,22;24;3,1,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,0,3,66900,4,4,6,3,0,0,0,3.25,3.25,3.5,2,4,0.5,11,여,50,6,2,4,11,1,8.0,2,1,42,42210,42,42760,41,41110,1,1,4,6,7,1,1,4,서울특별시,경기,3인 이상 여행(가족 외),2023-05-29~2023-05-29,3,8.0,1.0,2
e_e000377,E03,e000377,1;11;21;22;6,2023-05-21,2023-05-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;22;24,1,1,1,0,0,0,1,0,0,0,1,5,1,0,1,0,0,0,1,0,0,0,0,3,147900,3,3,5,4,0,0,0,4.0,4.0,4.0,2,4,0.0,41,여,30,6,2,4,11,1,6.0,2,1,42,42210,43,43800,50,50110,2,3,2,5,3,4,3,6,경기도,경기,자녀 동반 여행,2023-05-21~2023-05-21,7,3.0,0.0,3
e_e000379,E03,e000379,11,2023-05-28,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;1;6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,3,107000,3,3,5,4,0,0,0,4.0,3.75,3.75,2,4,0.25,11,남,40,6,2,3,3,7,10.0,3,4,50,50130,26,26380,31,31140,4,1,4,1,4,4,1,3,서울특별시,경기,자녀 동반 여행,2023-05-28~2023-05-28,1,3.0,9.0,2
e_e000381,E03,e000381,22;24;26;5;8,2023-06-02,2023-06-05,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,8;24;5,1,0,0,0,0,1,0,1,0,1,1,5,0,0,0,0,0,0,1,0,0,1,1,3,51000,1,1,11,5,120000,1,1,3.6666666666666665,3.6666666666666665,3.6666666666666665,4,3,0.0,41,여,30,6,2,4,3,3,7.0,2,1,41,41450,41,41360,42,42110,4,4,5,4,4,4,3,5,경기도,경기,자녀 동반 여행,2023-06-02~2023-06-04,2,3.0,1.0,3
e_e000384,E03,e000384,21;22;25;3;8,2023-06-04,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,21;8;22,1,0,0,0,0,0,1,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,1,3,138030,9,9,16,5,120000,1,1,3.5,3.375,3.375,4,8,0.375,41,여,30,6,2,2,3,8,12.0,2,2,41,41550,44,44825,41,41610,1,1,1,4,4,2,4,7,경기도,경기,2인 가족 여행,2023-06-04~2023-06-06,2,1.0,5.0,1
e_e000385,E02,e000385,8,2023-05-21,2023-05-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,8;3;24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,3,112700,7,5,11,3,250000,1,1,3.857142857142857,3.4285714285714284,3.7142857142857135,3,7,0.2857142857142857,41,남,30,6,1,4,3,4,10.0,3,4,42,42150,28,28710,42,42230,1,2,5,2,2,3,3,5,경기도,인천,2인 여행(가족 외),2023-05-21~2023-05-22,1,2.0,7.0,1
e_e000387,E03,e000387,2;27;5;7;8,2023-06-02,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,8;5;27,0,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,1,3,44500,5,2,14,5,150000,1,1,4.75,5.0,4.75,4,4,0.0,11,남,30,6,2,4,4,1,6.0,2,2,42,42210,41,41460,26,26350,2,2,2,4,5,6,3,4,서울특별시,경기,자녀 동반 여행,2023-05-27~2023-05-29,2,3.0,6.0,3
e_e000395,E02,e000395,1;2;22;23;4,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,4;23;22,1,1,0,1,1,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,1,3,188500,9,7,15,5,172050,1,1,4.5,3.8333333333333335,3.8333333333333335,3,6,0.1666666666666666,41,여,40,8,2,3,2,4,8.0,2,1,41,41390,42,42760,50,50110,2,3,2,4,4,4,6,5,경기도,인천,자녀 동반 여행,2023-05-20~2023-05-21,3,1.0,2.0,2
e_e000396,E02,e000396,23,2023-05-20,2023-05-22,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,23;5;2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,3,168600,6,5,12,4,543400,1,1,4.111111111111111,3.888888888888889,4.0,3,9,0.1111111111111111,41,여,30,6,2,2,2,2,5.0,2,1,50,50110,42,42150,44,44825,3,1,2,5,6,6,1,6,경기도,인천,2인 가족 여행,2023-05-20~2023-05-21,9,1.0,7.0,1
e_e000397,E03,e000397,21;22;24;6,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,21;5;22,1,0,1,0,0,0,1,1,0,0,0,4,1,0,0,0,1,0,0,0,0,1,0,3,31000,1,1,5,4,200000,1,1,4.5,4.5,4.5,3,2,1.0,11,여,50,6,2,4,3,5,11.0,2,1,42,42820,41,41820,26,26410,2,1,4,2,3,2,4,3,서울특별시,경기,3인 이상 여행(가족 외),2023-06-03~2023-06-04,3,1.0,7.0,2
e_e000400,E03,e000400,21;22;24;26,2023-05-16,2023-05-17,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,24;22;26,1,0,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,3,32400,1,1,2,2,0,0,0,5.0,5.0,5.0,2,1,0.0,11,남,50,7,2,4,2,1,11.0,2,1,50,50130,42,42210,26,26350,4,5,2,2,5,5,5,5,서울특별시,경기,3인 이상 여행(가족 외),2023-05-16~2023-05-16,3,2.0,1.0,3
e_e000403,E03,e000403,10;21;22;6,2023-05-27,2023-05-29,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;6;23,1,0,1,0,0,0,1,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,1,3,213700,7,7,12,5,103370,1,1,4.454545454545454,4.2727272727272725,4.454545454545454,3,11,0.0,41,여,40,5,1,2,3,4,6.0,3,3,42,42210,47,47940,26,26350,2,1,1,3,6,2,6,5,경기도,경기,3인 이상 여행(가족 외),2023-05-27~2023-05-28,3,1.0,2.0,2
e_e000406,E03,e000406,11;2;24;3;9,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,24;2;8,0,0,0,0,1,0,0,1,1,0,1,5,0,0,0,1,0,0,1,0,0,0,1,3,101000,3,3,7,4,0,0,0,4.2,3.4,3.4,3,5,0.0,11,여,60,6,2,3,2,2,7.0,2,1,50,50130,44,44825,42,42230,1,1,1,7,7,4,3,5,서울특별시,경기,3대 동반 여행(친척 포함),2023-06-03~2023-06-04,7,1.0,2.0,2
e_e000407,E03,e000407,2;21;22;24;26,2023-05-27,2023-05-28,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,22;26;21,1,0,0,0,1,1,1,1,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,3,170000,3,3,5,3,0,0,0,4.0,3.6,4.0,2,5,0.2,41,여,50,6,2,5,2,4,9.0,2,2,42,42150,41,41590,47,47280,1,7,1,2,7,4,2,6,경기도,경기,3인 이상 여행(가족 외),2023-05-27~2023-05-27,7,3.0,2.0,4
e_e000409,E03,e000409,2;21;26;22,2023-05-23,2023-05-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;2;21,1,0,0,0,1,1,1,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,0,3,80300,4,4,10,5,0,0,0,3.6666666666666665,4.0,4.0,2,3,0.3333333333333333,41,여,60,4,2,2,5,2,2.0,3,1,50,50130,46,46150,42,42150,4,4,4,6,4,4,4,4,경기도,경기,자녀 동반 여행,2023-05-24~2023-05-24,2,1.0,6.0,2
e_e000412,E03,e000412,1;3;6;22,2023-06-03,2023-06-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;1;22,1,1,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,1,0,0,0,3,112800,10,10,21,6,81626,1,1,4.333333333333333,4.0,4.277777777777778,3,18,0.2222222222222222,41,여,20,5,1,2,2,1,1.0,3,3,50,50110,26,26500,42,42210,4,3,3,3,4,5,3,6,경기도,경기,나홀로 여행,2023-06-03~2023-06-04,1,7.0,2.0,0
e_e000418,E03,e000418,8;22;5,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,8;22;21,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,1,3,48500,3,3,9,4,25300,1,1,4.0,4.0,4.0,3,5,0.2,11,여,40,6,2,3,2,5,10.0,2,1,43,43150,41,41650,50,50130,4,4,3,2,4,3,6,5,서울특별시,경기,자녀 동반 여행,2023-06-03~2023-06-04,3,7.0,1.0,2
