TRAVEL_ID,TRAVELER_ID,TRAVEL_NM,TRAVEL_PURPOSE,TRAVEL_PERSONA,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_STATUS_YMD,TRAVEL_MISSION_CHECK,TRAVEL_STATUS_ACCOMPANY,MVMN_NM,GENDER,AGE_GRP,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,activity_payment_sum,activity_payment_count,activity_store_count,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,TRAVEL_DURATION_DAYS,TRAVEL_STATUS_LAG_DAYS,TRAVEL_START_YEAR,TRAVEL_START_MONTH,VISIT_RATE_PERCENT,HAS_TRAVEL_MISSION,MISSION_CODE_COUNT_MANUAL,PRIMARY_TRAVEL_MISSION,IS_FAILED_TRIP,TRIP_DAYS,MOVE_CNT,TRIP_DGSTFN_AVG,TRIP_REVISIT_AVG,TRIP_RCMDTN_AVG,MISSION_CODE_COUNT,MISSION_CD_1,MISSION_CD_2,MISSION_CD_21,MISSION_CD_22,MISSION_CD_6,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5
e_e000385,e000385,E02,8,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-05-21,2023-05-23,,8;3;24,2인 여행(가족 외),자가용,남,30,4,10.0,3,4,1,112700,7,5,3,250000,1,1,3.857142857142857,3.4285714285714284,3.7142857142857135,3,7,0.2857142857142857,2,,2023,5,28.57,1,3,8,0,2,7,3.86,3.43,3.71,3,0,0,0,0,0,6,0,0,2,3
e_e000387,e000387,E03,2;27;5;7;8,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-06-02,2023-06-05,,8;5;27,자녀 동반 여행,자가용,남,30,1,6.0,2,2,3,44500,5,2,5,150000,1,1,4.75,5.0,4.75,4,4,0.0,3,,2023,6,0.0,1,3,8,0,3,4,4.75,5.0,4.75,3,0,0,0,0,0,5,0,1,3,3
e_e000395,e000395,E02,1;2;22;23;4,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-05-20,2023-05-22,,4;23;22,자녀 동반 여행,자가용,여,40,4,8.0,2,1,2,188500,9,7,5,172050,1,1,4.5,3.8333333333333335,3.8333333333333335,3,6,0.1666666666666666,2,,2023,5,16.67,1,3,4,0,2,6,4.5,3.83,3.83,3,0,0,0,1,0,7,1,3,2,2
e_e000396,e000396,E02,23,인천 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-20,2023-05-22,,23;5;2,2인 가족 여행,자가용,여,30,2,5.0,2,1,1,168600,6,5,4,543400,1,1,4.111111111111111,3.888888888888889,4.0,3,9,0.1111111111111111,2,,2023,5,11.11,1,3,23,0,2,9,4.11,3.89,4.0,3,0,1,0,0,0,3,2,4,0,3
e_e000397,e000397,E03,21;22;24;6,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-05-28,2023-05-30,,21;5;22,3인 이상 여행(가족 외),자가용,여,50,5,11.0,2,1,2,31000,1,1,4,200000,1,1,4.5,4.5,4.5,3,2,1.0,2,,2023,5,100.0,1,3,21,0,2,2,4.5,4.5,4.5,3,0,0,1,1,0,2,0,0,1,1
e_e000400,e000400,E03,21;22;24;26,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-05-16,2023-05-17,,24;22;26,3인 이상 여행(가족 외),자가용,남,50,1,11.0,2,1,3,32400,1,1,2,0,0,0,5.0,5.0,5.0,2,1,0.0,1,,2023,5,0.0,1,3,24,0,1,1,5.0,5.0,5.0,3,0,0,0,1,0,1,1,0,0,0
e_e000403,e000403,E03,10;21;22;6,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-27,2023-05-29,,22;6;23,3인 이상 여행(가족 외),대중교통 등,여,40,4,6.0,3,3,2,213700,7,7,5,103370,1,1,4.454545454545454,4.2727272727272725,4.454545454545454,3,11,0.0,2,,2023,5,0.0,1,3,22,0,2,11,4.45,4.27,4.45,3,0,0,0,1,1,7,0,1,2,1
e_e000406,e000406,E03,11;2;24;3;9,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,2023-05-20,2023-05-22,,24;2;8,3대 동반 여행(친척 포함),자가용,여,60,2,7.0,2,1,2,101000,3,3,4,0,0,0,4.2,3.4,3.4,3,5,0.0,2,,2023,5,0.0,1,3,24,1,2,5,4.2,3.4,3.4,3,0,1,0,0,0,1,0,3,1,2
e_e000407,e000407,E03,2;21;22;24;26,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-05-27,2023-05-28,,22;26;21,3인 이상 여행(가족 외),자가용,여,50,4,9.0,2,2,4,170000,3,3,3,0,0,0,4.0,3.6,4.0,2,5,0.2,1,,2023,5,20.0,1,3,22,0,1,5,4.0,3.6,4.0,3,0,0,1,1,0,2,0,2,1,0
e_e000409,e000409,E03,2;21;26;22,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-05-23,2023-05-24,,1;2;21,자녀 동반 여행,자가용,여,60,2,2.0,3,1,2,80300,4,4,5,0,0,0,3.6666666666666665,4.0,4.0,2,3,0.3333333333333333,1,,2023,5,33.33,1,3,1,0,1,3,3.67,4.0,4.0,3,1,1,1,0,0,2,2,2,2,2
e_e000412,e000412,E03,1;3;6;22,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-06-03,2023-06-05,,3;1;22,나홀로 여행,대중교통 등,여,20,1,1.0,3,3,0,112800,10,10,6,81626,1,1,4.333333333333333,4.0,4.277777777777778,3,18,0.2222222222222222,2,,2023,6,22.22,1,3,3,0,2,18,4.33,4.0,4.28,3,1,0,0,1,0,7,1,0,4,4
e_e000418,e000418,E03,8;22;5,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-06-03,2023-06-05,,8;22;21,자녀 동반 여행,자가용,여,40,5,10.0,2,1,2,48500,3,3,4,25300,1,1,4.0,4.0,4.0,3,5,0.2,2,,2023,6,20.0,1,3,8,0,2,5,4.0,4.0,4.0,3,0,0,1,1,0,3,0,2,2,2
e_e000422,e000422,E01,1;11;22;3;4,서울 방문/거주지 구분 없음/40세 이상/특별미션,2023-06-04,2023-06-07,,23;6;21,나홀로 여행,자가용,여,40,1,6.0,2,3,0,55600,4,4,5,281358,2,2,4.916666666666667,4.833333333333333,4.833333333333333,4,12,0.8333333333333334,3,,2023,6,83.33,1,3,23,0,3,12,4.92,4.83,4.83,3,0,0,1,0,1,5,3,3,3,12
e_e000425,e000425,E03,22,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-20,2023-05-21,,22;9;8,자녀 동반 여행,자가용,여,30,6,11.0,2,1,3,41800,3,3,4,0,0,0,4.0,4.0,3.5,2,2,0.5,1,,2023,5,50.0,1,3,22,1,1,2,4.0,4.0,3.5,3,0,0,0,1,0,3,0,1,1,1
e_e000429,e000429,E03,1;4;22;6,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-06-03,2023-06-04,,1;22;4,자녀 동반 여행,자가용,여,40,4,12.0,4,1,2,74400,2,2,4,0,0,0,5.0,5.0,5.0,2,2,0.0,1,,2023,6,0.0,1,3,1,0,1,2,5.0,5.0,5.0,3,1,0,0,1,0,1,0,1,2,2
e_e000430,e000430,E02,1;2;4;5;7;10;21;22;24;26,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-05-22,2023-05-26,,2;4;22,나홀로 여행,자가용,남,20,4,7.0,2,4,0,140000,7,7,6,115000,2,2,4.066666666666666,3.8,4.066666666666666,5,15,0.2,4,,2023,5,20.0,1,3,2,1,4,15,4.07,3.8,4.07,3,0,1,0,1,0,7,0,1,5,8
e_e000432,e000432,E03,1;22;23;4;5,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-21,2023-05-23,,5;4;23,2인 가족 여행,대중교통 등,여,20,4,7.0,3,2,1,136500,6,6,5,215600,1,1,4.333333333333333,4.111111111111111,4.222222222222222,3,9,0.2222222222222222,2,,2023,5,22.22,1,3,5,0,2,9,4.33,4.11,4.22,3,0,0,0,0,0,4,1,2,2,2
e_e000433,e000433,E02,2;22;26;4;8,인천 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-15,2023-05-16,,8;2;26,2인 여행(가족 외),자가용,여,20,4,8.0,2,1,1,68890,3,3,4,0,0,0,4.333333333333333,3.6666666666666665,4.333333333333333,2,3,0.0,1,,2023,5,0.0,1,3,8,0,1,3,4.33,3.67,4.33,3,0,1,0,0,0,2,0,2,1,1
e_e000435,e000435,E03,11;2,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-05-27,2023-05-28,,6;11;24,3인 이상 여행(가족 외),자가용,여,40,4,7.0,3,5,3,201900,9,5,3,0,0,0,5.0,5.0,5.0,2,2,0.0,1,,2023,5,0.0,1,3,6,0,1,2,5.0,5.0,5.0,3,0,0,0,0,1,3,0,2,2,0
e_e000438,e000438,E01,1;12;3;4;6,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2023-05-27,2023-05-30,,3;4;1,자녀 동반 여행,자가용,남,40,6,9.0,2,1,3,627600,18,15,6,555600,2,2,5.0,4.9523809523809526,5.0,4,21,0.3333333333333333,3,,2023,5,33.33,1,3,3,0,3,21,5.0,4.95,5.0,3,1,0,0,0,0,8,9,5,6,4
e_e000445,e000445,E03,21;22;24;25;8,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-05-19,2023-05-21,,25;22;21,2인 가족 여행,자가용,남,30,5,8.0,3,3,1,272290,4,4,4,124000,1,1,4.2,4.2,4.4,3,5,0.2,2,,2023,5,20.0,1,3,25,0,2,5,4.2,4.2,4.4,3,0,0,1,1,0,2,2,0,2,2
e_e000447,e000447,E03,1;2;3;4;6;8;9;10;11;12;13;21;22;23;24;26;27,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-05-20,2023-05-21,,8;24;22,자녀 동반 여행,자가용,여,30,1,6.0,3,1,3,91200,2,2,3,0,0,0,3.0,3.0,3.0,2,3,0.3333333333333333,1,,2023,5,33.33,1,3,8,1,1,3,3.0,3.0,3.0,3,0,0,0,1,0,2,0,0,1,1
e_e000448,e000448,E02,22;3;5,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-05-27,2023-05-29,,6;3;22,자녀 동반 여행,자가용,남,30,5,5.0,2,4,2,255470,8,7,7,0,1,1,3.6666666666666665,3.6666666666666665,3.555555555555556,3,9,0.4444444444444444,2,,2023,5,44.44,1,3,6,0,2,9,3.67,3.67,3.56,3,0,0,0,1,1,3,1,3,2,2
e_e000450,e000450,E01,1;2,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-05-20,2023-05-21,,1;2;4,나홀로 여행,대중교통 등,여,20,4,7.0,1,2,0,59800,3,3,5,0,0,0,4.0,4.0,4.0,2,5,0.8,1,,2023,5,80.0,1,3,1,0,1,5,4.0,4.0,4.0,3,1,1,0,0,0,3,1,0,2,1
e_e000451,e000451,E02,2;23;5;9,인천 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-28,2023-05-31,,1;2;3,3인 이상 여행(가족 외),자가용,남,40,3,6.0,2,2,2,83000,2,2,3,75000,1,1,2.833333333333333,2.5,2.6666666666666665,4,6,0.0,3,,2023,5,0.0,1,3,1,1,3,6,2.83,2.5,2.67,3,1,1,0,0,0,2,0,2,0,2
e_e000453,e000453,E01,11;26;3;4;6,서울 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,2023-06-03,2023-06-07,,3;4;2,자녀 동반 여행,대중교통 등,남,30,7,11.0,2,2,2,594800,23,21,6,361490,1,1,4.264705882352941,3.941176470588236,4.176470588235294,5,34,0.2941176470588235,4,,2023,6,29.41,1,3,3,1,4,34,4.26,3.94,4.18,3,0,1,0,0,0,16,3,7,7,6
e_e000454,e000454,E03,21;22;24;26;27,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-05-20,2023-05-21,,3;11;24,자녀 동반 여행,자가용,여,30,6,7.0,2,1,3,31000,1,1,2,0,0,0,5.0,5.0,5.0,2,4,0.0,1,,2023,5,0.0,1,3,3,0,1,4,5.0,5.0,5.0,3,0,0,0,0,0,0,1,3,0,0
e_e000460,e000460,E01,1;4;5;6;9,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-05-15,2023-05-17,,23;21;22,3인 이상 여행(가족 외),대중교통 등,여,40,4,12.0,2,1,2,216000,6,6,5,387200,1,1,5.0,4.8,4.9,3,10,0.3,2,,2023,5,30.0,1,3,23,0,2,10,5.0,4.8,4.9,3,0,0,1,1,0,5,4,2,2,3
e_e000466,e000466,E03,2;8,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-05-28,2023-05-30,,8;11;21,자녀 동반 여행,자가용,여,30,5,8.0,3,4,3,142200,2,2,2,157731,1,1,4.0,3.6666666666666665,3.6666666666666665,3,3,0.0,2,,2023,5,0.0,1,3,8,0,2,3,4.0,3.67,3.67,3,0,0,1,0,0,2,0,1,0,0
e_e000469,e000469,E03,1;11;22;7;8,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-05-20,2023-05-22,,21;23;24,3인 이상 여행(가족 외),자가용,여,20,2,12.0,2,1,20,291140,1,1,6,450000,1,1,4.0,4.0,4.0,3,4,0.0,2,,2023,5,0.0,1,3,21,0,2,4,4.0,4.0,4.0,3,0,0,1,0,0,1,1,0,1,1
e_e000472,e000472,E01,1;4;7;23;22,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-06-02,2023-06-06,,1;4;7,나홀로 여행,대중교통 등,남,20,2,8.0,2,1,0,403800,12,12,6,74000,2,1,4.7368421052631575,4.473684210526316,4.7368421052631575,5,19,0.0,4,,2023,6,0.0,1,3,1,0,4,19,4.74,4.47,4.74,3,1,0,0,0,0,8,0,2,1,6
e_e000473,e000473,E01,1;22;26;27;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-20,2023-05-22,,27;22;4,자녀 동반 여행,대중교통 등,남,30,3,3.0,2,1,2,26600,3,3,6,0,0,0,5.0,5.0,5.0,3,12,0.6666666666666666,2,,2023,5,66.67,1,3,27,0,2,12,5.0,5.0,5.0,3,0,0,0,1,0,2,2,0,4,1
e_e000474,e000474,E02,1;23;27;28,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-05-26,2023-05-29,,1;23;9,나홀로 여행,자가용,남,30,5,7.0,3,3,0,213700,6,5,5,205000,2,2,5.0,5.0,5.0,4,6,0.0,3,,2023,5,0.0,1,3,1,0,3,6,5.0,5.0,5.0,3,1,0,0,0,0,5,1,1,1,3
e_e000477,e000477,E03,1;21;22;8;9,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-05-27,2023-05-30,,8;21;24,2인 여행(가족 외),자가용,여,20,5,7.0,2,3,1,64070,8,8,3,115000,1,1,3.9,3.8,3.8,4,10,0.3,3,,2023,5,30.0,1,3,8,1,3,10,3.9,3.8,3.8,3,0,0,1,0,0,7,4,0,1,0
e_e000479,e000479,E03,4,서울 외 수도권 방문/수도권 외 거주/40세 이상/3인 이상 친구/일반미션,2023-05-26,2023-05-28,,4;11;7,3인 이상 여행(가족 외),자가용,남,50,5,6.0,3,3,2,193150,8,7,4,0,0,0,5.0,5.0,5.0,3,7,0.0,2,,2023,5,0.0,1,3,4,0,2,7,5.0,5.0,5.0,3,0,0,0,0,0,5,1,1,0,3
e_e000480,e000480,E03,22;27;28;5,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-05-19,2023-05-20,,28;5;27,3인 이상 여행(가족 외),자가용,여,50,5,11.0,3,5,3,42000,1,1,2,0,0,0,3.5,3.0,3.5,2,2,0.0,1,,2023,5,0.0,1,3,28,1,1,2,3.5,3.0,3.5,3,0,0,0,0,0,2,0,0,1,0
e_e000481,e000481,E01,1;2;22;6,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-28,2023-05-29,,6;1;22,나홀로 여행,대중교통 등,여,20,3,4.0,3,1,0,127800,4,4,5,0,0,0,4.285714285714286,3.571428571428572,3.857142857142857,2,7,0.4285714285714285,1,,2023,5,42.86,1,3,6,1,1,7,4.29,3.57,3.86,3,1,0,0,1,1,2,2,1,2,1
e_e000482,e000482,E01,1;23,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-05-19,2023-05-22,,1;23;22,2인 여행(가족 외),대중교통 등,남,30,5,7.0,3,3,1,505500,13,13,5,335104,1,1,4.2,4.0,4.066666666666666,4,15,0.4,3,,2023,5,40.0,1,3,1,0,3,15,4.2,4.0,4.07,3,1,0,0,1,0,8,4,0,1,5
e_e000483,e000483,E03,10;2;22,서울 외 수도권 방문/수도권 거주/39세 이하/3대 동반 여행/일반미션,2023-05-27,2023-05-30,,22;2;5,3대 동반 여행(친척 포함),자가용,여,60,1,5.0,4,5,7,87500,1,1,4,980000,1,1,3.6666666666666665,3.0,3.0,4,3,0.0,3,,2023,5,0.0,1,3,22,1,3,3,3.67,3.0,3.0,3,0,1,0,1,0,2,0,1,2,2
e_e000486,e000486,E01,1;2;27;4;6,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-05-15,2023-05-16,,1;4;2,나홀로 여행,대중교통 등,남,20,6,7.0,3,3,0,10500,1,1,4,0,0,0,4.0,3.0,3.5,2,2,0.0,1,,2023,5,0.0,1,3,1,1,1,2,4.0,3.0,3.5,3,1,1,0,0,0,0,1,0,1,1
e_e000490,e000490,E01,22;26;27;6,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-06-02,2023-06-04,,6;26;27,나홀로 여행,대중교통 등,여,30,3,7.0,3,4,0,126100,11,11,5,71400,1,1,4.230769230769231,3.8461538461538463,3.8461538461538463,3,13,0.3076923076923077,2,,2023,6,30.77,1,3,6,0,2,13,4.23,3.85,3.85,3,0,0,0,0,1,6,1,4,0,3
e_e000491,e000491,E03,12;21;22;24;8,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-05-27,2023-05-29,,8;12;21,3인 이상 여행(가족 외),자가용,남,40,4,6.0,2,3,2,86680,3,3,4,139000,1,1,4.166666666666667,4.0,4.5,3,6,0.5,2,,2023,5,50.0,1,3,8,0,2,6,4.17,4.0,4.5,3,0,0,1,0,0,3,1,0,2,3
e_e000492,e000492,E03,1;4;10;26;22,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-05-29,2023-05-30,,10;1;4,3인 이상 여행(가족 외),자가용,남,50,10,12.0,3,2,2,92700,3,3,5,0,0,0,3.0,3.6666666666666665,3.333333333333333,2,3,0.0,1,,2023,5,0.0,1,3,10,1,1,3,3.0,3.67,3.33,3,1,0,0,0,0,2,2,1,0,1
e_e000496,e000496,E02,1;2;22;23;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-05-16,2023-05-18,,23;2;22,2인 여행(가족 외),자가용,남,20,4,11.0,2,2,1,233600,8,7,4,229740,1,1,4.857142857142857,4.857142857142857,4.857142857142857,3,7,0.7142857142857143,2,,2023,5,71.43,1,3,23,0,2,7,4.86,4.86,4.86,3,0,1,0,1,0,4,1,0,1,1
e_e000500,e000500,E03,21;22;24;26;27,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-06-03,2023-06-06,,24;22;26,자녀 동반 여행,자가용,여,40,3,8.0,2,2,3,115880,8,7,6,380000,1,1,4.375,4.875,4.875,4,8,0.125,3,,2023,6,12.5,1,3,24,0,3,8,4.38,4.88,4.88,3,0,0,0,1,0,5,2,4,1,3
e_e000504,e000504,E01,21;27;28,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-20,2023-05-21,,28;27;21,나홀로 여행,대중교통 등,여,30,5,8.0,3,5,0,52100,4,4,4,0,0,0,4.0,4.0,4.0,2,3,0.6666666666666666,1,,2023,5,66.67,1,3,28,0,1,3,4.0,4.0,4.0,3,0,0,1,0,0,4,0,0,1,3
e_e000505,e000505,E03,22;3;4,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-05-18,2023-05-19,,3;22;4,나홀로 여행,자가용,남,40,7,7.0,3,3,0,22900,3,3,4,0,0,0,4.166666666666667,3.333333333333333,3.5,2,6,0.0,1,,2023,5,0.0,1,3,3,1,1,6,4.17,3.33,3.5,3,0,0,0,1,0,2,0,2,4,3
e_e000507,e000507,E01,1;4,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,2023-05-20,2023-05-21,,3;4;22,3인 이상 여행(가족 외),자가용,남,40,4,9.0,2,1,3,255300,8,8,4,0,0,0,4.125,3.875,3.875,2,8,0.375,1,,2023,5,37.5,1,3,3,0,1,8,4.12,3.88,3.88,3,0,0,0,1,0,6,0,5,3,4
e_e000509,e000509,E01,23;3;1;9;6;26,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-05-19,2023-05-22,,6;23;1,2인 여행(가족 외),대중교통 등,남,20,4,8.0,2,1,1,498800,8,6,6,91976,1,1,4.642857142857143,4.5,4.5,4,14,0.3571428571428571,3,,2023,5,35.71,1,3,6,0,3,14,4.64,4.5,4.5,3,1,0,0,0,1,6,2,1,2,2
e_e000510,e000510,E03,13;21;22;26;3,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-05-29,2023-05-30,,3;13;21,2인 여행(가족 외),대중교통 등,여,60,3,11.0,3,6,1,60800,5,5,6,0,0,0,4.25,3.75,4.0,2,4,0.25,1,,2023,5,25.0,1,3,3,0,1,4,4.25,3.75,4.0,3,0,0,1,0,0,2,1,2,2,3
e_e000514,e000514,E03,11;2;6,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,2023-06-03,2023-06-04,,11;2;6,3대 동반 여행(친척 포함),자가용,남,60,3,5.0,3,6,4,48000,2,2,4,0,0,0,5.0,5.0,5.0,2,1,1.0,1,,2023,6,100.0,1,3,11,0,1,1,5.0,5.0,5.0,3,0,1,0,0,1,1,0,1,1,1
e_e000521,e000521,E02,1;2;22;26,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-05-23,2023-05-24,,22;24;26,나홀로 여행,자가용,남,40,5,7.0,3,5,0,0,0,0,3,0,0,0,4.5,4.333333333333333,4.333333333333333,2,6,0.5,1,,2023,5,50.0,1,3,22,0,1,6,4.5,4.33,4.33,3,0,0,0,1,0,3,0,0,4,0
e_e000523,e000523,E03,11;2;22;6;9,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-06-10,2023-06-11,,2;22;26,자녀 동반 여행,자가용,남,40,7,8.0,2,2,3,89700,2,2,2,0,0,0,4.0,4.0,3.5,2,2,0.0,1,,2023,6,0.0,1,3,2,1,1,2,4.0,4.0,3.5,3,0,1,0,1,0,1,0,1,0,0
e_e000524,e000524,E03,2;11;22,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-05-16,2023-05-17,,2;11;22,2인 여행(가족 외),자가용,여,40,1,4.0,1,1,1,51750,4,1,3,0,0,0,5.0,5.0,5.0,2,2,1.0,1,,2023,5,100.0,1,3,2,0,1,2,5.0,5.0,5.0,3,0,1,0,1,0,4,0,2,0,1
e_e000525,e000525,E03,10;21;22;24;26,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-05-25,2023-05-26,,22;24;26,3인 이상 여행(가족 외),자가용,남,40,12,12.0,1,1,2,91000,3,3,4,0,0,0,4.0,4.0,4.0,2,3,0.3333333333333333,1,,2023,5,33.33,1,3,22,0,1,3,4.0,4.0,4.0,3,0,0,0,1,0,2,1,0,0,1
e_e000526,e000526,E01,1;4;5;6;7,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-16,2023-05-18,,6;4;5,나홀로 여행,대중교통 등,여,20,1,8.0,2,1,0,48600,8,8,6,25000,1,1,4.333333333333333,4.333333333333333,4.111111111111111,3,9,0.7777777777777778,2,,2023,5,77.78,1,3,6,0,2,9,4.33,4.33,4.11,3,0,0,0,0,1,4,4,2,3,4
e_e000531,e000531,E03,25;2;22,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-05-27,2023-05-29,,25;22;24,2인 여행(가족 외),자가용,여,20,4,10.0,2,1,1,37000,1,1,3,185000,1,1,3.25,3.0,3.0,3,4,0.25,2,,2023,5,25.0,1,3,25,1,2,4,3.25,3.0,3.0,3,0,0,0,1,0,2,0,0,3,2
e_e000533,e000533,E03,21;22;26,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-06-03,2023-06-04,,21;6;8,3인 이상 여행(가족 외),자가용,남,60,5,11.0,3,6,2,172000,3,3,4,0,0,0,4.25,4.0,4.0,2,4,0.0,1,,2023,6,0.0,1,3,21,0,1,4,4.25,4.0,4.0,3,0,0,1,0,1,3,0,2,1,4
e_e000535,e000535,E03,1;22,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-05-27,2023-05-30,,1;24;22,2인 여행(가족 외),대중교통 등,여,20,2,3.0,4,1,1,30900,3,3,4,0,0,0,5.0,4.333333333333333,4.666666666666667,4,3,0.0,3,,2023,5,0.0,1,3,1,0,3,3,5.0,4.33,4.67,3,1,0,0,1,0,2,2,0,1,1
e_e000536,e000536,E01,1;2;5;9;11;21;22;26,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-05-19,2023-05-22,,1;21;4,나홀로 여행,자가용,남,40,7,8.0,2,1,0,180800,9,9,4,0,0,0,4.285714285714286,4.428571428571429,4.428571428571429,4,7,0.4285714285714285,3,,2023,5,42.86,1,3,1,0,3,7,4.29,4.43,4.43,3,1,0,1,0,0,6,2,0,2,3
e_e000540,e000540,E02,2;23,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-06-01,2023-06-03,,23;2;22,3인 이상 여행(가족 외),자가용,여,40,1,4.0,2,1,2,27900,2,2,4,147870,1,1,4.166666666666667,3.333333333333333,4.0,3,6,0.3333333333333333,2,,2023,6,33.33,1,3,23,1,2,6,4.17,3.33,4.0,3,0,1,0,1,0,3,0,1,0,2
e_e000541,e000541,E03,11;22;3;4;6,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-05-20,2023-05-21,,3;11;22,3인 이상 여행(가족 외),자가용,여,40,1,12.0,2,1,2,64700,6,5,3,0,0,0,4.0,3.6,3.8,2,5,0.0,1,,2023,5,0.0,1,3,3,1,1,5,4.0,3.6,3.8,3,0,0,0,1,0,3,0,3,1,0
e_e000544,e000544,E03,11;22;9,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-05-21,2023-05-22,,9;11;1,2인 여행(가족 외),대중교통 등,여,40,4,8.0,2,3,1,13300,1,1,5,0,0,0,4.0,4.0,4.0,2,3,0.3333333333333333,1,,2023,5,33.33,1,3,9,0,1,3,4.0,4.0,4.0,3,1,0,0,0,0,2,1,1,2,2
e_e000546,e000546,E01,1;2;3;7;6;4;10;22;24;26,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-05-26,2023-05-30,,1;4;24,나홀로 여행,대중교통 등,남,20,2,12.0,3,1,0,316450,8,7,2,0,0,0,5.0,5.0,5.0,5,7,0.1428571428571428,4,,2023,5,14.29,1,3,1,0,4,7,5.0,5.0,5.0,3,1,0,0,0,0,5,2,0,0,0
