TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM
a007061,41,2,20,6,1.0,1,12.0,1,7.0,3,1,3,3,2,3,5,5,6,3,경기도,서울,나홀로 여행,6,0
a013996,41,2,40,6,2.0,3,2.0,1,5.0,2,1,2,5,4,3,3,6,6,4,경기도,서울,나홀로 여행,1,0
a002388,44,1,30,6,1.0,1,3.0,7,7.0,3,4,2,2,2,2,3,2,1,4,충청남도,경기,2인 여행(가족 외),1,1
a008224,48,2,20,6,1.0,3,3.0,4,8.0,2,1,5,1,2,3,5,6,6,5,경상남도,서울,2인 여행(가족 외),1,1
a002908,11,2,30,6,1.0,4,3.0,4,8.0,2,1,4,1,4,1,4,6,3,6,서울특별시,경기,나홀로 여행,2,0
a008217,29,1,30,5,1.0,1,6.0,4,7.0,3,3,6,1,6,1,1,7,7,1,광주광역시,서울,나홀로 여행,1,0
d001271,41,2,20,5,1.0,1,3.0,4,7.0,3,2,1,1,1,1,1,1,1,7,서울특별시,제주,2인 여행(가족 외),3,1
a018121,11,2,20,5,1.0,4,2.0,4,7.0,2,2,3,2,2,4,3,3,6,4,서울특별시,경기,나홀로 여행,7,0
a014382,45,2,20,5,1.0,4,13.0,3,8.0,3,3,3,3,2,4,6,4,1,1,전라북도,서울,나홀로 여행,1,0
a007530,41,1,20,6,1.0,2,3.0,6,6.0,3,3,3,3,5,2,4,5,5,2,경기도,경기,나홀로 여행,2,0
a006005,41,2,30,5,1.0,4,4.0,4,4.0,1,1,2,2,4,3,4,3,5,7,경기도,경기,2인 여행(가족 외),3,1
a001532,11,1,30,6,1.0,2,3.0,3,3.0,2,1,4,1,1,3,4,1,3,5,서울특별시,인천,나홀로 여행,8,0
a007198,28,2,60,6,2.0,4,2.0,5,11.0,2,1,1,4,7,1,2,6,6,2,인천광역시,서울,자녀 동반 여행,1,3
a017943,11,2,30,6,2.0,2,2.0,5,11.0,2,2,2,5,1,6,2,6,7,7,서울특별시,인천,2인 가족 여행,1,1
a008178,46,2,60,6,2.0,2,2.0,5,7.0,2,1,7,7,1,1,7,1,4,7,전라남도,서울,나홀로 여행,6,1
a002666,28,2,40,6,2.0,4,2.0,5,5.0,3,3,2,1,1,4,6,4,3,6,인천광역시,경기,자녀 동반 여행,2,3
a014243,11,2,40,7,2.0,3,2.0,1,4.0,2,1,6,2,2,2,2,4,3,4,서울특별시,경기,자녀 동반 여행,7,2
a003947,11,1,20,6,1.0,1,12.0,2,7.0,2,1,2,2,3,2,3,3,6,5,서울특별시,경기,2인 여행(가족 외),3,1
a003729,28,2,30,6,1.0,4,13.0,1,5.0,2,1,7,4,5,2,4,5,2,6,인천광역시,경기,나홀로 여행,8,0
a001645,41,2,40,6,2.0,4,2.0,5,6.0,3,3,5,1,5,1,1,7,3,4,경기도,서울,나홀로 여행,2,0
a001750,43,1,20,4,1.0,1,정보없음,2,7.0,3,5,7,1,7,1,3,6,1,7,충청북도,서울,2인 여행(가족 외),6,1
a017906,41,2,20,6,1.0,4,12.0,1,8.0,3,5,3,4,3,4,5,5,6,6,경기도,서울,2인 가족 여행,7,1
a007824,11,1,50,7,2.0,4,1.0,6,8.0,3,3,5,3,4,3,3,5,3,3,서울특별시,경기,부모 동반 여행,3,3
a003574,26,1,30,6,1.0,2,3.0,4,4.0,3,5,3,1,4,3,5,5,6,3,부산광역시,경기,2인 여행(가족 외),8,1
a003556,45,2,30,6,1.0,4,2.0,5,10.0,1,1,6,3,6,6,6,2,6,7,전라북도,서울,나홀로 여행,8,0
a005152,11,1,40,7,2.0,2,2.0,8,9.0,2,2,2,4,3,4,3,5,4,6,서울특별시,경기,나홀로 여행,2,0
a003665,45,2,20,6,1.0,2,3.0,3,4.0,2,1,4,5,3,6,2,4,5,5,전라북도,서울,나홀로 여행,10,0
a006716,41,2,20,6,1.0,1,2.0,4,7.0,4,1,6,2,2,3,3,6,2,4,경기도,경기,2인 여행(가족 외),5,1
a001917,11,1,30,8,2.0,4,2.0,6,7.0,2,2,2,3,2,4,5,3,5,4,서울특별시,경기,자녀 동반 여행,8,3
a000605,41,1,40,6,2.0,3,2.0,4,4.0,3,3,2,1,2,5,5,2,4,4,경기도,경기,자녀 동반 여행,3,2
a005883,41,2,20,5,1.0,2,13.0,2,2.0,3,4,4,4,2,5,5,4,6,6,경기도,경기,나홀로 여행,7,0
a001937,30,2,30,6,1.0,1,4.0,3,7.0,3,3,4,4,2,2,3,6,4,1,대전광역시,서울,3인 이상 여행(가족 외),3,2
a002206,41,2,30,6,1.0,3,3.0,4,8.0,3,3,6,4,1,1,5,5,1,7,경기도,서울,부모 동반 여행,2,2
a002849,11,2,30,6,1.0,3,2.0,1,4.0,3,4,2,4,2,4,3,4,3,6,서울특별시,경기,3대 동반 여행(친척 포함),3,3
a017801,41,1,20,6,1.0,3,13.0,4,6.0,2,3,5,2,4,5,2,6,1,7,경기도,경기,2인 여행(가족 외),2,1
a007548,11,2,20,6,,1,3.0,3,7.0,1,1,1,2,3,4,2,2,5,6,서울특별시,경기,나홀로 여행,2,0
a002638,11,2,30,6,1.0,3,5.0,4,12.0,3,4,2,2,2,2,2,2,2,6,서울특별시,경기,2인 여행(가족 외),1,1
a001910,43,2,20,6,1.0,4,3.0,4,12.0,2,2,3,6,5,3,6,4,5,3,충청북도,인천,2인 여행(가족 외),2,1
a005176,28,1,30,7,1.0,1,2.0,5,7.0,3,6,1,1,1,5,2,2,2,7,인천광역시,경기,2인 여행(가족 외),8,1
a000506,48,2,20,6,1.0,3,정보없음,3,3.0,3,3,5,1,3,3,3,5,6,6,경상남도,서울,나홀로 여행,4,0
a018090,11,2,20,4,1.0,1,4.0,4,7.0,3,12,1,1,1,1,5,4,4,7,서울특별시,경기,3대 동반 여행(친척 포함),1,3
a000924,27,2,30,6,1.0,1,정보없음,4,7.0,3,16,2,5,3,7,2,2,7,6,대구광역시,서울,나홀로 여행,1,1
a008175,28,1,50,5,2.0,4,7.0,6,6.0,1,1,1,1,6,1,1,6,3,4,인천광역시,경기,2인 가족 여행,1,1
a003025,11,2,30,6,2.0,5,3.0,5,8.0,2,1,3,1,2,4,3,4,2,6,서울특별시,경기,자녀 동반 여행,1,3
a010286,41,2,20,5,1.0,1,7.0,4,7.0,2,1,2,3,2,1,3,3,6,7,경기도,서울,2인 여행(가족 외),2,1
a004780,41,1,30,6,1.0,2,3.0,4,7.0,3,4,2,5,2,3,4,5,2,3,서울특별시,경기,2인 여행(가족 외),2,1
a005810,43,1,30,6,1.0,3,2.0,5,8.0,2,1,2,1,1,3,6,4,3,3,충청북도,경기,2인 여행(가족 외),1,1
a018008,11,1,40,6,2.0,4,3.0,6,6.0,2,1,1,4,2,1,7,4,1,7,서울특별시,경기,자녀 동반 여행,8,3
a006799,41,2,30,6,2.0,3,3.0,5,11.0,1,1,4,1,1,5,7,6,2,7,경기도,경기,자녀 동반 여행,8,2
a012495,29,2,20,6,1.0,3,13.0,2,7.0,3,10,2,2,1,3,3,4,3,6,광주광역시,서울,2인 여행(가족 외),7,1
a004152,11,2,30,6,1.0,1,3.0,4,7.0,3,8,2,1,5,2,1,2,1,5,서울특별시,경기,나홀로 여행,1,0
a011371,41,2,30,6,1.0,4,3.0,3,7.0,2,1,4,3,3,2,2,2,2,2,경기도,서울,나홀로 여행,1,1
a004488,41,1,30,6,2.0,3,2.0,5,5.0,2,4,4,6,5,3,1,4,7,2,경기도,경기,3대 동반 여행(친척 포함),1,4
a005421,41,1,20,6,1.0,4,12.0,1,9.0,3,3,5,4,4,4,6,4,5,5,경기도,서울,나홀로 여행,1,0
a002360,41,2,20,6,1.0,3,2.0,4,6.0,2,2,6,1,1,7,1,1,7,1,경기도,경기,2인 여행(가족 외),1,1
a005354,41,2,50,7,2.0,2,2.0,6,6.0,3,1,3,6,3,6,2,5,1,1,경기도,서울,나홀로 여행,1,0
a002053,11,2,30,6,1.0,1,2.0,4,7.0,2,1,6,5,6,6,3,6,3,4,서울특별시,경기,나홀로 여행,1,0
a002985,47,2,20,4,1.0,3,4.0,4,6.0,3,3,4,4,4,1,2,2,1,7,경상북도,서울,나홀로 여행,2,0
a005006,41,1,30,6,2.0,2,7.0,7,12.0,2,1,3,2,5,3,2,2,6,3,경기도,경기,부모 동반 여행,3,5
a015328,41,2,30,7,1.0,3,2.0,2,3.0,3,4,3,5,1,6,6,3,5,5,경기도,서울,2인 여행(가족 외),7,1
a008701,45,2,30,6,1.0,3,3.0,4,6.0,2,2,6,2,1,1,1,1,3,2,전라북도,서울,2인 여행(가족 외),1,1
a007770,11,2,20,6,1.0,1,4.0,4,7.0,2,3,3,3,5,3,2,2,3,2,서울특별시,경기,2인 여행(가족 외),3,1
a009627,41,2,30,6,1.0,3,5.0,5,7.0,1,1,4,4,4,2,4,5,2,7,경기도,서울,2인 여행(가족 외),8,1
a006218,41,2,40,5,2.0,4,3.0,9,12.0,3,2,1,6,4,4,3,4,5,3,경기도,경기,나홀로 여행,7,0
b004131,11,2,30,5,1.0,1,2.0,4,7.0,4,1,2,2,1,4,6,4,7,3,서울특별시,강원,나홀로 여행,1,0
a007428,41,2,30,6,1.0,4,3.0,3,5.0,3,1,4,1,3,3,5,3,5,6,경기도,경기,2인 여행(가족 외),3,1
a005260,11,2,50,6,1.0,1,3.0,5,7.0,2,1,1,4,4,1,1,3,6,4,서울특별시,인천,나홀로 여행,8,0
a006804,41,2,50,4,4.0,1,13.0,4,7.0,2,2,1,4,1,4,3,1,1,4,경기도,인천,3인 이상 여행(가족 외),3,3
a008052,41,2,40,6,1.0,1,3.0,9,7.0,2,1,3,4,3,4,4,3,3,6,경기도,서울,나홀로 여행,5,0
a002042,47,2,20,6,1.0,1,12.0,2,7.0,3,3,4,5,4,4,5,4,4,3,경상북도,서울,2인 여행(가족 외),1,1
a006175,11,1,40,6,1.0,1,13.0,1,7.0,3,3,2,2,6,7,4,2,7,2,서울특별시,경기,2인 여행(가족 외),3,1
a005355,41,2,20,7,1.0,4,2.0,2,4.0,3,4,1,1,3,3,3,2,6,4,경기도,서울,나홀로 여행,7,0
a007127,11,2,30,7,2.0,3,3.0,5,9.0,2,2,2,4,2,4,2,3,4,6,서울특별시,경기,3인 이상 여행(가족 외),3,4
a008320,11,2,40,5,2.0,4,3.0,3,6.0,3,3,4,1,1,4,1,1,7,1,서울특별시,경기,자녀 동반 여행,3,3
b006455,41,1,30,6,2.0,2,3.0,5,7.0,2,1,2,1,3,5,3,6,2,3,경기도,강원,나홀로 여행,1,1
a000180,11,1,30,6,1.0,1,3.0,4,7.0,2,1,6,1,1,2,6,6,2,5,서울특별시,경기,2인 여행(가족 외),7,1
a014262,11,1,40,6,2.0,3,2.0,7,9.0,1,2,4,5,3,5,2,6,1,7,서울특별시,경기,자녀 동반 여행,3,1
a002034,41,1,30,4,1.0,3,2.0,5,6.0,2,1,2,5,2,2,4,2,7,2,경기도,경기,나홀로 여행,1,0
a005644,11,1,60,6,1.0,1,2.0,4,7.0,3,4,4,3,5,5,4,3,5,3,서울특별시,경기,나홀로 여행,8,0
a001927,29,2,20,6,1.0,3,정보없음,1,5.0,3,5,5,7,2,4,3,4,7,2,광주광역시,서울,나홀로 여행,8,1
a003207,11,2,20,6,1.0,1,3.0,5,7.0,2,2,1,1,4,3,6,2,1,5,서울특별시,경기,3인 이상 여행(가족 외),3,7
a000623,41,2,20,7,1.0,1,2.0,4,7.0,3,4,2,4,1,3,2,2,7,6,경기도,경기,2인 여행(가족 외),1,1
a008269,41,1,20,6,1.0,1,12.0,7,7.0,3,4,6,2,2,6,2,2,6,5,경기도,서울,나홀로 여행,1,0
a004745,28,2,30,4,1.0,3,5.0,2,5.0,3,3,6,7,4,5,3,4,3,5,인천광역시,서울,나홀로 여행,1,0
a018010,41,1,50,6,2.0,3,2.0,10,11.0,2,1,2,2,2,2,5,5,5,6,경기도,서울,2인 가족 여행,1,1
a001962,11,2,20,6,1.0,1,3.0,3,7.0,3,3,1,2,2,4,6,3,6,6,서울특별시,인천,2인 여행(가족 외),3,1
a000670,44,1,20,6,1.0,1,2.0,5,7.0,2,1,5,6,6,4,5,5,5,5,충청남도,경기,3인 이상 여행(가족 외),7,3
a011866,26,2,20,6,1.0,3,4.0,4,4.0,2,1,7,1,2,3,7,4,6,7,부산광역시,서울,2인 여행(가족 외),7,1
a005845,26,1,30,6,1.0,1,3.0,5,7.0,3,2,7,4,6,3,3,5,5,3,부산광역시,서울,2인 여행(가족 외),3,1
a007436,11,1,30,6,1.0,2,5.0,4,6.0,2,1,4,3,3,4,2,4,2,6,서울특별시,인천,2인 여행(가족 외),1,1
a018056,28,2,20,6,1.0,3,4.0,3,8.0,2,2,2,3,5,2,4,6,6,6,인천광역시,경기,나홀로 여행,1,0
a015229,11,1,20,6,1.0,1,4.0,2,7.0,3,3,2,2,3,5,2,5,2,6,서울특별시,경기,나홀로 여행,7,0
a003003,48,2,30,5,1.0,4,13.0,3,7.0,2,1,4,3,2,3,4,3,2,6,경상남도,서울,2인 여행(가족 외),3,1
a015098,41,1,20,5,1.0,4,3.0,4,9.0,2,2,4,1,1,4,7,1,7,5,경기도,경기,나홀로 여행,1,0
a002381,41,1,20,6,1.0,4,2.0,4,11.0,2,1,4,1,1,1,4,2,2,7,경기도,경기,2인 여행(가족 외),7,1
a011147,11,1,40,5,2.0,4,5.0,6,7.0,2,1,2,1,6,1,1,6,7,6,서울특별시,경기,3인 이상 여행(가족 외),2,5
a006800,28,2,40,5,2.0,3,5.0,2,4.0,2,1,6,2,2,3,4,3,2,5,인천광역시,경기,자녀 동반 여행,2,2
a002176,26,1,40,6,1.0,2,13.0,4,4.0,2,2,3,6,1,4,7,2,1,6,부산광역시,서울,2인 여행(가족 외),1,1
a014969,42,2,20,6,1.0,3,12.0,2,6.0,3,4,2,2,1,4,5,5,2,5,강원도,인천,나홀로 여행,7,0
a002032,11,2,20,6,1.0,4,3.0,5,12.0,3,5,3,2,2,2,5,5,6,3,서울특별시,경기,2인 여행(가족 외),1,1
a000417,41,1,20,6,2.0,2,2.0,6,9.0,2,1,3,6,6,3,2,6,6,2,경기도,서울,2인 가족 여행,9,1
a004604,11,1,30,6,1.0,1,2.0,3,7.0,3,4,4,2,2,2,3,4,6,4,서울특별시,경기,나홀로 여행,6,0
a007272,11,1,20,4,1.0,3,12.0,1,3.0,3,2,7,5,7,1,1,7,3,3,서울특별시,경기,나홀로 여행,1,0
a007506,42,1,20,6,1.0,4,12.0,3,12.0,2,2,7,1,2,2,4,3,1,7,강원도,서울,2인 여행(가족 외),1,1
a003622,41,1,30,6,1.0,4,3.0,4,4.0,3,1,1,3,4,4,2,3,5,4,경기도,경기,3인 이상 여행(가족 외),3,3
a000376,48,1,20,6,1.0,1,10.0,4,7.0,3,3,2,2,2,2,4,4,3,4,경상남도,경기,3인 이상 여행(가족 외),3,3
a007607,41,2,40,6,2.0,3,2.0,5,11.0,2,2,2,2,3,2,4,4,2,6,경기도,서울,자녀 동반 여행,3,2
a001029,42,1,20,6,1.0,1,4.0,2,7.0,3,5,2,2,2,1,4,7,2,6,강원도,인천,2인 여행(가족 외),3,1
a007089,11,2,20,6,1.0,2,3.0,4,7.0,3,3,1,1,1,2,2,1,4,1,서울특별시,경기,2인 여행(가족 외),1,1
a005052,41,2,20,6,1.0,2,13.0,4,6.0,4,5,6,6,7,4,6,6,7,1,경기도,서울,3인 이상 여행(가족 외),7,2
a000502,26,2,30,7,1.0,1,2.0,6,7.0,3,4,5,2,3,5,6,4,4,1,부산광역시,서울,나홀로 여행,1,1
a007654,41,2,20,5,1.0,1,3.0,7,7.0,2,2,7,1,1,1,1,1,1,7,경기도,경기,2인 여행(가족 외),3,1
a012501,11,2,20,6,1.0,4,2.0,5,12.0,2,2,6,2,1,2,4,3,5,2,서울특별시,경기,나홀로 여행,1,0
a003803,11,1,30,6,1.0,1,2.0,5,7.0,3,2,1,1,1,1,1,1,7,2,서울특별시,경기,2인 여행(가족 외),3,1
a009770,11,1,50,4,2.0,4,7.0,5,8.0,3,2,2,3,6,3,2,4,2,6,서울특별시,인천,나홀로 여행,1,0
a003782,30,2,30,6,2.0,4,3.0,4,7.0,2,3,4,4,4,4,4,4,4,4,대전광역시,경기,3인 이상 여행(가족 외),8,3
a005899,41,1,30,7,2.0,2,10.0,5,6.0,1,1,4,6,2,6,4,6,2,3,경기도,경기,2인 가족 여행,1,1
a007773,41,1,30,7,1.0,1,2.0,4,7.0,2,2,2,4,2,3,6,6,5,3,경기도,경기,나홀로 여행,2,0
a002395,29,2,30,6,1.0,4,3.0,4,7.0,2,2,3,3,5,3,3,3,5,5,광주광역시,서울,2인 가족 여행,5,1
a000664,41,2,40,5,2.0,3,2.0,3,6.0,2,1,2,2,6,2,4,6,3,4,경기도,인천,자녀 동반 여행,2,2
a007194,30,2,30,5,2.0,3,2.0,4,9.0,2,2,4,1,1,1,1,1,1,3,대전광역시,경기,2인 여행(가족 외),1,1
a007349,41,1,30,6,2.0,3,3.0,12,12.0,2,2,1,1,1,2,1,4,4,3,경기도,경기,자녀 동반 여행,1,1
a002753,28,2,40,5,1.0,4,2.0,3,5.0,3,1,1,4,2,2,1,6,3,5,인천광역시,서울,2인 여행(가족 외),1,1
a018217,28,2,20,6,1.0,3,12.0,1,8.0,3,2,5,2,3,1,5,4,1,6,인천광역시,서울,나홀로 여행,2,0
a003399,11,2,20,6,1.0,2,12.0,2,7.0,3,2,4,2,3,2,3,2,5,4,서울특별시,경기,2인 여행(가족 외),3,1
a017653,11,2,30,6,1.0,1,3.0,5,7.0,3,3,4,3,4,2,4,2,7,6,서울특별시,경기,나홀로 여행,1,0
a007412,41,1,40,7,2.0,5,2.0,6,9.0,1,1,1,4,1,1,1,7,1,7,경기도,서울,자녀 동반 여행,8,4
a018012,11,2,40,6,1.0,2,2.0,5,5.0,3,4,2,4,5,3,4,3,5,6,서울특별시,경기,2인 여행(가족 외),6,1
a017703,41,1,20,6,1.0,4,12.0,1,6.0,2,3,6,6,3,4,6,3,6,3,경기도,경기,나홀로 여행,5,0
a005135,11,1,30,6,2.0,3,5.0,6,11.0,1,1,4,4,4,3,4,5,2,7,서울특별시,경기,자녀 동반 여행,8,2
a017968,41,1,40,7,2.0,3,3.0,6,6.0,3,3,3,2,1,2,4,3,3,6,경기도,서울,2인 가족 여행,2,1
a007831,11,2,40,5,2.0,3,2.0,2,5.0,3,1,2,3,2,4,4,2,4,5,서울특별시,경기,자녀 동반 여행,3,2
a006979,11,2,50,6,4.0,1,2.0,4,7.0,3,2,4,5,5,4,4,5,4,5,서울특별시,경기,나홀로 여행,2,0
a007378,41,2,20,6,1.0,2,3.0,5,5.0,2,3,2,1,2,4,4,4,3,6,경기도,서울,3인 이상 여행(가족 외),6,3
a010249,11,2,20,6,1.0,1,2.0,4,7.0,3,5,2,2,3,3,3,5,3,6,서울특별시,경기,2인 여행(가족 외),1,1
a005651,11,2,30,6,2.0,5,3.0,7,12.0,1,1,2,2,2,2,6,5,2,6,서울특별시,경기,자녀 동반 여행,3,2
a018223,41,1,30,6,2.0,3,2.0,6,6.0,4,1,4,4,3,4,4,3,3,5,경기도,서울,나홀로 여행,2,0
a012507,11,2,30,6,1.0,1,3.0,5,7.0,2,1,3,2,2,6,5,3,5,2,서울특별시,인천,나홀로 여행,1,0
a006566,11,2,40,5,2.0,4,11.0,1,6.0,3,4,2,3,2,2,4,4,2,4,서울특별시,경기,3대 동반 여행(친척 포함),3,5
a005238,11,2,30,6,1.0,1,3.0,5,7.0,3,6,2,7,3,5,3,4,3,3,서울특별시,경기,나홀로 여행,2,0
a000414,11,1,20,6,1.0,3,3.0,2,6.0,3,6,2,1,3,4,4,6,1,6,서울특별시,경기,3인 이상 여행(가족 외),1,9
a006709,11,2,40,6,2.0,3,3.0,5,9.0,2,2,1,4,5,4,3,3,6,2,서울특별시,경기,자녀 동반 여행,1,2
a002043,11,2,40,6,1.0,3,13.0,2,3.0,3,1,1,4,3,4,3,3,4,4,서울특별시,경기,3인 이상 여행(가족 외),3,3
a003798,11,2,20,6,1.0,2,3.0,4,4.0,2,1,2,2,2,2,2,4,6,7,서울특별시,경기,2인 여행(가족 외),1,1
a017555,28,2,30,6,2.0,3,3.0,4,9.0,3,6,5,1,3,4,5,3,5,4,인천광역시,경기,자녀 동반 여행,8,2
a006728,11,1,40,6,2.0,4,3.0,9,10.0,2,1,5,4,4,5,5,5,5,5,서울특별시,경기,자녀 동반 여행,6,3
c000580,11,2,50,6,2.0,3,2.0,2,12.0,1,1,1,1,1,1,1,4,1,6,서울특별시,경기,3대 동반 여행(친척 포함),1,3
a006011,41,2,30,6,1.0,3,3.0,7,9.0,2,1,1,1,3,4,7,4,6,6,경기도,경기,3인 이상 여행(가족 외),3,3
a017723,41,1,20,6,1.0,3,12.0,1,5.0,3,1,5,3,4,2,3,4,3,5,경기도,서울,나홀로 여행,2,1
a003667,41,2,20,6,1.0,2,3.0,4,4.0,3,3,2,4,1,2,6,4,6,2,경기도,경기,나홀로 여행,4,0
a000030,48,1,20,6,1.0,5,정보없음,1,12.0,1,1,3,2,1,6,6,1,7,6,경상남도,서울,3인 이상 여행(가족 외),9,3
a004810,41,2,60,5,2.0,2,3.0,5,6.0,2,1,1,1,2,2,2,3,2,1,경기도,경기,부모 동반 여행,3,2
a002710,11,1,50,7,2.0,4,1.0,7,9.0,3,2,6,2,4,4,2,5,2,2,서울특별시,경기,자녀 동반 여행,2,2
a007884,11,2,20,6,1.0,1,12.0,1,7.0,3,2,3,3,4,3,3,4,3,3,서울특별시,경기,2인 가족 여행,3,1
a007112,41,2,50,6,2.0,2,11.0,1,5.0,3,5,3,3,4,2,2,3,4,5,경기도,경기,나홀로 여행,7,0
a000338,26,1,20,6,1.0,1,정보없음,5,7.0,3,6,7,2,3,5,2,5,7,1,부산광역시,서울,2인 여행(가족 외),3,1
b011628,41,2,40,6,2.0,4,11.0,1,9.0,3,5,4,1,1,2,4,4,2,4,경기도,서울,자녀 동반 여행,8,3
a006808,41,1,20,4,1.0,1,2.0,4,7.0,2,2,6,2,6,4,3,6,5,5,경기도,서울,나홀로 여행,2,0
a012173,44,2,20,6,1.0,5,12.0,2,11.0,3,2,4,6,6,1,2,2,1,5,충청남도,서울,2인 가족 여행,7,1
a003338,11,1,60,6,2.0,3,1.0,5,11.0,2,2,1,1,1,3,1,1,7,7,서울특별시,경기,2인 가족 여행,6,1
a006426,41,2,30,6,2.0,4,3.0,2,7.0,2,1,2,6,5,2,6,3,5,1,경기도,경기,자녀 동반 여행,3,3
a008165,41,1,30,6,1.0,1,2.0,7,7.0,2,1,7,1,6,5,2,6,7,1,경기도,서울,2인 여행(가족 외),3,1
a012193,42,2,60,4,2.0,2,4.0,2,5.0,3,1,3,2,2,5,3,3,3,4,강원도,서울,2인 가족 여행,2,1
b006609,45,2,30,5,2.0,2,4.0,1,1.0,3,3,1,1,1,1,1,1,1,4,전라북도,부산,2인 가족 여행,2,1
a006431,41,2,30,7,1.0,3,3.0,4,8.0,2,2,5,1,1,6,7,3,3,7,경기도,서울,나홀로 여행,5,0
a000831,11,2,40,7,2.0,4,3.0,9,11.0,2,4,5,1,2,1,2,6,7,2,서울특별시,경기,3인 이상 여행(가족 외),3,7
a002772,11,2,20,6,1.0,4,3.0,3,7.0,1,1,2,6,6,4,2,3,6,6,서울특별시,경기,나홀로 여행,6,1
a007318,41,1,40,6,2.0,4,3.0,7,7.0,2,1,5,2,2,1,6,6,5,1,경기도,경기,자녀 동반 여행,3,3
a001674,41,2,30,5,1.0,2,3.0,2,3.0,3,3,5,2,1,1,1,4,6,7,경기도,서울,나홀로 여행,2,0
a018047,41,2,30,6,2.0,4,3.0,4,7.0,3,3,3,5,3,3,5,3,5,6,경기도,서울,자녀 동반 여행,3,2
a001354,28,2,20,6,1.0,4,3.0,4,7.0,2,3,1,1,1,2,6,2,6,7,인천광역시,경기,부모 동반 여행,1,3
a007870,28,1,20,5,1.0,3,3.0,4,8.0,2,1,1,1,1,1,1,1,1,3,경기도,경기,나홀로 여행,1,0
a000021,43,1,20,6,1.0,3,2.0,5,5.0,2,2,4,1,3,3,2,2,2,2,충청북도,서울,2인 여행(가족 외),3,1
a007379,11,2,60,6,2.0,3,8.0,5,7.0,2,3,1,3,1,3,4,2,3,4,서울특별시,경기,2인 가족 여행,5,1
a017841,28,2,30,6,1.0,2,3.0,4,11.0,2,1,5,2,2,2,6,4,5,6,인천광역시,경기,나홀로 여행,1,0
a014921,11,2,20,6,1.0,1,3.0,4,7.0,3,4,5,2,2,4,6,2,2,5,서울특별시,경기,나홀로 여행,5,0
a002882,11,2,30,6,2.0,2,3.0,5,8.0,3,5,3,1,6,1,5,3,2,2,서울특별시,경기,2인 여행(가족 외),7,1
a011237,11,2,60,4,2.0,2,11.0,1,6.0,2,2,3,2,1,4,3,2,5,4,서울특별시,경기,2인 가족 여행,7,1
a014978,11,2,30,6,2.0,4,3.0,6,12.0,1,1,5,5,3,4,5,3,5,4,서울특별시,경기,3인 이상 여행(가족 외),3,3
a007114,30,2,30,7,1.0,1,3.0,5,7.0,2,2,4,1,1,3,6,1,2,7,대전광역시,서울,2인 여행(가족 외),8,1
a006679,28,1,20,5,1.0,1,12.0,2,7.0,2,3,2,1,1,1,1,7,6,7,인천광역시,서울,나홀로 여행,1,0
a008666,41,1,20,6,1.0,1,3.0,4,7.0,2,1,2,2,2,1,1,5,2,2,경기도,경기,2인 여행(가족 외),3,1
a017768,11,2,40,6,1.0,1,3.0,5,7.0,2,2,4,1,4,3,3,6,4,6,서울특별시,경기,2인 여행(가족 외),1,1
a002741,11,2,30,6,2.0,5,3.0,5,5.0,2,2,1,5,3,4,3,4,2,7,서울특별시,경기,자녀 동반 여행,3,3
a004779,28,1,40,6,2.0,4,3.0,6,7.0,2,1,1,1,4,2,2,4,4,6,인천광역시,경기,2인 가족 여행,3,1
a002687,41,2,30,6,2.0,5,2.0,6,12.0,2,2,1,2,1,4,7,2,3,6,경기도,경기,자녀 동반 여행,3,1
a018096,11,1,30,6,1.0,1,3.0,4,7.0,2,4,5,5,6,4,4,4,4,4,서울특별시,경기,나홀로 여행,4,0
a002421,41,2,30,7,2.0,4,2.0,6,12.0,3,12,2,1,1,4,6,2,6,6,경기도,경기,자녀 동반 여행,7,3
a007425,41,2,50,5,2.0,4,3.0,3,6.0,2,1,2,2,1,2,1,2,1,2,서울특별시,경기,나홀로 여행,1,1
a018149,11,2,30,6,2.0,4,11.0,1,7.0,3,4,6,6,2,5,6,4,1,6,서울특별시,경기,자녀 동반 여행,10,3
a004251,44,2,20,4,1.0,2,12.0,2,3.0,1,1,7,1,1,3,7,7,7,7,부산광역시,서울,나홀로 여행,2,0
a006132,11,2,30,6,2.0,1,13.0,5,7.0,2,1,2,2,2,2,2,3,3,7,서울특별시,경기,나홀로 여행,2,0
a014096,41,2,30,6,1.0,3,5.0,4,7.0,2,2,4,6,2,2,6,1,7,6,경기도,서울,나홀로 여행,7,0
a010085,41,1,30,8,2.0,2,2.0,6,7.0,4,1,2,2,2,2,2,2,2,2,경기도,경기,2인 여행(가족 외),7,1
a009704,11,1,30,6,2.0,2,3.0,6,11.0,2,1,1,2,3,3,3,1,2,7,서울특별시,경기,나홀로 여행,2,0
