TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,PAYMENT_NUM,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,LODGING_TYPE_NM,RSVT_YN_ENC,LODGING_TYPE_CD_ENC,PAYMENT_MTHD_SE_ENC
a_a008222,그랜드팰리스호텔 인천,1,1,Y,1,나이스정보통신㈜,정보없음,정보없음,2022-10-14 00:00:00,1.0,28541,호텔,1,0,0
a_a000279,로하스캠핑,1,5,Y,3,로하스캠핑,정보없음,정보없음,2022-09-02 00:00:00,1.0,90000,유스호스텔,1,4,0
a_a001471,이지캠핑장,0,5,Y,4,정보없음,경기 용인시 처인구 모현읍 갈월로 138,경기 용인시 처인구 모현읍 갈담리 99-4,2022-08-28 00:00:00,,0,유스호스텔,1,4,-1
a_a000082,콘래드 서울,0,1,Y,2,정보없음,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,2022-08-11 00:00:00,3.0,307000,호텔,1,0,2
a_a003573,서머셋팰리스 서울,2,1,Y,3,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-05 11:00:00,1.0,111720,호텔,1,0,0
a_a001612,바바호호텔,1,1,Y,1,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-14 17:53:00,1.0,50000,호텔,1,0,0
a_a000788,롯데시티호텔 명동,1,1,Y,2,롯데시티호텔,서울 중구 삼일대로 362,서울 중구 장교동 74,2022-08-24 13:56:00,1.0,150000,호텔,1,0,0
a_a004537,힐사이드모텔,1,2,Y,1,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-30 10:16:00,1.0,47000,펜션,1,1,0
a_a002399,PJ호텔,0,1,Y,4,정보없음,서울 중구 마른내로 71,서울 중구 인현동2가 73-1,2022-09-23 00:00:00,4.0,150000,호텔,1,0,3
a_a012502,크라운호텔,0,1,Y,2,정보없음,서울 종로구 삼일대로30길 9,서울 종로구 낙원동 25,2022-10-29 00:00:00,1.0,106961,호텔,1,0,0
a_a013881,클럽케이서울,1,11,N,1,(주)에스에이엠프라퍼티 선릉지점,서울 강남구 선릉로 524,정보없음,2022-10-29 23:21:00,1.0,19000,리조트,0,10,0
a_a000383,라팡드포레펜션,0,3,Y,3,정보없음,경기 양평군 단월면 분지울1길 48,경기 양평군 단월면 명성리 109,2022-08-19 00:00:00,1.0,161000,콘도미니엄,1,2,0
a_a001495,BS호텔,1,1,Y,1,일산(백석)BS호텔,경기 고양시 일산동구 장백로 66,경기 고양시 일산동구 백석동 1340-2,2022-09-02 00:00:00,1.0,60000,호텔,1,0,0
a_a009689,탑모텔,1,2,Y,2,(주)야놀자,경기 용인시 기흥구 용구대로 2363,경기 용인시 기흥구 마북동 479-1,2022-10-25 18:12:00,3.0,45000,펜션,1,1,2
a_a003141,에이큐브호텔,1,1,Y,4,에이큐브,서울 중구 동호로35길 5,서울 중구 을지로5가 274-20,2022-10-01 17:45:00,1.0,302940,호텔,1,0,0
a_a000058,그랜드인터컨티넨탈 서울파르나스,0,1,Y,2,정보없음,서울 강남구 테헤란로 521,서울 강남구 삼성동 159-8,2022-08-13 00:00:00,1.0,580800,호텔,1,0,0
a_a000361,오블라디풀빌라,1,3,Y,5,(주)야놀자,정보없음,정보없음,2022-07-17 23:02:00,1.0,585000,콘도미니엄,1,2,0
a_a002739,램파트호텔,1,1,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-22 15:32:00,3.0,39182,호텔,1,0,2
a_a001133,베스트웨스턴 하버파크호텔,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-08-27 16:33:00,1.0,142600,호텔,1,0,0
a_a013698,더케이즈,0,3,Y,2,정보없음,경기 포천시 일동면 운악청계로1480번길 49,경기 포천시 일동면 기산리 13-38,2022-10-29 00:00:00,1.0,250000,콘도미니엄,1,2,0
a_a003715,가평 뉴청평펜션,0,3,Y,1,정보없음,경기 가평군 청평면 잠곡로 120-41,경기 가평군 청평면 청평리 28-6,2022-10-04 00:00:00,1.0,85000,콘도미니엄,1,2,0
a_a004046,자주모텔,1,2,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,,1.0,45700,펜션,1,1,0
a_a001904,에어비앤비,1,11,Y,4,AIRBNB,서울시 성동구 성수동2가 269-148번지,정보없음,2022-09-06 12:45:00,3.0,297574,리조트,1,10,2
a_a000928,라마다용인호텔,0,1,Y,1,정보없음,경기 용인시 처인구 포곡읍 마성로 420,경기 용인시 처인구 포곡읍 전대리 356-6,2022-08-19 00:00:00,1.0,117000,호텔,1,0,0
a_a015776,더코노셔레지던스,2,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-11-03 10:08:00,1.0,90000,호텔,1,0,0
a_a000269,체스터톤스,0,1,Y,2,정보없음,강원 속초시 엑스포로 109,강원 속초시 교동 1024-1,,4.0,90000,호텔,1,0,3
a_a002108,에어비앤비 숙소(모모의집),1,11,Y,2,에어비앤비,정보없음,정보없음,2022-09-10 12:08:00,1.0,235390,리조트,1,10,0
a_a003008,양지파인리조트,1,4,Y,4,나이스정보통신㈜,정보없음,정보없음,2022-09-21 00:00:00,1.0,105814,모텔/여관,1,3,0
a_a001978,골든호텔,1,1,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-08-24 00:03:00,1.0,3700,호텔,1,0,0
a_a000124,글래드 마포,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-07-18 00:23:00,1.0,92261,호텔,1,0,0
a_a000700,W지우리조트,0,4,Y,2,정보없음,경기 가평군 가평읍 북한강변로 970-9,경기 가평군 가평읍 달전리 159-15,2022-08-26 00:00:00,1.0,480000,모텔/여관,1,3,0
a_a002032,골든튤립에버 용인호텔,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-02 19:48:00,3.0,101195,호텔,1,0,2
a_a008418,숲속의쉼터글램핑,2,5,Y,2,숲속의쉼터,정보없음,정보없음,2022-10-15 00:00:00,1.0,50000,유스호스텔,1,4,0
a_a011104,호텔M스토리,1,1,Y,2,N호텔 제휴 시크릿몰,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,2022-10-21 12:01:00,1.0,111060,호텔,1,0,0
a_a002063,골든호텔,1,1,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-06 18:49:00,1.0,49100,호텔,1,0,0
a_a001765,연천푸르내마을체험관,0,3,Y,4,정보없음,경기 연천군 청산면 청연로 30-62,경기 연천군 청산면 궁평리 549-4,,3.0,80000,콘도미니엄,1,2,2
a_a001130,마루산 독채펜션,0,3,Y,6,정보없음,잎너비길 17-80,정보없음,2022-08-25 00:00:00,1.0,250000,콘도미니엄,1,2,0
a_a002024,초시매,1,3,Y,1,주식회사야놀자클라우드코리아,정보없음,정보없음,2022-09-12 00:00:00,1.0,230000,콘도미니엄,1,2,0
a_a001472,위코스테이 명동,0,7,Y,2,정보없음,서울 중구 창경궁로1길 14,서울 중구 충무로4가 334,,1.0,135000,전통숙소,1,6,0
a_a001687,국립유명산자연휴양림,1,9,Y,1,국립자연휴양림관리소,서울 마포구 마포대로 217,서울 마포구 아현동 686,2022-09-14 17:41:00,1.0,15000,기타,1,8,0
a_a005334,별밤야영장,0,5,Y,4,정보없음,경기 안성시 삼죽면 개나리길 138-20,경기 안성시 삼죽면 진촌리 7-4,2022-10-09 00:00:00,1.0,240000,유스호스텔,1,4,0
a_a000912,비비드펜션,1,3,Y,3,(주)야놀자,정보없음,정보없음,2022-08-16 00:00:00,1.0,125000,콘도미니엄,1,2,0
a_a003651,킨텍스바이케이트리,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-06 00:01:00,1.0,135000,호텔,1,0,0
b_b001071,안다즈 서울강남,1,1,Y,4,안다즈,서울 강남구 논현로 854,정보없음,2022-09-11 11:55:00,1.0,36000,호텔,1,0,0
a_a001142,백남관광(주)프레진던트호텔,10,1,,2,백남관광 주식회사,서울 중구 을지로 16,서울 중구 을지로1가 188-3,2022-08-27 15:06:00,1.0,180230,호텔,-1,0,0
a_a000787,바이올린모텔,1,2,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-08-25 00:00:00,1.0,49786,펜션,1,1,0
b_b000086,두원팬션,0,3,Y,5,정보없음,화상대리969-12,정보없음,2022-08-06 00:00:00,3.0,100000,콘도미니엄,1,2,2
a_a012456,코코아게스트하우스,0,7,Y,4,정보없음,서울 마포구 와우산로17길 19-9,서울 마포구 서교동 409-19,2022-10-28 00:00:00,1.0,111900,전통숙소,1,6,0
a_a017705,나인호텔,1,1,Y,2,(주)비바리퍼블리카,서울 강남구 테헤란로 142,서울 강남구 역삼동 736-1,2022-11-12 22:28:00,1.0,73900,호텔,1,0,0
a_a002989,칼봉산자연휴양림 산림문화휴양관,0,9,Y,3,정보없음,경기 가평군 가평읍 경반안로 454,정보없음,2022-09-24 00:00:00,1.0,97000,기타,1,8,0
a_a000510,호텔아띠,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-19 17:59:00,1.0,50000,호텔,1,0,0
a_a000276,하이서울유스호스텔,0,1,Y,4,정보없음,서울 영등포구 영신로 200,서울 영등포구 영등포동7가 57,2022-08-26 00:00:00,1.0,82000,호텔,1,0,0
a_a010287,켄싱턴호텔 여의도,2,1,Y,2,WEBTOUR.COM,정보없음,정보없음,2022-10-20 00:00:00,1.0,353060,호텔,1,0,0
a_a004700,T7호텔,2,1,Y,2,용인HOTELT7,경기 용인시 처인구 백옥대로1068번길 1,경기 용인시 처인구 김량장동 21-1,2022-09-25 18:29:00,1.0,60000,호텔,1,0,0
a_a001674,을지로코업레지던스,4,11,Y,2,정보없음,정보없음,정보없음,2022-09-24 00:00:00,1.0,120000,리조트,1,10,0
a_a003181,호텔더디자이너스 종로점,0,1,Y,3,정보없음,서울 종로구 수표로 89-8,서울 종로구 관수동 14-1,2022-10-09 00:00:00,1.0,72600,호텔,1,0,0
a_a002981,올댓워터펜션,1,3,Y,4,올댓워터펜션,경기 가평군 가평읍 호반로 1705,경기 가평군 가평읍 산유리 105-9,2022-09-16 10:40:00,3.0,370000,콘도미니엄,1,2,2
a_a005577,JW 메리어트 호텔 서울,0,1,Y,1,정보없음,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,2022-10-10 00:00:00,1.0,353320,호텔,1,0,0
a_a014249,용문감성펜션,0,3,Y,2,정보없음,경기 양평군 용문면 용문산로 213-5,경기 양평군 용문면 덕촌리 98-1,2022-11-08 00:00:00,3.0,120000,콘도미니엄,1,2,2
a_a000568,청평자연휴양림,1,9,Y,4,청평자연휴양림,경기 가평군 청평면 북한강로2246번길 8-6,정보없음,2022-06-03 08:03:00,1.0,170000,기타,1,8,0
a_a000218,지안힐링라운지,0,3,N,3,정보없음,경기 가평군 설악면 유명산길 37,경기 가평군 설악면 가일리 283-4,2022-08-20 00:00:00,1.0,120000,콘도미니엄,0,2,0
a_a000111,글래드 마포,1,1,Y,1,(주)위드이노베이션,정보없음,정보없음,2022-08-20 00:19:00,3.0,225160,호텔,1,0,2
a_a002344,JS부티크호텔,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-15 00:00:00,1.0,42300,호텔,1,0,0
a_a000935,글래드 여의도,1,1,Y,3,웹투어(주),정보없음,정보없음,2022-08-16 00:00:00,1.0,213840,호텔,1,0,0
a_a003703,롯데캐슬캠퍼스타운아파트,0,10,N,1,정보없음,인천 연수구 송도과학로27번길 55,인천 연수구 송도동 149,,,0,게스트하우스,0,9,-1
a_a009740,집나온거북이,1,7,Y,2,집나온거북이,서울 종로구 돈화문로 61,서울 종로구 묘동 141,2022-10-21 00:00:00,1.0,160000,전통숙소,1,6,0
a_a015175,상계주공2단지아파트,0,10,N,2,정보없음,서울 노원구 동일로 1355,서울 노원구 상계동 746-5,2022-10-29 00:00:00,,0,게스트하우스,0,9,-1
a_a003368,호텔신북온천,1,1,N,2,신북온천스파텔,경기 포천시 신북면 청신로 585,경기 포천시 신북면 덕둔리 625-4,2022-09-29 20:51:00,1.0,50000,호텔,0,0,0
a_a003585,G7호텔,1,1,Y,2,G7호텔,경기 용인시 처인구 포곡읍 전대로78번길 14-6,경기 용인시 처인구 포곡읍 전대리 191-45,2022-10-08 00:00:00,1.0,145000,호텔,1,0,0
a_a000427,바라산자연휴양림 캠핑장,0,5,Y,1,정보없음,경기 의왕시 바라산로 84,경기 의왕시 학의동 산 117-1,2022-08-20 00:00:00,1.0,20000,유스호스텔,1,4,0
a_a012471,나인트리프리미어호텔 인사동,1,1,Y,2,나인트리 프리미어 호텔 인사동,서울 종로구 인사동길 49,서울 종로구 관훈동 155-2,2022-10-29 00:00:00,1.0,267641,호텔,1,0,0
a_a000557,안테룸 서울,0,1,Y,2,정보없음,서울 강남구 도산대로 153,서울 강남구 신사동 561-19,2022-08-22 00:00:00,1.0,94600,호텔,1,0,0
a_a017844,이비스앰배서더호텔 인사동,0,1,N,1,정보없음,서울 종로구 삼일대로30길 31,서울 종로구 익선동 34-8,2022-11-10 00:00:00,1.0,100455,호텔,0,0,0
a_a003366,호텔스카이파크 명동3호점,0,1,Y,2,정보없음,서울 중구 퇴계로 139,서울 중구 충무로2가 62-9,,4.0,80000,호텔,1,0,3
a_a002376,SR DESIGN HOTEL,10,1,,2,SR디자인호텔,경기 용인시 처인구 금령로90번길 5,경기 용인시 처인구 김량장동 87-1,2022-09-24 19:30:00,1.0,20000,호텔,-1,0,0
a_a009609,코모도모텔,0,2,Y,2,정보없음,서울 영등포구 영중로6길 10,서울 영등포구 영등포동3가 19-1,,5.0,75000,펜션,1,1,4
a_a011188,파크마린호텔,0,1,Y,2,정보없음,인천 남동구 소래역로 44,인천 남동구 논현동 677-1,2022-10-29 00:00:00,1.0,121000,호텔,1,0,0
a_a002377,HAEVICH HOTEL & RESORT JEJU,10,1,,3,해비치호텔앤드리조트㈜,경기 화성시 남양읍 시청로 290,경기 화성시 남양읍 활초리 4-21,2022-09-21 08:32:00,1.0,60000,호텔,-1,0,0
a_a001525,바모스호텔,0,1,Y,2,정보없음,서울 영등포구 영등포로47길 8-1,서울 영등포구 영등포동2가 317-2,2022-09-02 00:00:00,5.0,54000,호텔,1,0,4
c_c000072,안성숲속빌리지,0,3,Y,4,정보없음,경기 안성시 죽산면 용설로 232-70,경기 안성시 죽산면 용설리 777,2022-08-15 00:00:00,3.0,210000,콘도미니엄,1,2,2
a_a001187,토요코인호텔 인천부평점,1,1,Y,1,토요코인,인천 부평구 광장로 10,인천 부평구 부평동 534-29,2022-08-27 15:55:00,1.0,44180,호텔,1,0,0
a_a002202,호텔 스카이파크 킹스타운 동대문점,1,1,Y,2,호텔 스카이파크 킹스타운,서울 중구 장충단로13길 20,서울 중구 을지로6가 17-2,2022-09-23 20:08:00,1.0,226550,호텔,1,0,0
a_a000751,밀리오레호텔 명동,1,1,Y,1,명동 밀리오레 호텔,서울 중구 퇴계로 115,서울 중구 충무로1가 24-1,2022-08-17 16:16:00,1.0,95000,호텔,1,0,0
a_a007984,파크하얏트 서울,1,1,Y,1,파크하얏트서울호텔,서울 강남구 테헤란로 606,서울 강남구 대치동 995-14,2022-10-16 14:49:00,1.0,1097212,호텔,1,0,0
a_a003839,필스테이 이화부띠끄점,0,7,Y,1,정보없음,서울 서대문구 이화여대7길 8,서울 서대문구 대현동 56-126,2022-09-30 00:00:00,1.0,18818,전통숙소,1,6,0
a_a001425,H에비뉴 이대점,2,1,Y,1,신촌 에이치에비뉴-H-AVENUE-DLEOWJA,서울 마포구 신촌로 152,서울 마포구 노고산동 1-74,2022-08-13 16:00:00,1.0,120000,호텔,1,0,0
a_a001428,이비스앰배서더 수원점,0,1,Y,1,정보없음,경기 수원시 팔달구 권광로 132,경기 수원시 팔달구 인계동 1132-12,2022-09-03 00:00:00,1.0,87930,호텔,1,0,0
a_a002246,연희장,0,7,Y,1,정보없음,서울 서대문구 연희로 87,서울 서대문구 연희동 188-88,2022-09-16 00:00:00,1.0,54756,전통숙소,1,6,0
a_a000415,인천환경공단 송도스포츠파크 캠핑장,0,5,Y,2,정보없음,정보없음,인천 연수구 송도동 380,2022-08-19 00:00:00,1.0,36000,유스호스텔,1,4,0
a_a000123,남산포레스트게스트하우스,0,7,Y,4,정보없음,서울 중구 퇴계로14길 29,서울 중구 남산동1가 16-6,2022-08-11 00:00:00,2.0,321937,전통숙소,1,6,1
a_a001440,레스케이프호텔,0,1,Y,2,정보없음,서울 중구 퇴계로 67,서울 중구 회현동1가 210,2022-09-17 00:00:00,1.0,240000,호텔,1,0,0
a_a003204,파라다이스시티 레드윙,1,1,Y,2,파라다이스시티호텔,인천 중구 영종해안남로321번길 186,인천 중구 운서동 2874,2022-10-19 00:00:00,1.0,269000,호텔,1,0,0
a_a001192,글레이셔박,0,1,N,2,정보없음,서울 성동구 서울숲2길 9,서울 성동구 성수동1가 685-491,,1.0,14000,호텔,0,0,0
a_a004348,화성게스트하우스,1,7,Y,1,나이스정보통신㈜,경기 수원시 팔달구 정조로801번길 11,경기 수원시 팔달구 팔달로2가 4,2022-10-01 14:00:00,1.0,20000,전통숙소,1,6,0
a_a001393,나인트리프리미어호텔 인사동,1,1,Y,3,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-08-25 00:00:00,3.0,363600,호텔,1,0,2
a_a009605,브라운도트 인천송도점,1,1,Y,2,송도브라운도트호텔,인천 연수구 능허대로 227-7,인천 연수구 옥련동 553-7,2022-10-17 13:22:00,1.0,55000,호텔,1,0,0
a_a001715,국립운악산자연휴양림,1,9,Y,2,국립자연휴양림관리소,경기 포천시 화현면 화동로 184,경기 포천시 화현면 화현리 1148-27,2022-08-31 03:06:00,1.0,58000,기타,1,8,0
a_a004341,이비스앰배서더 서울명동,1,1,Y,2,주식회사 카카오페이,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,2022-09-28 10:46:00,1.0,149984,호텔,1,0,0
a_a000303,나인트리프리미어호텔 서울판교,0,1,Y,3,정보없음,경기 성남시 수정구 창업로 18,경기 성남시 수정구 시흥동 288-11,,1.0,156845,호텔,1,0,0
a_a000825,국립유명산자연휴양림,1,9,Y,4,국립자연휴양림관리소,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,2022-08-27 03:57:00,1.0,16500,기타,1,8,0
a_a001349,그랜드하얏트서울,1,1,Y,2,그랜드하얏트,서울 용산구 소월로 322,정보없음,2022-08-24 10:59:00,1.0,10000,호텔,1,0,0
a_a009699,더케이즈,1,3,Y,3,케이즈,경기 포천시 일동면 운악청계로1480번길 46,경기 포천시 일동면 기산리 13-15,2022-10-17 16:59:00,1.0,159900,콘도미니엄,1,2,0
a_a003108,디오르펜션,1,3,Y,2,디오르 풀빌라,경기 가평군 상면 수목원로 279-85,경기 가평군 상면 행현리 591-3,2022-08-26 18:35:00,1.0,88360,콘도미니엄,1,2,0
a_a012515,더존카라반&글램핑,0,5,Y,1,정보없음,경기 포천시 이동면 화동로2076번길 125,경기 포천시 이동면 장암리 148-2,2022-10-30 00:00:00,1.0,144000,유스호스텔,1,4,0
a_a003248,자라섬캠핑장,0,5,Y,2,정보없음,경기 가평군 가평읍 자라섬로 60,경기 가평군 가평읍 대곡리 27-15,2022-10-01 00:00:00,5.0,322000,유스호스텔,1,4,4
a_a015729,그랜드워커힐서울,2,1,Y,2,나이스정보통신㈜,정보없음,정보없음,2022-10-30 00:00:00,1.0,283140,호텔,1,0,0
a_a014823,스타비아호텔,0,1,Y,2,정보없음,경기 김포시 태장로795번길 147,경기 김포시 장기동 2011-3,2022-11-05 00:00:00,5.0,110000,호텔,1,0,4
a_a001802,서울드래곤시티,1,1,Y,2,(주)서부티엔디,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,2022-09-17 12:07:00,1.0,183398,호텔,1,0,0
a_a000136,호텔그레이스리 서울,0,1,Y,3,정보없음,서울 중구 세종대로12길 12,서울 중구 남대문로4가 17-19,2022-08-10 00:00:00,1.0,105840,호텔,1,0,0
a_a009511,슬리피판다,0,7,Y,2,정보없음,정보없음,정보없음,,1.0,124220,전통숙소,1,6,0
a_a012275,어반아지트,1,11,Y,3,정보없음,정보없음,정보없음,2022-10-07 11:26:00,3.0,325000,리조트,1,10,2
a_a001322,자라섬캠핑장,1,5,Y,4,가평군시설관리공단,경기 가평군 가평읍 문화로 131,정보없음,2022-08-17 17:20:00,1.0,14000,유스호스텔,1,4,0
a_a003065,스타스테이,1,3,Y,3,스타스테이(STARSTAY),경기 양평군 서종면 황순원로238번길 15-8,경기 양평군 서종면 수능리 361-8,2022-09-01 15:13:00,1.0,175999,콘도미니엄,1,2,0
a_a000815,동두천자연휴양림,1,9,Y,8,자유수호평화박물관,경기 동두천시 방죽로 23,정보없음,2022-07-30 10:27:00,1.0,200000,기타,1,8,0
a_a009685,호텔더디자이너스 동대문,0,1,Y,2,정보없음,서울 중구 퇴계로 306,서울 중구 쌍림동 270-2,2022-11-01 00:00:00,1.0,66670,호텔,1,0,0
a_a000669,포포인츠 바이쉐라톤 서울구로,1,1,Y,1,와이씨앤티(주),서울 구로구 디지털로32길 72,서울 구로구 구로동 1128-1,2022-08-23 17:27:00,1.0,153076,호텔,1,0,0
a_a011603,금화마을,0,11,N,2,정보없음,경기 용인시 기흥구 금화로82번길 17,경기 용인시 기흥구 상갈동 454,2022-10-28 00:00:00,,0,리조트,0,10,-1
a_a003757,호텔아트리움 종로,1,1,Y,4,HOTELATRIUM,서울 종로구 창경궁로 106,서울 종로구 인의동 48-26,2022-10-19 00:00:00,1.0,171000,호텔,1,0,0
a_a000339,소피텔 앰배서더 서울,0,1,Y,4,정보없음,서울 송파구 잠실로 209,서울 송파구 신천동 29-1,2022-08-20 00:00:00,4.0,600000,호텔,1,0,3
a_a002666,풀빌라귀족펜션,0,3,Y,4,정보없음,경기 가평군 가평읍 복장포길 46-148,정보없음,2022-10-02 00:00:00,2.0,1020000,콘도미니엄,1,2,1
a_a011301,서울올림픽파크텔,1,1,Y,3,올림픽파크텔,서울 송파구 올림픽로 448,정보없음,2022-10-27 15:37:00,1.0,147400,호텔,1,0,0
a_a002102,마음농장위드스테이,1,3,Y,2,남양주 마음농장위드스테이펜션,경기 남양주시 조안면 북한강로 534,정보없음,2022-09-06 22:34:00,1.0,200000,콘도미니엄,1,2,0
a_a009440,밀리오레호텔 명동,1,1,Y,6,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-10-09 23:07:00,1.0,300000,호텔,1,0,0
a_a002890,롤링힐스호텔,0,1,Y,4,정보없음,경기 화성시 남양읍 시청로 290,경기 화성시 남양읍 활초리 4-21,2022-09-25 00:00:00,1.0,168900,호텔,1,0,0
a_a004612,하버뷰호텔,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-27 23:41:00,1.0,80000,호텔,1,0,0
a_a004973,거기모텔,1,2,Y,2,파주 거기,경기 파주시 평화로 454,경기 파주시 맥금동 110-1,2022-09-30 00:00:00,1.0,50000,펜션,1,1,0
a_a013871,파크하얏트 서울,0,1,Y,2,정보없음,서울 강남구 테헤란로 606,서울 강남구 대치동 995-14,2022-10-28 00:00:00,1.0,800000,호텔,1,0,0
a_a005346,G게스트하우스,1,7,Y,1,나이스정보통신㈜,정보없음,정보없음,2022-10-04 00:00:00,1.0,26900,전통숙소,1,6,0
a_a011514,국일관,1,11,N,1,에스앤케이컴퍼니,서울 종로구 수표로 96,정보없음,2022-10-29 21:42:00,1.0,13000,리조트,0,10,0
a_a003024,천호 August,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-10-06 13:15:00,1.0,110000,호텔,1,0,0
a_a000085,한탄리버스파호텔,0,1,Y,4,정보없음,강원 철원군 동송읍 태봉로 1799-22,강원 철원군 동송읍 장흥리 20-20,2022-08-16 00:00:00,1.0,160000,호텔,1,0,0
a_a002809,어반이스트호텔,0,1,Y,2,정보없음,경기 고양시 덕양구 고양대로 1725,경기 고양시 덕양구 원흥동 634,,1.0,57600,호텔,1,0,0
a_a004841,넘버25 영등포점,0,2,Y,2,정보없음,서울 영등포구 영중로6길 23-5,서울 영등포구 영등포동3가 27-3,2022-10-29 00:00:00,1.0,130000,펜션,1,1,0
a_a000147,호텔그레이스리 서울,1,1,Y,2,(주)야놀자,정보없음,정보없음,2022-08-02 16:51:00,1.0,120384,호텔,1,0,0
a_a001919,상상키즈풀빌라,0,3,Y,8,정보없음,경기 가평군 상면 임초밤안골로 250-3,경기 가평군 상면 행현리 589-6,2022-09-24 00:00:00,1.0,850000,콘도미니엄,1,2,0
a_a001080,그랜드하얏트서울,0,1,Y,2,정보없음,서울 용산구 소월로 322,서울 용산구 한남동 747-7,2022-09-04 00:00:00,1.0,609840,호텔,1,0,0
a_a001509,MY24모텔,0,2,Y,2,정보없음,인천 중구 인중로174번길 15-5,인천 중구 사동 17-9,2022-09-03 00:00:00,1.0,70000,펜션,1,1,0
a_a009732,호텔그레이스리 서울,1,1,Y,2,호텔 그레이스리,서울 중구 세종대로12길 12,서울 중구 남대문로4가 17-19,2022-10-18 13:09:00,1.0,229900,호텔,1,0,0
a_a009658,라벤더온천모텔,3,2,Y,12,라벤더온천텔,경기 화성시 팔탄면 버들로1597번길 22,경기 화성시 팔탄면 월문리 235-68,2022-10-09 23:19:00,3.0,48400,펜션,1,1,2
a_a006247,그랜드하얏트서울,0,1,Y,3,정보없음,서울 용산구 소월로 322,서울 용산구 한남동 747-7,2022-10-09 00:00:00,1.0,256000,호텔,1,0,0
a_a002722,S스테이호텔,1,1,Y,1,㈜이베이코리아,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-19 16:06:00,1.0,75600,호텔,1,0,0
a_a000551,경기도청소년수련원,1,5,Y,1,정보없음,정보없음,정보없음,2022-08-01 00:00:00,1.0,27500,유스호스텔,1,4,0
a_a005738,소피텔 앰배서더 서울,0,1,Y,2,정보없음,서울 송파구 잠실로 209,서울 송파구 신천동 29-1,2022-10-08 00:00:00,,0,호텔,1,0,-1
a_a000896,달빛정원글램핑앤캠핑,0,5,Y,4,정보없음,경기 가평군 설악면 유명산길 122-10,경기 가평군 설악면 가일리 234-15,2022-08-20 00:00:00,1.0,340550,유스호스텔,1,4,0
a_a001147,크리스월드,0,7,Y,4,정보없음,경기 가평군 가평읍 북한강변로 360-91,경기 가평군 가평읍 금대리 49-4,,5.0,339600,전통숙소,1,6,4
a_a002543,더리버사이드호텔,0,1,Y,3,정보없음,정보없음,정보없음,2022-10-01 00:00:00,3.0,89000,호텔,1,0,2
a_a002315,밀리오레호텔 명동,0,1,Y,2,정보없음,서울 중구 퇴계로 115,서울 중구 충무로1가 24-1,,1.0,96210,호텔,1,0,0
a_a000538,도미인서울강남호텔,1,1,Y,2,도미인서울강남,서울 강남구 봉은사로 134,서울 강남구 역삼동 603-1,2022-08-24 19:48:00,1.0,184900,호텔,1,0,0
a_a001926,호텔라와,0,1,Y,1,정보없음,서울 종로구 수표로26길 3,서울 종로구 낙원동 135-1,2022-09-22 00:00:00,1.0,68000,호텔,1,0,0
a_a002541,더케이즈,1,3,Y,2,케이즈,경기 포천시 일동면 운악청계로1480번길 6,경기 포천시 일동면 기산리 23-8,2022-08-25 11:56:00,1.0,250000,콘도미니엄,1,2,0
