,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
11061,2307020004,e_e004344,11,폴 바셋 AK플라자 수원점,2023-07-02,2023-07-02,4,N,9.0,4.0,4.0,4.0
11062,2307020005,e_e004344,12,집,2023-07-02,2023-07-03,21,,,,,
11063,2307280001,e_e004349,1,집,2023-07-28,2023-07-28,21,,,,,
11064,2307280002,e_e004349,2,쉐이크쉑 용산점,2023-07-28,2023-07-28,11,N,2.0,5.0,5.0,5.0
11065,2307280003,e_e004349,3,아이파크몰 용산점,2023-07-28,2023-07-28,4,N,9.0,5.0,5.0,5.0
11066,2307280004,e_e004349,4,이마트 용산점,2023-07-28,2023-07-28,4,N,9.0,5.0,5.0,5.0
11067,2307280005,e_e004349,5,나인 트리 프리미어 로카우스 호텔 서울 용산,2023-07-28,2023-07-28,24,Y,4.0,5.0,5.0,5.0
11068,2307280006,e_e004349,6,이 치유 여의도점,2023-07-28,2023-07-28,11,N,2.0,5.0,5.0,5.0
11069,2307280007,e_e004349,7,여의도 한강공원,2023-07-28,2023-07-28,7,Y,4.0,5.0,5.0,5.0
11070,2307280008,e_e004349,8,바보,2023-07-28,2023-07-28,11,N,5.0,5.0,5.0,5.0
11071,2307280009,e_e004349,9,나인 트리 프리미어 로카우스 호텔 서울 용산,2023-07-28,2023-07-29,24,Y,4.0,5.0,5.0,5.0
11072,2307290001,e_e004349,11,버드 더 카페,2023-07-29,2023-07-29,11,N,2.0,5.0,5.0,5.0
11073,2307290002,e_e004349,10,나인 트리 프리미어 로카우스 호텔 서울 용산,2023-07-29,2023-07-29,11,Y,4.0,5.0,5.0,5.0
11074,2307290003,e_e004349,12,집,2023-07-29,2023-07-30,21,,,,,
11075,2307010001,e_e004354,1,집,2023-07-01,2023-07-01,21,,,,,
11076,2307010002,e_e004354,2,콩 카페 부천 중동점,2023-07-01,2023-07-01,11,N,11.0,4.0,3.0,3.0
11077,2307010003,e_e004354,3,부천중앙공원,2023-07-01,2023-07-01,7,N,5.0,4.0,4.0,5.0
11078,2307010004,e_e004354,4,지우네 회 포차,2023-07-01,2023-07-01,11,N,2.0,4.0,5.0,5.0
11079,2307010005,e_e004354,5,집,2023-07-01,2023-07-02,21,,,,,
11080,2307010001,e_e004357,1,집,2023-07-01,2023-07-01,21,,,,,
11081,2307010002,e_e004357,2,마스터 커피 가평점,2023-07-01,2023-07-01,11,N,2.0,1.0,4.0,5.0
11082,2307010003,e_e004357,4,스카이라인 짚와이어,2023-07-01,2023-07-01,13,N,1.0,4.0,3.0,4.0
11083,2307010004,e_e004357,3,남이섬,2023-07-01,2023-07-01,1,N,1.0,4.0,4.0,4.0
11084,2307010005,e_e004357,5,자라섬,2023-07-01,2023-07-01,1,N,1.0,4.0,3.0,4.0
11085,2307010006,e_e004357,6,남이섬 아리수 닭갈비,2023-07-01,2023-07-01,11,N,2.0,4.0,4.0,4.0
11086,2307010007,e_e004357,7,스타벅스 남이섬점,2023-07-01,2023-07-01,11,N,6.0,4.0,4.0,4.0
11087,2307010008,e_e004357,8,소나무집 송어회,2023-07-01,2023-07-01,11,N,2.0,4.0,3.0,4.0
11088,2307010012,e_e004357,9,캐비아 가족펜션,2023-07-01,2023-07-02,24,N,8.0,4.0,4.0,4.0
11089,2307020001,e_e004357,10,쁘띠프랑스,2023-07-02,2023-07-02,13,N,1.0,4.0,3.0,4.0
11090,2307020002,e_e004357,11,고우다,2023-07-02,2023-07-02,11,N,2.0,4.0,3.0,3.0
11091,2307020003,e_e004357,12,집,2023-07-02,2023-07-03,21,,,,,
11092,2307010001,e_e004360,1,집,2023-07-01,2023-07-01,21,,,,,
11093,2307010002,e_e004360,2,망우역 경의중앙선,2023-07-01,2023-07-01,9,Y,9.0,5.0,5.0,5.0
11094,2307010003,e_e004360,3,부천역 1호선,2023-07-01,2023-07-01,9,Y,9.0,5.0,5.0,5.0
11095,2307010004,e_e004360,4,맥도날드 부천북부역점,2023-07-01,2023-07-01,11,N,8.0,5.0,5.0,5.0
11096,2307010005,e_e004360,5,디스코 팡팡,2023-07-01,2023-07-01,6,Y,9.0,5.0,5.0,5.0
11097,2307010006,e_e004360,6,캐치스톤 클라이밍 짐,2023-07-01,2023-07-01,5,Y,4.0,5.0,5.0,5.0
11098,2307010007,e_e004360,7,승우 네 오리랑 돼지랑,2023-07-01,2023-07-01,11,N,5.0,5.0,5.0,5.0
11099,2307010008,e_e004360,8,부천역 1호선,2023-07-01,2023-07-01,9,Y,9.0,5.0,5.0,5.0
11100,2307010009,e_e004360,9,망우역 경의중앙선,2023-07-01,2023-07-01,9,Y,9.0,5.0,5.0,5.0
11101,2307010010,e_e004360,10,집,2023-07-01,2023-07-02,21,,,,,
11102,2307030001,e_e004369,1,집,2023-07-03,2023-07-03,21,,,,,
11103,2307030002,e_e004369,2,오 마카세오 사이 초밥 송도점,2023-07-03,2023-07-03,4,N,5.0,5.0,5.0,5.0
11104,2307030003,e_e004369,3,더 리얼 카페,2023-07-03,2023-07-03,11,N,9.0,5.0,5.0,5.0
11105,2307030004,e_e004369,4,올라 카이 송도파크호텔,2023-07-03,2023-07-03,24,N,2.0,5.0,5.0,5.0
11106,2307030005,e_e004369,5,트리플 스트리트,2023-07-03,2023-07-03,4,Y,1.0,5.0,5.0,5.0
11107,2307030006,e_e004369,6,조명탄,2023-07-03,2023-07-03,11,N,2.0,5.0,5.0,5.0
11108,2307030011,e_e004369,7,올라 카이 송도파크호텔,2023-07-03,2023-07-04,24,N,7.0,5.0,5.0,5.0
11109,2307040001,e_e004369,11,집,2023-07-04,2023-07-05,21,,,,,
11110,2307040002,e_e004369,8,송도 한옥마을,2023-07-04,2023-07-04,1,Y,1.0,5.0,5.0,5.0
11111,2307040003,e_e004369,9,올라 카이 송도파크호텔,2023-07-04,2023-07-04,24,Y,2.0,5.0,5.0,5.0
11112,2307040004,e_e004369,10,한남동 자리,2023-07-04,2023-07-04,11,N,2.0,5.0,5.0,5.0
11113,2307080001,e_e004371,1,집,2023-07-08,2023-07-08,21,,,,,
11114,2307080002,e_e004371,2,강남역 이스턴,2023-07-08,2023-07-08,22,,,,,
11115,2307080003,e_e004371,3,파육칼,2023-07-08,2023-07-08,11,N,2.0,4.0,3.0,4.0
11116,2307080004,e_e004371,4,두물머리,2023-07-08,2023-07-08,1,Y,1.0,4.0,4.0,5.0
11117,2307080005,e_e004371,5,강이다,2023-07-08,2023-07-08,11,N,2.0,5.0,4.0,4.0
11118,2307080006,e_e004371,6,집,2023-07-08,2023-07-09,21,,,,,
11119,2307010001,e_e004372,1,집,2023-07-01,2023-07-01,21,,,,,
11120,2307010002,e_e004372,10,친구 집,2023-07-01,2023-07-02,22,,,,,
11121,2307010003,e_e004372,3,이태원 우육 미엔,2023-07-01,2023-07-01,11,N,1.0,4.0,3.0,4.0
11122,2307010004,e_e004372,2,서울고속버스터미널(경부),2023-07-01,2023-07-01,9,Y,11.0,4.0,3.0,3.0
11123,2307010005,e_e004372,4,한남동 카페거리,2023-07-01,2023-07-01,4,Y,9.0,4.0,3.0,3.0
11124,2307010006,e_e004372,5,현대백화점 압구정본점,2023-07-01,2023-07-01,4,Y,11.0,4.0,3.0,3.0
11125,2307010007,e_e004372,6,서린 낙지,2023-07-01,2023-07-01,11,N,5.0,4.0,3.0,3.0
11126,2307010008,e_e004372,7,롯데 영 플라자 본점,2023-07-01,2023-07-01,4,N,9.0,4.0,4.0,4.0
11127,2307010009,e_e004372,8,금강 하이츠,2023-07-01,2023-07-01,22,,,,,
11128,2307010010,e_e004372,9,CGV 불광,2023-07-01,2023-07-01,3,N,5.0,4.0,4.0,4.0
11129,2307020001,e_e004372,11,디스 포인트,2023-07-02,2023-07-02,11,N,2.0,4.0,4.0,4.0
11130,2307020002,e_e004372,12,카페다,2023-07-02,2023-07-02,4,N,5.0,4.0,4.0,4.0
11131,2307020003,e_e004372,13,스니커즈 언박스드 서울,2023-07-02,2023-07-02,3,N,5.0,4.0,4.0,4.0
11132,2307020004,e_e004372,14,더풋샵 미아사거리점,2023-07-02,2023-07-02,12,N,5.0,4.0,4.0,4.0
11133,2307020005,e_e004372,15,스시로 미아점,2023-07-02,2023-07-02,11,Y,4.0,4.0,4.0,4.0
11134,2307020006,e_e004372,16,서울고속버스터미널(경부),2023-07-02,2023-07-02,9,Y,11.0,4.0,3.0,4.0
11135,2307020007,e_e004372,17,집,2023-07-02,2023-07-03,21,,,,,
11136,2306300001,e_e004373,1,사무실,2023-06-30,2023-06-30,23,,,,,
11137,2306300002,e_e004373,2,임진각 평화누리,2023-06-30,2023-06-30,1,N,1.0,5.0,5.0,5.0
11138,2306300003,e_e004373,3,임진각 평화 곤돌라,2023-06-30,2023-06-30,13,N,1.0,4.0,3.0,3.0
11139,2306300004,e_e004373,4,프로방스 마을,2023-06-30,2023-06-30,4,N,1.0,2.0,1.0,2.0
11140,2306300005,e_e004373,5,말똥 도넛 파주점,2023-06-30,2023-06-30,11,N,2.0,4.0,3.0,4.0
11141,2306300006,e_e004373,6,한 끼 두 끼,2023-06-30,2023-06-30,11,N,9.0,5.0,4.0,5.0
11142,2306300007,e_e004373,7,운정 호수 공원,2023-06-30,2023-06-30,7,N,9.0,4.0,4.0,4.0
11143,2306300008,e_e004373,8,파크뷰 테라스,2023-06-30,2023-06-30,24,N,6.0,4.0,4.0,4.0
11144,2306300009,e_e004373,9,운정 호수 공원,2023-06-30,2023-06-30,7,Y,6.0,4.0,4.0,4.0
11145,2306300010,e_e004373,10,파크뷰 테라스,2023-06-30,2023-07-01,24,N,6.0,4.0,4.0,4.0
11146,2307010001,e_e004373,11,파주 프리미엄 아울렛,2023-07-01,2023-07-01,4,Y,7.0,4.0,4.0,4.0
11147,2307010002,e_e004373,12,헤이리 예술마을,2023-07-01,2023-07-01,13,Y,4.0,4.0,4.0,4.0
11148,2307010003,e_e004373,13,일산 호수공원,2023-07-01,2023-07-01,7,Y,4.0,4.0,4.0,4.0
11149,2307010004,e_e004373,14,푸르지오 2차 아파트,2023-07-01,2023-07-02,21,,,,,
11150,2307010001,e_e004380,1,집,2023-07-01,2023-07-01,21,,,,,
11151,2307010002,e_e004380,2,송도 달빛축제공원,2023-07-01,2023-07-01,8,N,2.0,4.0,4.0,3.0
11152,2307010003,e_e004380,3,포레스트아웃팅스 송도점,2023-07-01,2023-07-01,11,N,1.0,4.0,4.0,4.0
11153,2307010004,e_e004380,4,집,2023-07-01,2023-07-02,21,,,,,
11154,2307010001,e_e004381,1,집,2023-07-01,2023-07-01,21,,,,,
11155,2307010002,e_e004381,8,집,2023-07-01,2023-07-02,21,,,,,
11156,2307010003,e_e004381,2,용산역,2023-07-01,2023-07-01,9,Y,6.0,3.0,5.0,5.0
11157,2307010004,e_e004381,3,장교숙소 5단지(용산공원 반환부지),2023-07-01,2023-07-01,6,N,2.0,5.0,5.0,5.0
11158,2307010005,e_e004381,4,카페 후암동,2023-07-01,2023-07-01,11,N,2.0,4.0,4.0,4.0
11159,2307010006,e_e004381,5,산동 만두,2023-07-01,2023-07-01,11,N,2.0,5.0,5.0,5.0
11160,2307010007,e_e004381,6,위플 NFT 갤러리,2023-07-01,2023-07-01,3,N,5.0,3.0,1.0,4.0
11161,2307010008,e_e004381,7,용산역,2023-07-01,2023-07-01,9,Y,6.0,5.0,5.0,5.0
11162,2307160001,e_e004384,1,집,2023-07-16,2023-07-16,21,,,,,
11163,2307160002,e_e004384,2,창경궁,2023-07-16,2023-07-16,2,N,1.0,5.0,5.0,5.0
11164,2307160003,e_e004384,4,미도인 종로점,2023-07-16,2023-07-16,11,N,2.0,4.0,3.0,3.0
11165,2307160004,e_e004384,3,유니플렉스,2023-07-16,2023-07-16,3,Y,4.0,5.0,5.0,5.0
11166,2307160005,e_e004384,5,집,2023-07-16,2023-07-17,21,,,,,
11167,2307080001,e_e004391,1,집,2023-07-08,2023-07-08,21,,,,,
11168,2307080002,e_e004391,6,집,2023-07-08,2023-07-09,21,,,,,
11169,2307080003,e_e004391,2,청와대 본관,2023-07-08,2023-07-08,2,N,1.0,4.0,4.0,4.0
11170,2307080004,e_e004391,3,성우 육회,2023-07-08,2023-07-08,4,Y,9.0,3.0,3.0,3.0
11171,2307080005,e_e004391,4,어니언 4호점,2023-07-08,2023-07-08,4,Y,4.0,4.0,4.0,4.0
11172,2307080006,e_e004391,5,안산 자락길,2023-07-08,2023-07-08,7,N,2.0,4.0,4.0,4.0
11173,2307080001,e_e004392,1,집,2023-07-08,2023-07-08,21,,,,,
11174,2307080002,e_e004392,9,친척 집,2023-07-08,2023-07-09,21,,,,,
11175,2307080003,e_e004392,5,대한불교조계종 봉은사,2023-07-08,2023-07-08,2,N,1.0,5.0,4.0,4.0
11176,2307080004,e_e004392,6,스타필드 코엑스몰,2023-07-08,2023-07-08,4,N,2.0,5.0,5.0,5.0
11177,2307080006,e_e004392,2,평촌역 4호선,2023-07-08,2023-07-08,9,Y,6.0,3.0,3.0,3.0
11178,2307080007,e_e004392,3,동작역 9호선,2023-07-08,2023-07-08,9,Y,6.0,3.0,3.0,3.0
11179,2307080008,e_e004392,4,봉은사역 9호선,2023-07-08,2023-07-08,9,Y,6.0,3.0,3.0,3.0
11180,2307080009,e_e004392,7,봉은사역 9호선,2023-07-08,2023-07-08,9,Y,6.0,3.0,3.0,3.0
11181,2307080010,e_e004392,8,보라매역 7호선,2023-07-08,2023-07-08,9,Y,6.0,3.0,3.0,3.0
11182,2307090001,e_e004392,14,집,2023-07-09,2023-07-10,21,,,,,
11183,2307090002,e_e004392,10,신원시장,2023-07-09,2023-07-09,4,N,9.0,4.0,3.0,3.0
11184,2307090003,e_e004392,11,두끼떡볶이 신림역점,2023-07-09,2023-07-09,11,Y,2.0,5.0,5.0,5.0
11185,2307090004,e_e004392,12,타임 스트림,2023-07-09,2023-07-09,4,Y,11.0,3.0,4.0,4.0
11186,2307090005,e_e004392,13,신림역 2호선,2023-07-09,2023-07-09,9,Y,6.0,3.0,3.0,3.0
11187,2307210001,e_e004393,1,집,2023-07-21,2023-07-21,21,,,,,
11188,2307210002,e_e004393,2,원주 시외버스터미널,2023-07-21,2023-07-21,9,Y,6.0,4.0,5.0,5.0
11189,2307210003,e_e004393,3,수원 시외버스터미널,2023-07-21,2023-07-21,9,Y,6.0,4.0,5.0,5.0
11190,2307210004,e_e004393,4,뉴에 호텔,2023-07-21,2023-07-21,24,Y,8.0,4.0,5.0,5.0
11191,2307210005,e_e004393,5,금산 소금구이,2023-07-21,2023-07-21,11,N,3.0,4.0,4.0,4.0
11192,2307210007,e_e004393,6,뉴에 호텔,2023-07-21,2023-07-22,24,Y,6.0,4.0,5.0,5.0
11193,2307220001,e_e004393,7,세이쥬쿠,2023-07-22,2023-07-22,11,N,2.0,4.0,5.0,5.0
11194,2307220002,e_e004393,8,류 옹,2023-07-22,2023-07-22,11,N,1.0,5.0,5.0,5.0
11195,2307220003,e_e004393,9,화성행궁,2023-07-22,2023-07-22,2,N,1.0,3.0,4.0,4.0
11196,2307220004,e_e004393,10,청년 공유 오피스,2023-07-22,2023-07-22,3,N,9.0,4.0,5.0,5.0
11197,2307220005,e_e004393,11,체리 커피 수원점,2023-07-22,2023-07-22,11,N,5.0,4.0,5.0,5.0
11198,2307220006,e_e004393,12,때지네 매우매오,2023-07-22,2023-07-22,11,N,6.0,5.0,5.0,5.0
11199,2307220007,e_e004393,13,수원 버스터미널,2023-07-22,2023-07-22,9,Y,6.0,4.0,5.0,5.0
11200,2307220008,e_e004393,14,원주종합버스터미널,2023-07-22,2023-07-22,9,Y,7.0,4.0,5.0,5.0
11201,2307220009,e_e004393,15,집,2023-07-22,2023-07-23,21,,,,,
11202,2307150001,e_e004395,1,집,2023-07-15,2023-07-15,21,,,,,
11203,2307150002,e_e004395,2,예술의전당 한가람미술관,2023-07-15,2023-07-15,3,Y,6.0,4.0,4.0,4.0
11204,2307150003,e_e004395,3,봉산옥 서초동 본점,2023-07-15,2023-07-15,11,N,2.0,4.0,5.0,4.0
11205,2307150004,e_e004395,4,더 현대 서울,2023-07-15,2023-07-15,4,Y,1.0,4.0,4.0,4.0
11206,2307150005,e_e004395,5,집,2023-07-15,2023-07-16,21,,,,,
11207,2307150001,e_e004396,1,집,2023-07-15,2023-07-15,21,,,,,
11208,2307150002,e_e004396,2,무다 이,2023-07-15,2023-07-15,11,N,2.0,5.0,5.0,5.0
11209,2307150003,e_e004396,3,다이소 가평 현리점,2023-07-15,2023-07-15,10,N,11.0,5.0,5.0,5.0
11210,2307150004,e_e004396,4,동북엘앤알 현리점,2023-07-15,2023-07-15,4,N,6.0,5.0,5.0,5.0
11211,2307150006,e_e004396,5,가평 프리미엄 키즈 풀빌라,2023-07-15,2023-07-16,24,N,1.0,5.0,5.0,5.0
11212,2307160001,e_e004396,6,이마트 포천점,2023-07-16,2023-07-16,4,Y,9.0,5.0,5.0,5.0
11213,2307160002,e_e004396,7,집,2023-07-16,2023-07-17,21,,,,,
11214,2307020001,e_e004398,1,집,2023-07-02,2023-07-02,21,,,,,
11215,2307020002,e_e004398,6,집,2023-07-02,2023-07-03,21,,,,,
11216,2307020003,e_e004398,2,시티 극동아파트,2023-07-02,2023-07-02,22,,,,,
11217,2307020004,e_e004398,3,천호동 자전거 거리,2023-07-02,2023-07-02,4,Y,4.0,4.0,4.0,3.0
11218,2307020005,e_e004398,4,롯데월드타워 롯데월드몰,2023-07-02,2023-07-02,4,Y,4.0,4.0,4.0,4.0
11219,2307020006,e_e004398,5,장원 닭 한 마리,2023-07-02,2023-07-02,11,N,5.0,4.0,4.0,4.0
11220,2307010001,e_e004402,1,집,2023-07-01,2023-07-01,21,,,,,
11221,2307010002,e_e004402,2,별내 별가 남역 4호선,2023-07-01,2023-07-01,9,N,6.0,4.0,3.0,4.0
11222,2307010003,e_e004402,3,청학 밸리 리조트,2023-07-01,2023-07-01,1,N,8.0,4.0,3.0,3.0
11223,2307010004,e_e004402,4,장어 캠프,2023-07-01,2023-07-01,11,N,9.0,4.0,3.0,3.0
11224,2307010005,e_e004402,5,집,2023-07-01,2023-07-02,21,,,,,
11225,2307020001,e_e004409,1,숙소,2023-07-02,2023-07-02,24,,,,,
11226,2307020002,e_e004409,2,신세계 프리미엄 아울렛 여주,2023-07-02,2023-07-02,4,N,2.0,5.0,5.0,5.0
11227,2307020003,e_e004409,6,평택 고덕 어울림 스퀘어 아파트,2023-07-02,2023-07-03,21,,,,,
11228,2307020004,e_e004409,3,풍산 주유소,2023-07-02,2023-07-02,12,N,11.0,5.0,5.0,5.0
11229,2307020005,e_e004409,4,한양대학교 구리병원,2023-07-02,2023-07-02,22,,,,,
11230,2307020006,e_e004409,5,롯데리아 평택 고덕국제점,2023-07-02,2023-07-02,11,N,9.0,5.0,5.0,5.0
11231,2307280001,e_e004415,1,집,2023-07-28,2023-07-28,21,,,,,
11232,2307280002,e_e004415,2,CU E 별내 휴게소 포천 방향점,2023-07-28,2023-07-28,9,N,6.0,4.0,4.0,4.0
11233,2307280003,e_e004415,3,가채리 54,2023-07-28,2023-07-28,11,N,2.0,4.0,3.0,4.0
11234,2307280004,e_e004415,5,가평 베이스캠프 펜션,2023-07-28,2023-07-29,24,N,2.0,5.0,5.0,5.0
11235,2307280005,e_e004415,4,두대리 용소 폭포,2023-07-28,2023-07-28,1,N,1.0,4.0,4.0,4.0
11236,2307290001,e_e004415,6,플로리,2023-07-29,2023-07-29,11,N,2.0,4.0,4.0,4.0
11237,2307290002,e_e004415,7,에이미 테이블,2023-07-29,2023-07-29,11,N,2.0,4.0,4.0,4.0
11238,2307290003,e_e004415,8,집,2023-07-29,2023-07-30,21,,,,,
11239,2307220001,e_e004416,1,친구 친지 집,2023-07-22,2023-07-22,22,,,,,
11240,2307220002,e_e004416,2,보건복지행정타운,2023-07-22,2023-07-22,4,Y,11.0,4.0,4.0,4.0
11241,2307220003,e_e004416,3,크리스 월드,2023-07-22,2023-07-22,5,N,3.0,4.0,2.0,2.0
11242,2307220004,e_e004416,4,둘레길 숯불닭갈비,2023-07-22,2023-07-22,11,N,2.0,3.0,3.0,3.0
11243,2307220005,e_e004416,5,가평군 농협 하나로마트 자라점,2023-07-22,2023-07-22,4,N,6.0,4.0,4.0,4.0
11244,2307220006,e_e004416,7,크리스 월드,2023-07-22,2023-07-23,24,N,2.0,1.0,1.0,1.0
11245,2307220007,e_e004416,6,크리스 월드 수상 레저,2023-07-22,2023-07-22,5,N,3.0,3.0,3.0,3.0
11246,2307230001,e_e004416,8,코미 호미 카페,2023-07-23,2023-07-23,11,N,1.0,4.0,4.0,4.0
11247,2307230002,e_e004416,9,친구 친지 집,2023-07-23,2023-07-24,22,,,,,
11248,2307220001,e_e004417,1,집,2023-07-22,2023-07-22,21,,,,,
11249,2307220002,e_e004417,3,복 많네 해물칼국수,2023-07-22,2023-07-22,10,N,9.0,5.0,4.0,5.0
11250,2307220003,e_e004417,2,스타필드 고양,2023-07-22,2023-07-22,4,N,1.0,5.0,5.0,5.0
11251,2307220004,e_e004417,4,라이브러리 스테이 지지향,2023-07-22,2023-07-23,24,N,10.0,5.0,5.0,5.0
11252,2307230001,e_e004417,5,아시아출판문화 정보 센터 지혜의 숲 1관,2023-07-23,2023-07-23,3,N,1.0,5.0,5.0,5.0
11253,2307230002,e_e004417,7,집,2023-07-23,2023-07-24,21,,,,,
11254,2307230003,e_e004417,6,Aat,2023-07-23,2023-07-23,11,N,2.0,5.0,5.0,5.0
11255,2307270001,e_e004421,1,집,2023-07-27,2023-07-27,21,,,,,
11256,2307270002,e_e004421,2,미다스 호텔 리조트,2023-07-27,2023-07-28,24,N,5.0,5.0,5.0,5.0
11257,2307280001,e_e004421,4,집,2023-07-28,2023-07-29,21,,,,,
11258,2307280002,e_e004421,3,미다스 호텔 리조트,2023-07-28,2023-07-28,1,Y,10.0,5.0,5.0,5.0
11259,2307140002,e_e004422,1,집,2023-07-14,2023-07-14,21,,,,,
11260,2307140007,e_e004422,2,축령산 자연휴양림,2023-07-14,2023-07-15,24,Y,4.0,5.0,5.0,5.0
11261,2307150001,e_e004422,7,친정 부모님 댁,2023-07-15,2023-07-16,22,,,,,
11262,2307150002,e_e004422,3,GS25 수동외방리아점,2023-07-15,2023-07-15,11,N,11.0,5.0,5.0,5.0
11263,2307150003,e_e004422,4,리하이,2023-07-15,2023-07-15,11,N,9.0,5.0,4.0,4.0
11264,2307150004,e_e004422,5,탑텐 남양주 화도 점,2023-07-15,2023-07-15,4,N,8.0,4.0,4.0,4.0
11265,2307150005,e_e004422,6,코오롱 세이브 플라자 남양주점,2023-07-15,2023-07-15,4,N,2.0,5.0,5.0,5.0
11266,2307140001,e_e004423,1,집,2023-07-14,2023-07-14,21,,,,,
11267,2307140002,e_e004423,2,심학산 도토리 국수 본점,2023-07-14,2023-07-14,11,Y,5.0,5.0,5.0,4.0
11268,2307140003,e_e004423,3,헤이리 예술마을,2023-07-14,2023-07-14,2,Y,1.0,4.0,4.0,3.0
11269,2307140004,e_e004423,4,프로방스 마을,2023-07-14,2023-07-14,2,Y,4.0,4.0,4.0,5.0
11270,2307140005,e_e004423,5,집,2023-07-14,2023-07-15,21,,,,,
11271,2307070001,e_e004432,1,집,2023-07-07,2023-07-07,21,,,,,
11272,2307070002,e_e004432,4,집,2023-07-07,2023-07-08,21,,,,,
11273,2307070003,e_e004432,2,홀스메이트,2023-07-07,2023-07-07,5,Y,10.0,5.0,5.0,5.0
11274,2307070004,e_e004432,3,어천 낚시터,2023-07-07,2023-07-07,13,Y,4.0,5.0,5.0,5.0
11275,2307220001,e_e004434,1,집,2023-07-22,2023-07-22,21,,,,,
11276,2307220002,e_e004434,7,천사의 도시 ll 오피스텔,2023-07-22,2023-07-23,22,,,,,
11277,2307220003,e_e004434,2,백소장 미금역점,2023-07-22,2023-07-22,11,N,6.0,5.0,5.0,5.0
11278,2307220004,e_e004434,3,디저트 39 분당 미금점,2023-07-22,2023-07-22,11,N,1.0,5.0,5.0,5.0
11279,2307220005,e_e004434,4,천사의 도시 ll 오피스텔,2023-07-22,2023-07-22,22,,,,,
11280,2307220006,e_e004434,5,수원 월드컵 경기장 보조경기장,2023-07-22,2023-07-22,3,Y,4.0,5.0,5.0,5.0
11281,2307220007,e_e004434,6,울진 죽변항,2023-07-22,2023-07-22,11,N,5.0,5.0,5.0,5.0
11282,2307230001,e_e004434,9,집,2023-07-23,2023-07-24,21,,,,,
11283,2307230002,e_e004434,8,동대문 엽기 떡볶이 분당 미금점,2023-07-23,2023-07-23,11,N,2.0,5.0,5.0,5.0
11284,2307020001,e_e004443,1,집,2023-07-02,2023-07-02,21,,,,,
11285,2307020002,e_e004443,7,집,2023-07-02,2023-07-03,21,,,,,
11286,2307020003,e_e004443,2,포천아트밸리,2023-07-02,2023-07-02,13,N,2.0,4.0,3.0,5.0
11287,2307020004,e_e004443,3,소문난 이동갈비,2023-07-02,2023-07-02,11,N,2.0,5.0,5.0,5.0
11288,2307020005,e_e004443,4,산정호수,2023-07-02,2023-07-02,13,N,1.0,3.0,1.0,3.0
11289,2307020006,e_e004443,5,비둘기낭폭포,2023-07-02,2023-07-02,1,N,1.0,5.0,4.0,5.0
11290,2307020007,e_e004443,6,한탄강 하늘다리,2023-07-02,2023-07-02,7,N,2.0,3.0,4.0,5.0
11291,2307010001,e_e004447,1,집,2023-07-01,2023-07-01,21,,,,,
11292,2307010002,e_e004447,2,메가 MGC 커피 동암 남부역점,2023-07-01,2023-07-01,11,Y,6.0,5.0,5.0,5.0
11293,2307010003,e_e004447,3,동대문 닭 한 마리 골목,2023-07-01,2023-07-01,4,Y,4.0,4.0,4.0,4.0
11294,2307010004,e_e004447,4,송정 식당,2023-07-01,2023-07-01,11,N,2.0,5.0,5.0,5.0
11295,2307010005,e_e004447,5,매머드 익스프레스 동대문종합시장점,2023-07-01,2023-07-01,11,N,9.0,4.0,4.0,4.0
11296,2307010006,e_e004447,6,동대문종합시장 A동 상가,2023-07-01,2023-07-01,4,Y,2.0,5.0,5.0,4.0
11297,2307010007,e_e004447,7,백미다 현대 시티 아울렛 동대문점,2023-07-01,2023-07-01,11,N,6.0,4.0,3.0,3.0
11298,2307010008,e_e004447,8,밀리오레,2023-07-01,2023-07-01,4,N,9.0,3.0,2.0,2.0
11299,2307010009,e_e004447,9,동대문디자인플라자,2023-07-01,2023-07-01,3,Y,2.0,4.0,4.0,4.0
11300,2307010010,e_e004447,10,고투몰,2023-07-01,2023-07-01,4,Y,1.0,5.0,5.0,5.0
11301,2307010011,e_e004447,11,집,2023-07-01,2023-07-02,21,,,,,
11302,2307090001,e_e004449,1,집,2023-07-09,2023-07-09,21,,,,,
11303,2307090002,e_e004449,2,가평 양떼목장,2023-07-09,2023-07-09,13,N,1.0,4.0,3.0,4.0
11304,2307090003,e_e004449,3,옛집,2023-07-09,2023-07-09,11,N,2.0,5.0,4.0,4.0
11305,2307090004,e_e004449,4,가평 라무 키즈 글램핑,2023-07-09,2023-07-09,24,N,2.0,4.0,3.0,4.0
11306,2307090005,e_e004449,5,가평 라무 키즈 글램핑,2023-07-09,2023-07-10,24,N,2.0,4.0,3.0,4.0
11307,2307100001,e_e004449,6,아침고요 수목원,2023-07-10,2023-07-10,1,N,1.0,5.0,5.0,5.0
11308,2307100002,e_e004449,7,집,2023-07-10,2023-07-11,21,,,,,
11309,2307020001,e_e004451,1,집,2023-07-02,2023-07-02,21,,,,,
11310,2307020002,e_e004451,2,3.1운동기념터 보신각 앞,2023-07-02,2023-07-02,2,N,1.0,5.0,5.0,4.0
