AGE_GRP,FAMILY_MEMB,TRAVEL_COMPANIONS_NUM,TRAVEL_TERM,TRAVEL_NUM,companions_per_family,lodging_payment_sum,lodging_payment_count,lodging_store_count,TRAVEL_STATUS_ACCOMPANY_CODE,visit_move_cnt,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,activity_per_day,spending_per_day,activity_to_lodging_ratio,MVMN_NM_CODE,IS_FAILED_TRIP
40.0,5.0,4.0,1.0,1.0,0.8,119000,0,0,8,3.0,46800,2,1,2,2,1.0,82900.0,0.393274006100789,3,0.0
20.0,4.0,1.0,1.0,1.0,0.25,130000,1,1,2,8.0,131500,4,4,8,4,1.3333333333333333,87166.66666666667,1.0115306805332267,1,1.0
30.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,5.0,51050,5,4,8,3,2.5,85025.0,0.4289879916975487,3,0.0
20.0,5.0,3.0,3.0,2.0,0.6,119000,0,0,5,4.0,120200,3,3,6,3,1.5,119600.0,1.0100755455836503,1,0.0
60.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,2,5.0,206600,7,6,7,3,7.0,325600.0,1.7361198645389535,3,0.0
30.0,3.0,2.0,2.0,2.0,0.6666666666666666,80000,1,1,5,5.0,62619,2,2,9,4,0.5,35654.75,0.7827277159035512,2,0.0
20.0,2.0,1.0,3.0,3.0,0.5,119000,0,0,2,3.0,25900,2,2,1,1,1.0,72450.0,0.2176452298720178,2,1.0
50.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,8.0,60000,1,1,3,2,0.5,89500.0,0.5041974437189604,3,0.0
60.0,1.0,0.0,1.0,1.0,0.0,119000,0,0,6,3.0,11000,1,1,2,2,0.5,65000.0,0.0924361980151427,1,1.0
30.0,2.0,1.0,2.0,1.0,0.5,196684,1,1,2,10.0,301500,4,4,6,3,1.3333333333333333,166061.33333333334,1.5329079492589677,2,0.0
30.0,1.0,0.0,2.0,3.0,0.0,119000,0,0,6,5.0,84000,0,0,7,3,0.0,101500.0,0.7058764212065445,3,0.0
30.0,3.0,2.0,2.0,3.0,0.6666666666666666,89000,1,1,8,12.0,638100,9,8,13,5,2.25,181775.0,7.169582364243098,2,1.0
30.0,1.0,0.0,3.0,3.0,0.0,119000,0,0,6,16.0,219500,8,8,11,6,2.6666666666666665,112833.33333333331,1.84452231493853,1,0.0
20.0,1.0,0.0,3.0,5.0,0.0,119000,0,0,6,9.0,16200,3,3,7,4,1.5,67600.0,0.1361333098041193,1,0.0
20.0,1.0,2.0,2.0,2.0,2.0,260000,1,1,5,16.0,1150400,9,9,15,6,3.0,470133.3333333333,4.424598366929358,1,0.0
20.0,1.0,1.0,3.0,3.0,1.0,119000,0,0,2,4.0,41800,3,3,3,2,1.5,80400.0,0.3512575524575423,3,1.0
40.0,5.0,4.0,2.0,2.0,0.8,119000,0,0,8,2.0,80700,1,1,5,3,0.5,99850.0,0.6781455618020017,2,0.0
50.0,2.0,3.0,3.0,8.0,1.5,261600,2,1,8,16.0,434070,12,12,21,5,3.0,173917.5,1.65928264800211,1,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,6.0,171500,3,3,4,4,1.5,145250.0,1.4411643599633617,2,0.0
30.0,3.0,2.0,3.0,5.0,0.6666666666666666,0,1,1,5,8.0,154000,5,4,12,5,1.25,38500.0,154000.0,1,1.0
30.0,3.0,0.0,3.0,3.0,0.0,119000,0,0,6,9.0,154100,5,5,8,5,1.6666666666666667,91033.33333333331,1.2949471012848632,1,1.0
30.0,1.0,1.0,2.0,1.0,1.0,100000,1,1,2,6.0,174600,6,5,12,4,2.0,91533.33333333331,1.7459825401745983,2,0.0
20.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,7.0,67000,5,5,10,6,2.5,93000.0,0.5630204788195057,1,0.0
60.0,4.0,1.0,3.0,4.0,0.25,119000,0,0,2,4.0,16500,2,2,4,3,2.0,135500.0,0.1386542970227141,3,1.0
30.0,1.0,0.0,3.0,6.0,0.0,119000,0,0,6,4.0,69300,6,6,7,3,3.0,94150.0,0.5823480474953991,2,1.0
40.0,1.0,3.0,2.0,2.0,3.0,307146,2,2,3,10.0,128350,5,5,19,6,1.25,108874.0,0.4178780844351402,1,0.0
30.0,3.0,0.0,1.0,1.0,0.0,70000,1,1,6,6.0,42250,3,3,5,5,1.0,37416.66666666666,0.6035628062456251,2,0.0
20.0,5.0,3.0,3.0,10.0,0.6,119000,0,0,5,3.0,303000,4,4,6,2,4.0,422000.0,2.54619709078075,3,1.0
40.0,1.0,0.0,3.0,1.0,0.0,119000,0,0,6,18.0,94500,8,8,23,5,2.0,53375.0,0.7941109738573625,1,0.0
20.0,2.0,0.0,3.0,3.0,0.0,119000,0,0,6,8.0,12000,4,3,10,5,1.3333333333333333,43666.66666666666,0.100839488743792,2,0.0
30.0,2.0,0.0,3.0,10.0,0.0,119000,0,0,6,3.0,27000,2,2,4,2,2.0,146000.0,0.2268888496735321,3,0.0
40.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,8,6.0,156400,4,4,5,4,2.0,137700.0,1.3142746699607566,2,0.0
30.0,1.0,0.0,2.0,1.0,0.0,60000,1,1,6,20.0,248200,12,12,19,6,4.0,102733.33333333331,4.136597723371277,1,1.0
20.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,6,6.0,14000,3,3,6,4,1.5,66500.0,0.1176460702010907,2,1.0
40.0,1.0,0.0,2.0,3.0,0.0,119000,0,0,6,5.0,35000,3,3,3,2,1.5,77000.0,0.2941151755027268,3,1.0
30.0,4.0,3.0,2.0,2.0,0.75,62000,1,1,8,5.0,268990,9,5,6,4,3.0,110330.0,4.338478411638522,2,1.0
20.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,2,2.0,90500,4,3,5,4,4.0,209500.0,0.7604978109427651,3,0.0
40.0,4.0,3.0,2.0,3.0,0.75,119000,0,0,8,5.0,103600,5,4,6,5,2.5,111300.0,0.8705809194880715,2,0.0
20.0,2.0,1.0,3.0,1.0,0.5,110000,2,2,2,10.0,119500,5,5,16,5,1.6666666666666667,76500.0,1.08635376042036,1,0.0
20.0,3.0,1.0,3.0,2.0,0.3333333333333333,119000,0,0,2,5.0,58600,3,3,4,3,1.5,88800.0,0.4924328366988513,2,1.0
60.0,4.0,1.0,2.0,2.0,0.25,119000,0,0,2,2.0,84000,0,0,2,2,0.0,203000.0,0.7058764212065445,2,0.0
40.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,3.0,79800,5,5,6,3,2.5,99400.0,0.6705826001462173,2,0.0
30.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,1,3.0,19000,2,2,4,4,1.0,69000.0,0.1596625238443374,3,0.0
30.0,1.0,1.0,3.0,5.0,1.0,110400,1,1,1,8.0,81800,3,3,11,3,1.0,64066.66666666666,0.7409353176148766,2,1.0
30.0,2.0,2.0,2.0,2.0,1.0,119000,0,0,7,3.0,505000,2,2,2,2,1.0,312000.0,4.243661817967916,2,1.0
30.0,1.0,2.0,2.0,1.0,2.0,119000,0,0,7,4.0,16000,1,1,3,3,0.5,67500.0,0.1344526516583894,1,1.0
40.0,4.0,1.0,2.0,2.0,0.25,119000,0,0,1,7.0,26500,3,2,6,5,1.5,72750.0,0.2226872043092075,3,0.0
60.0,2.0,0.0,2.0,1.0,0.0,150800,1,1,6,12.0,71600,5,5,18,5,1.6666666666666667,74133.33333333333,0.4747979124806865,2,0.0
20.0,4.0,0.0,3.0,5.0,0.0,119000,0,0,6,14.0,64500,5,5,17,6,1.6666666666666667,61166.66666666666,0.5420122519978824,1,0.0
40.0,1.0,0.0,3.0,5.0,0.0,119000,0,0,6,16.0,23000,1,1,13,6,0.5,71000.0,0.1932756867589348,1,1.0
20.0,2.0,1.0,3.0,6.0,0.5,119000,0,0,2,8.0,46700,4,4,12,5,2.0,82850.0,0.3924336770279241,1,0.0
20.0,2.0,0.0,2.0,1.0,0.0,180000,2,2,6,7.0,47350,2,2,13,4,0.5,56837.5,0.2630540941439214,2,0.0
30.0,4.0,3.0,3.0,4.0,0.75,119000,0,0,8,5.0,23500,1,1,3,2,0.5,71250.0,0.1974773321232594,3,0.0
20.0,1.0,0.0,3.0,3.0,0.0,45000,1,1,6,10.0,27600,2,2,11,4,0.6666666666666666,24200.0,0.6133197040065776,1,0.0
40.0,2.0,2.0,2.0,1.0,1.0,314440,1,1,5,14.0,566960,8,7,15,4,2.0,220350.0,1.803072754507205,1,0.0
50.0,3.0,4.0,3.0,3.0,1.3333333333333333,119000,0,0,5,9.0,100000,4,4,10,5,1.3333333333333333,73000.0,0.8403290728649339,2,0.0
50.0,4.0,0.0,3.0,2.0,0.0,590000,1,1,6,22.0,595130,10,9,23,6,3.333333333333333,395043.3333333333,1.0086932056047362,1,1.0
20.0,1.0,0.0,3.0,2.0,0.0,60155,1,1,6,14.0,189000,7,7,17,5,3.5,124577.5,3.141831238779174,1,0.0
30.0,1.0,0.0,3.0,6.0,0.0,61741,1,1,6,7.0,159000,2,2,8,4,1.0,110370.5,2.575232418774902,1,0.0
20.0,3.0,1.0,2.0,2.0,0.3333333333333333,102460,1,1,6,15.0,300700,14,14,22,5,4.666666666666667,134386.66666666666,2.9347751827524617,1,0.0
20.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,2,5.0,43200,3,2,4,4,1.5,81100.0,0.3630221594776514,2,0.0
20.0,3.0,1.0,3.0,6.0,0.3333333333333333,119000,0,0,1,6.0,84000,0,0,3,3,0.0,101500.0,0.7058764212065445,3,1.0
20.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,2,5.0,58900,3,3,8,5,1.5,88950.0,0.4949538239174461,3,1.0
30.0,2.0,0.0,3.0,5.0,0.0,119000,0,0,2,5.0,17000,2,2,3,3,2.0,136000.0,0.1428559423870387,3,1.0
40.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,6.0,49800,2,2,6,4,1.0,84400.0,0.4184838782867371,3,1.0
20.0,1.0,2.0,2.0,1.0,2.0,119000,0,0,6,9.0,123700,4,4,7,4,1.3333333333333333,80900.0,1.0394870631339233,1,1.0
30.0,3.0,1.0,3.0,4.0,0.3333333333333333,83133,1,1,2,9.0,207000,6,6,8,6,2.0,96711.0,2.489955974691462,1,0.0
40.0,5.0,0.0,2.0,1.0,0.0,51800,1,1,6,4.0,107300,4,4,7,4,1.3333333333333333,53033.333333333336,2.071388583231984,2,1.0
30.0,1.0,0.0,2.0,5.0,0.0,418660,1,1,6,4.0,27900,1,1,6,4,0.5,223280.0,0.0666410293769899,2,0.0
30.0,3.0,2.0,2.0,3.0,0.6666666666666666,185000,1,1,8,14.0,373790,11,11,16,6,5.5,279395.0,2.020475564996946,2,0.0
20.0,3.0,1.0,2.0,2.0,0.3333333333333333,54000,1,1,2,8.0,100000,6,6,8,5,2.0,51333.333333333336,1.8518175589340933,2,0.0
20.0,4.0,1.0,2.0,2.0,0.25,247600,1,1,2,8.0,92800,6,6,12,6,2.0,113466.66666666669,0.3747965476714552,2,0.0
50.0,1.0,2.0,2.0,2.0,2.0,343200,1,1,5,5.0,663780,7,6,5,4,2.333333333333333,335660.0,1.9340852736443075,2,1.0
40.0,1.0,0.0,1.0,2.0,0.0,594400,1,1,6,7.0,211300,4,4,10,4,1.3333333333333333,268566.6666666667,0.3554839241522137,1,0.0
30.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,8.0,12400,2,2,9,5,1.0,65700.0,0.1042008050352518,3,0.0
30.0,4.0,1.0,3.0,1.0,0.25,119000,0,0,2,3.0,49400,2,2,2,2,1.0,84200.0,0.4151225619952773,2,0.0
40.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,8,3.0,102800,4,3,4,4,2.0,110900.0,0.8638582869051521,2,1.0
40.0,4.0,5.0,2.0,2.0,1.25,119000,0,0,3,14.0,341150,9,8,19,7,3.0,153383.33333333334,2.866782632078722,2,0.0
40.0,4.0,3.0,2.0,1.0,0.75,124800,1,1,5,6.0,313200,6,5,8,4,2.0,146000.0,2.5095952756788806,2,1.0
50.0,4.0,4.0,2.0,1.0,1.0,119000,0,0,5,6.0,171100,4,4,4,1,2.0,145050.0,1.4378030436719018,2,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,6,13.0,236700,7,7,13,4,1.75,88925.0,1.9890589154712983,1,0.0
40.0,4.0,3.0,2.0,2.0,0.75,88000,1,1,8,18.0,521300,11,10,24,6,2.2,121860.0,5.923796320496358,2,0.0
20.0,4.0,1.0,3.0,5.0,0.25,90000,1,1,2,14.0,264600,8,8,15,6,2.0,88650.0,2.939967333696292,1,0.0
40.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,8,5.0,21800,2,2,4,3,2.0,140800.0,0.1831917378845556,2,0.0
20.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,8.0,62500,4,4,7,3,2.0,90750.0,0.5252056705405836,1,1.0
20.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,10.0,84000,0,0,7,3,0.0,50750.0,0.7058764212065445,1,0.0
30.0,1.0,4.0,3.0,4.0,4.0,119000,0,0,5,5.0,90480,1,1,5,4,0.5,104740.0,0.7603297451281922,3,0.0
40.0,2.0,4.0,3.0,8.0,2.0,200000,1,1,5,9.0,167490,6,6,14,5,2.0,122496.66666666669,0.8374458127709361,2,0.0
20.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,4.0,214200,3,3,2,2,1.5,166600.0,1.7999848740766884,1,0.0
30.0,4.0,0.0,3.0,2.0,0.0,119000,0,0,6,21.0,178700,7,7,22,6,1.4,59540.0,1.501668053209637,1,1.0
30.0,2.0,0.0,2.0,2.0,0.0,119000,0,0,6,7.0,12400,3,3,10,3,1.5,65700.0,0.1042008050352518,3,0.0
20.0,1.0,1.0,2.0,4.0,1.0,119000,0,0,1,6.0,84000,2,2,2,1,1.0,101500.0,0.7058764212065445,3,0.0
40.0,3.0,0.0,2.0,1.0,0.0,119000,0,0,6,4.0,67800,4,4,8,5,4.0,186800.0,0.5697431114024252,2,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,5,4.0,90000,1,1,4,3,0.5,104500.0,0.7562961655784405,2,1.0
50.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,2,5.0,32000,2,2,3,3,1.0,75500.0,0.2689053033167788,1,0.0
50.0,2.0,0.0,3.0,5.0,0.0,119000,0,0,6,4.0,84000,0,0,1,1,0.0,101500.0,0.7058764212065445,1,1.0
30.0,3.0,0.0,2.0,1.0,0.0,68111,1,1,6,9.0,126500,7,6,13,3,3.5,97305.5,1.857235142118863,1,1.0
40.0,3.0,2.0,3.0,2.0,0.6666666666666666,120000,1,1,5,11.0,158820,3,3,14,5,1.0,92940.0,1.3234889709252422,2,0.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,2.0,5700,1,1,2,2,0.5,62350.0,0.0478987571533012,2,0.0
20.0,4.0,0.0,3.0,2.0,0.0,119000,0,0,6,9.0,30600,4,4,12,7,4.0,149600.0,0.2571406962966698,1,0.0
30.0,2.0,0.0,3.0,4.0,0.0,119000,0,0,6,11.0,178600,5,5,6,1,1.6666666666666667,99200.0,1.500827724136772,1,0.0
40.0,1.0,1.0,2.0,1.0,1.0,133000,1,1,2,10.0,162500,3,3,7,4,1.0,98500.0,1.2217953248471816,2,0.0
30.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,16.0,96600,6,5,10,5,1.2,43120.0,0.8117578843875262,1,0.0
40.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,11.0,42300,2,2,11,6,1.0,80650.0,0.355459197821867,3,0.0
20.0,5.0,1.0,3.0,2.0,0.2,60000,1,1,2,9.0,88000,4,4,18,4,1.3333333333333333,49333.333333333336,1.4666422226296227,1,1.0
30.0,1.0,1.0,2.0,1.0,1.0,150000,1,1,2,9.0,59200,3,3,6,5,1.5,104600.0,0.3946640355730962,3,0.0
40.0,3.0,2.0,2.0,4.0,0.6666666666666666,80000,1,1,5,4.0,106000,3,3,3,2,1.5,93000.0,1.3249834377070286,2,0.0
30.0,3.0,0.0,3.0,3.0,0.0,18818,1,1,6,23.0,102150,12,12,36,8,3.0,30242.0,5.428024868483979,1,1.0
20.0,1.0,1.0,3.0,4.0,1.0,80000,1,1,2,12.0,225500,6,6,15,5,3.0,152750.0,2.8187147660654244,1,0.0
40.0,5.0,1.0,3.0,3.0,0.2,119000,0,0,2,2.0,39000,1,1,1,1,0.5,79000.0,0.3277283384173242,2,0.0
40.0,4.0,3.0,3.0,10.0,0.75,119000,0,0,8,4.0,13100,1,1,2,2,0.5,66050.0,0.1100831085453063,3,1.0
20.0,3.0,1.0,2.0,1.0,0.3333333333333333,109000,2,1,6,10.0,176700,5,5,18,7,1.25,71425.0,1.6210860450821551,2,0.0
40.0,1.0,1.0,2.0,1.0,1.0,372000,2,2,6,18.0,85700,4,4,18,4,1.0,114425.0,0.2303757247964387,2,0.0
30.0,3.0,0.0,3.0,6.0,0.0,119000,0,0,6,6.0,44200,3,3,5,4,1.5,81600.0,0.3714254502063008,3,1.0
30.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,2,13.0,237580,9,9,14,5,1.8,71316.0,1.9964538113125097,1,1.0
60.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,2.0,84000,0,0,1,1,0.0,203000.0,0.7058764212065445,2,0.0
20.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,6.0,60000,2,2,3,2,2.0,179000.0,0.5041974437189604,3,0.0
30.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,17.0,165000,3,3,19,7,0.75,71000.0,1.386542970227141,1,0.0
60.0,4.0,3.0,4.0,1.0,0.75,119000,0,0,3,5.0,65500,5,4,7,4,2.5,92250.0,0.5504155427265317,2,0.0
30.0,3.0,3.0,3.0,4.0,1.0,119000,0,0,8,2.0,3500,1,1,3,2,1.0,122500.0,0.0294115175502726,3,0.0
40.0,5.0,1.0,3.0,4.0,0.2,119000,0,0,8,5.0,30400,3,3,10,4,1.5,74700.0,0.2554600381509399,2,0.0
20.0,1.0,1.0,2.0,2.0,1.0,119000,0,0,2,5.0,104780,3,3,5,4,1.5,111890.0,0.8804968025478778,3,0.0
20.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,6.0,43700,6,5,7,4,2.0,54233.333333333336,0.3672238048419761,1,0.0
30.0,2.0,1.0,4.0,1.0,0.5,120000,1,1,1,7.0,140160,6,6,11,6,2.0,86720.0,1.167990266747777,1,0.0
20.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,13.0,43400,6,4,17,4,2.0,54133.333333333336,0.3647028176233813,1,0.0
20.0,3.0,1.0,3.0,3.0,0.3333333333333333,119000,2,1,2,34.0,492910,14,13,46,7,3.5,152977.5,4.142066033058546,1,0.0
30.0,2.0,2.0,2.0,3.0,1.0,110000,1,1,7,7.0,108000,3,3,12,4,1.5,109000.0,0.9818092562794885,2,0.0
20.0,1.0,0.0,4.0,4.0,0.0,13000,1,1,6,12.0,28000,5,5,12,6,1.6666666666666667,13666.666666666666,2.1536804861164525,1,1.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,4.0,103800,5,5,4,3,2.5,111400.0,0.8722615776338014,1,0.0
20.0,1.0,1.0,3.0,4.0,1.0,50000,1,1,2,7.0,285060,6,5,13,6,2.0,111686.66666666669,5.701085978280434,2,1.0
30.0,3.0,2.0,3.0,5.0,0.6666666666666666,119000,0,0,5,3.0,35000,3,3,1,1,1.5,77000.0,0.2941151755027268,3,0.0
30.0,1.0,0.0,3.0,8.0,0.0,50000,1,1,6,4.0,4000,1,1,8,4,0.3333333333333333,18000.0,0.0799984000319993,2,0.0
20.0,5.0,0.0,2.0,1.0,0.0,28541,1,1,6,8.0,19500,2,2,8,4,0.6666666666666666,16013.666666666666,0.6832036998108051,1,0.0
20.0,2.0,3.0,2.0,3.0,1.5,180000,1,1,5,11.0,3030400,10,8,14,6,2.5,802600.0,16.835462025210973,2,0.0
20.0,1.0,1.0,3.0,8.0,1.0,119000,0,0,1,5.0,39900,3,3,5,4,1.5,79450.0,0.3352913000731086,3,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,6,13.0,152760,7,7,21,6,3.5,135880.0,1.283686691708473,1,0.0
20.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,5.0,89900,3,3,9,5,1.5,104450.0,0.7554558365055756,3,1.0
20.0,4.0,1.0,3.0,6.0,0.25,70000,1,1,2,7.0,46000,2,2,9,6,0.6666666666666666,38666.66666666666,0.657133469521864,2,0.0
30.0,1.0,0.0,2.0,2.0,0.0,16000,1,1,6,6.0,35270,2,2,6,4,0.6666666666666666,17090.0,2.2042372351728017,2,1.0
30.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,5,9.0,153300,5,3,11,4,1.6666666666666667,90766.66666666669,1.2882244687019435,2,0.0
30.0,1.0,1.0,2.0,3.0,1.0,96200,2,2,2,10.0,444200,4,3,13,6,1.3333333333333333,180133.33333333334,4.617415619380256,2,0.0
30.0,2.0,3.0,2.0,1.0,1.5,119000,0,0,5,6.0,52900,2,2,2,2,1.0,85950.0,0.44453407954555,2,0.0
20.0,4.0,1.0,3.0,1.0,0.25,119000,0,0,6,23.0,139970,10,10,23,7,3.333333333333333,86323.33333333333,1.176208603289048,1,1.0
30.0,4.0,2.0,2.0,2.0,0.5,100000,1,1,8,13.0,146400,10,10,16,4,2.0,49280.0,1.4639853601463986,1,1.0
20.0,1.0,0.0,3.0,3.0,0.0,119000,0,0,6,17.0,90500,3,3,26,6,1.0,69833.33333333333,0.7604978109427651,1,0.0
30.0,1.0,1.0,3.0,4.0,1.0,119000,0,0,2,3.0,63380,2,2,3,3,1.0,91190.0,0.5326005663817951,2,0.0
20.0,4.0,3.0,3.0,6.0,0.75,119000,0,0,5,6.0,401720,4,4,7,4,1.3333333333333333,173573.33333333334,3.3757699515130124,1,0.0
50.0,4.0,0.0,2.0,2.0,0.0,119000,0,0,6,8.0,77000,3,3,18,7,1.5,98000.0,0.6470533861059992,3,0.0
30.0,3.0,3.0,3.0,6.0,1.0,119000,0,0,5,6.0,56800,2,2,8,5,1.0,87900.0,0.4773069133872825,3,0.0
50.0,4.0,2.0,3.0,2.0,0.5,119000,0,0,1,5.0,349870,3,3,7,5,3.0,468870.0,2.9400593272325444,3,0.0
20.0,4.0,1.0,2.0,2.0,0.25,83754,1,1,2,9.0,69900,6,5,17,6,2.0,51218.0,0.8345770401767059,1,0.0
20.0,3.0,1.0,3.0,5.0,0.3333333333333333,119000,0,0,2,3.0,84700,2,2,4,2,2.0,203700.0,0.7117587247165991,2,0.0
20.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,17.0,107400,7,7,25,6,1.75,56600.0,0.902513424256939,1,0.0
30.0,2.0,2.0,2.0,2.0,1.0,119000,0,0,5,5.0,108200,3,3,7,4,1.5,113600.0,0.9092360568398584,3,0.0
30.0,3.0,3.0,2.0,1.0,1.0,119000,0,0,7,9.0,373000,5,5,12,6,1.6666666666666667,164000.0,3.134427441786204,1,0.0
30.0,3.0,2.0,1.0,1.0,0.6666666666666666,119000,0,0,8,4.0,163800,3,2,3,2,1.5,141400.0,1.3764590213527617,2,1.0
20.0,1.0,1.0,3.0,3.0,1.0,119000,0,0,2,5.0,426600,3,3,4,2,1.5,272800.0,3.584843824841808,2,1.0
20.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,2,4.0,50000,3,3,5,3,3.0,169000.0,0.4201645364324669,1,0.0
20.0,3.0,4.0,3.0,7.0,1.3333333333333333,119000,0,0,5,4.0,254980,5,4,10,5,2.5,186990.0,2.1426710699910085,2,0.0
30.0,3.0,2.0,2.0,2.0,0.6666666666666666,119000,0,0,7,4.0,34800,3,3,4,2,1.5,76900.0,0.292434517356997,3,0.0
30.0,1.0,0.0,4.0,2.0,0.0,105500,2,2,6,3.0,32500,3,3,14,6,1.0,46000.0,0.3080539520952408,1,0.0
20.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,7.0,102300,5,3,13,7,2.5,110650.0,0.8596566415408274,1,1.0
20.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,3.0,4000,1,1,3,3,0.5,61500.0,0.0336131629145973,3,1.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,9.0,39700,5,5,11,5,2.5,79350.0,0.3336106419273787,1,0.0
40.0,1.0,0.0,1.0,2.0,0.0,119000,0,0,6,6.0,18500,1,1,4,3,0.5,68750.0,0.1554608784800127,1,1.0
30.0,2.0,1.0,3.0,4.0,0.5,119000,0,0,1,6.0,26300,2,2,3,3,1.0,72650.0,0.2210065461634776,2,0.0
20.0,4.0,0.0,3.0,3.0,0.0,119000,0,0,6,11.0,9000,1,1,8,5,0.5,64000.0,0.075629616557844,1,1.0
30.0,6.0,3.0,3.0,10.0,0.5,119000,0,0,8,3.0,136000,1,1,2,2,0.5,127500.0,1.1428475390963102,3,0.0
20.0,3.0,2.0,3.0,4.0,0.6666666666666666,119000,0,0,5,9.0,122200,5,5,7,4,2.5,120600.0,1.0268821270409492,3,0.0
40.0,5.0,14.0,2.0,1.0,2.8,119000,0,0,5,9.0,133900,3,3,10,5,0.75,63225.0,1.1252006285661464,2,1.0
20.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,5.0,84000,0,0,6,3,0.0,203000.0,0.7058764212065445,1,1.0
20.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,20.0,171000,6,6,22,6,1.5,72500.0,1.436962714599037,1,0.0
30.0,3.0,0.0,3.0,2.0,0.0,119000,0,0,6,5.0,47800,2,2,7,4,2.0,166800.0,0.4016772968294384,1,0.0
30.0,2.0,1.0,2.0,1.0,0.5,0,1,1,1,6.0,3200,1,1,7,4,0.3333333333333333,1066.6666666666667,3200.0,2,0.0
30.0,4.0,2.0,2.0,1.0,0.5,147400,1,1,8,9.0,48600,3,3,8,6,1.0,65333.333333333336,0.3297128242006499,2,0.0
30.0,4.0,4.0,2.0,2.0,1.0,119000,0,0,7,3.0,128740,6,4,9,4,6.0,247740.0,1.081839648406316,2,1.0
20.0,4.0,1.0,2.0,1.0,0.25,146000,1,1,2,9.0,44500,3,3,7,4,1.0,63500.0,0.3047924329285416,1,0.0
60.0,2.0,2.0,2.0,1.0,1.0,119000,0,0,5,4.0,120000,2,2,4,4,1.0,119500.0,1.0083948874379207,2,0.0
30.0,4.0,3.0,3.0,4.0,0.75,119000,0,0,5,5.0,5300,2,2,5,4,1.0,62150.0,0.0445374408618415,2,0.0
30.0,3.0,0.0,3.0,6.0,0.0,119000,0,0,6,7.0,52100,5,5,7,5,1.6666666666666667,57033.333333333336,0.4378114469626306,1,0.0
30.0,2.0,0.0,2.0,1.0,0.0,119000,0,0,6,3.0,22600,2,2,6,4,1.0,70800.0,0.189914370467475,3,1.0
30.0,3.0,1.0,3.0,6.0,0.3333333333333333,128000,1,1,2,11.0,33000,2,2,8,6,0.5,40250.0,0.2578104858555792,1,1.0
30.0,2.0,1.0,2.0,2.0,0.5,119000,0,0,6,3.0,286600,2,2,1,1,1.0,202800.0,2.4083831228309007,2,0.0
20.0,3.0,2.0,3.0,10.0,0.6666666666666666,119000,0,0,5,11.0,377100,8,7,9,5,2.6666666666666665,165366.66666666666,3.1688809337736656,1,0.0
20.0,1.0,1.0,3.0,7.0,1.0,62000,1,1,2,4.0,267510,13,9,11,5,6.5,164755.0,4.314607828905985,1,1.0
50.0,4.0,1.0,3.0,6.0,0.25,119000,0,0,1,7.0,43000,2,2,7,4,1.0,81000.0,0.3613415013319215,3,0.0
