TRAVEL_ID,AGE_GRP,GENDER,MOVE_CNT,MVMN_NM,INCOME,HOUSE_INCOME,LODGING_PAYMENT_SUM,TRIP_DAYS,DGSTFN_AVG,RCMDTN_AVG,REVISIT_AVG,TRAVEL_START_YEAR,TRAVEL_START_MONTH,TRAVEL_START_YMD,TRAVEL_END_YMD,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5,ACTIVITY_HISTORY_ROWS,ACTIVITY_PAYMENT_SUM,ACTIVITY_TYPE_UNIQUE,MISSION_CODE_COUNT,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,IS_FAILED_TRIP,TRAIN_PURPOSE,TRAVEL_MISSION_CHECK,MISSION_PURPOSE_GAP_RATIO
e_e000507,40,남,8,자가용,4,9.0,0,1,4.12,3.88,3.88,2023,5,2023-05-20,2023-05-21,6,0,5,3,4,18,255300,4,3,3,3인 이상 여행(가족 외),0,1;4,22;3;4,0.6667
e_e000509,20,남,14,대중교통 등,4,8.0,91976,3,4.64,4.5,4.5,2023,5,2023-05-19,2023-05-22,6,2,1,2,2,17,498800,6,3,1,2인 여행(가족 외),0,1;23;26;3;6;9,1;23;6,0.0
e_e000510,60,여,4,대중교통 등,3,11.0,0,1,4.25,4.0,3.75,2023,5,2023-05-29,2023-05-30,2,1,2,2,3,11,60800,6,3,1,2인 여행(가족 외),0,13;21;22;26;3,13;21;3,0.0
e_e000514,60,남,1,자가용,3,5.0,0,1,5.0,5.0,5.0,2023,6,2023-06-03,2023-06-04,1,0,1,1,1,4,48000,4,3,4,3대 동반 여행(친척 포함),0,11;2;6,11;2;6,0.0
e_e000521,40,남,6,자가용,5,7.0,0,1,4.5,4.33,4.33,2023,5,2023-05-23,2023-05-24,3,0,0,4,0,8,0,3,3,0,나홀로 여행,0,1;2;22;26,22;24;26,0.3333
e_e000523,40,남,2,자가용,7,8.0,0,1,4.0,3.5,4.0,2023,6,2023-06-10,2023-06-11,1,0,1,0,0,2,89700,2,3,3,자녀 동반 여행,1,11;2;22;6;9,2;22;26,0.3333
e_e000524,40,여,2,자가용,1,4.0,0,1,5.0,5.0,5.0,2023,5,2023-05-16,2023-05-17,4,0,2,0,1,7,51750,3,3,1,2인 여행(가족 외),0,11;2;22,11;2;22,0.0
e_e000525,40,남,3,자가용,12,12.0,0,1,4.0,4.0,4.0,2023,5,2023-05-25,2023-05-26,2,1,0,0,1,5,91000,4,3,2,3인 이상 여행(가족 외),0,10;21;22;24;26,22;24;26,0.0
e_e000526,20,여,9,대중교통 등,1,8.0,25000,2,4.33,4.11,4.33,2023,5,2023-05-16,2023-05-18,4,4,2,3,4,18,48600,6,3,0,나홀로 여행,0,1;4;5;6;7,4;5;6,0.0
e_e000531,20,여,4,자가용,4,10.0,185000,2,3.25,3.0,3.0,2023,5,2023-05-27,2023-05-29,2,0,0,3,2,7,37000,3,3,1,2인 여행(가족 외),1,2;22;25,22;24;25,0.3333
e_e000533,60,남,4,자가용,5,11.0,0,1,4.25,4.0,4.0,2023,6,2023-06-03,2023-06-04,3,0,2,1,4,10,172000,4,3,2,3인 이상 여행(가족 외),0,21;22;26,21;6;8,0.6667
e_e000535,20,여,3,대중교통 등,2,3.0,0,3,5.0,4.67,4.33,2023,5,2023-05-27,2023-05-30,2,2,0,1,1,6,30900,4,3,1,2인 여행(가족 외),0,1;22,1;22;24,0.3333
e_e000536,40,남,7,자가용,7,8.0,0,3,4.29,4.43,4.43,2023,5,2023-05-19,2023-05-22,6,2,0,2,3,13,180800,4,3,0,나홀로 여행,0,1;11;2;21;22;26;5;9,1;21;4,0.3333
e_e000540,40,여,6,자가용,1,4.0,147870,2,4.17,4.0,3.33,2023,6,2023-06-01,2023-06-03,3,0,1,0,2,7,27900,4,3,2,3인 이상 여행(가족 외),1,2;23,2;22;23,0.3333
e_e000541,40,여,5,자가용,1,12.0,0,1,4.0,3.8,3.6,2023,5,2023-05-20,2023-05-21,3,0,3,1,0,7,64700,3,3,2,3인 이상 여행(가족 외),1,11;22;3;4;6,11;22;3,0.0
e_e000544,40,여,3,대중교통 등,4,8.0,0,1,4.0,4.0,4.0,2023,5,2023-05-21,2023-05-22,2,1,1,2,2,8,13300,5,3,1,2인 여행(가족 외),0,11;22;9,1;11;9,0.3333
e_e000546,20,남,7,대중교통 등,2,12.0,0,4,5.0,5.0,5.0,2023,5,2023-05-26,2023-05-30,5,2,0,0,0,7,316450,2,3,0,나홀로 여행,0,1;10;2;22;24;26;3;4;6;7,1;24;4,0.0
e_e000547,30,남,3,자가용,5,9.0,10000,2,5.0,5.0,5.0,2023,6,2023-06-09,2023-06-11,2,0,1,0,1,4,89450,3,3,3,자녀 동반 여행,0,2;22;5,11;2;24,0.6667
e_e000548,40,남,6,자가용,5,8.0,476000,2,4.33,4.67,4.17,2023,5,2023-05-26,2023-05-28,4,0,4,1,2,11,316000,4,3,2,자녀 동반 여행,0,27;5,11;27;5,0.3333
e_e000550,30,여,4,대중교통 등,4,9.0,0,1,4.25,4.0,3.75,2023,5,2023-05-27,2023-05-28,2,0,1,1,0,5,51900,4,3,0,나홀로 여행,1,1;12;21;3;4,12;28;3,0.3333
e_e000552,40,여,4,자가용,2,10.0,0,1,4.0,4.25,3.75,2023,5,2023-05-25,2023-05-26,2,0,1,1,0,4,52900,3,3,1,2인 가족 여행,1,22;27;3;6,26;3;6,0.3333
e_e000556,30,남,2,자가용,6,11.0,0,1,4.0,3.0,3.0,2023,6,2023-06-06,2023-06-07,2,0,0,1,2,5,113000,3,3,2,부모 동반 여행,1,21;22;26;4;6,21;22;24,0.3333
e_e000557,50,남,3,자가용,5,8.0,0,1,4.0,4.33,4.33,2023,5,2023-05-29,2023-05-30,2,0,1,1,1,5,63000,4,3,2,3인 이상 여행(가족 외),0,2;22;5,22;3;6,0.6667
e_e000560,30,여,4,자가용,6,12.0,15000,2,4.0,3.75,3.75,2023,5,2023-05-20,2023-05-22,2,1,1,1,3,8,34800,5,3,1,2인 가족 여행,1,8,22;8;9,0.6667
e_e000561,50,남,21,자가용,6,9.0,0,3,4.1,3.9,3.86,2023,5,2023-05-20,2023-05-23,8,7,2,3,2,24,2469500,6,3,0,나홀로 여행,0,1;21;3;4;6,1;21;22,0.3333
e_e000563,20,여,13,대중교통 등,5,8.0,126740,2,4.08,3.85,3.77,2023,5,2023-05-28,2023-05-30,7,4,0,4,0,19,287890,5,3,1,2인 가족 여행,0,1;22;26;4;7,22;4;7,0.0
e_e000564,40,남,5,자가용,5,7.0,0,1,4.6,4.4,3.8,2023,5,2023-05-20,2023-05-21,1,2,1,1,3,8,168000,5,3,0,나홀로 여행,0,10;2;5,1;10;2,0.3333
e_e000566,50,여,9,대중교통 등,5,10.0,0,1,4.33,4.33,4.44,2023,5,2023-05-20,2023-05-21,4,1,1,2,3,16,196400,6,3,0,나홀로 여행,0,1;22;6,1;22;6,0.0
e_e000567,30,여,8,자가용,1,7.0,45000,2,4.5,4.5,4.5,2023,5,2023-05-24,2023-05-26,3,0,4,4,3,15,102010,5,3,3,자녀 동반 여행,0,11;22;27;3;6,11;27;3,0.0
e_e000569,30,남,3,자가용,4,4.0,0,1,3.33,3.33,3.67,2023,6,2023-06-04,2023-06-05,2,0,2,2,0,6,23900,3,3,2,자녀 동반 여행,1,2,11;2;22,0.6667
e_e000579,30,남,4,자가용,4,5.0,0,1,5.0,5.0,5.0,2023,5,2023-05-20,2023-05-21,4,0,1,2,0,7,55300,3,3,1,2인 여행(가족 외),0,12;21;22;24;27,12;13;3,0.6667
e_e000584,30,여,10,대중교통 등,5,10.0,0,1,3.6,3.5,3.7,2023,5,2023-05-26,2023-05-27,6,2,0,2,0,15,642500,5,3,1,2인 가족 여행,0,1;4,1;21;4,0.3333
e_e000590,30,여,9,자가용,5,7.0,48000,2,4.89,4.56,4.67,2023,5,2023-05-23,2023-05-25,2,3,4,0,3,12,104400,4,3,1,2인 가족 여행,0,2;22;23;3;5,1;26;5,0.6667
e_e000591,30,남,9,자가용,4,10.0,0,1,4.22,3.89,3.67,2023,5,2023-05-22,2023-05-23,3,3,2,3,3,15,55400,6,3,1,2인 가족 여행,0,1;22;26;6,1;22;6,0.0
e_e000594,30,여,3,자가용,4,7.0,170000,2,4.33,4.0,4.0,2023,5,2023-05-28,2023-05-30,2,2,0,1,1,7,172820,5,3,1,2인 여행(가족 외),0,1;27;5;7;8;9,27;7;8,0.0
e_e000595,20,여,9,대중교통 등,5,11.0,60000,2,4.11,4.0,4.0,2023,5,2023-05-27,2023-05-29,3,2,1,1,2,14,190100,7,3,1,2인 여행(가족 외),0,2;22;23;6;9,1;10;23,0.6667
e_e000597,40,남,3,자가용,4,7.0,0,1,5.0,4.67,4.67,2023,5,2023-05-29,2023-05-30,2,0,2,2,2,8,27900,4,3,1,자녀 동반 여행,0,11;2;22;24;27;6,11;2;6,0.0
e_e000599,40,여,10,자가용,5,11.0,251680,2,3.5,3.3,3.1,2023,6,2023-06-04,2023-06-06,3,1,5,2,2,13,142700,5,3,1,자녀 동반 여행,1,2;23;3;4;6,2;3;6,0.0
e_e000602,20,여,8,대중교통 등,4,12.0,0,3,4.5,4.62,4.38,2023,5,2023-05-17,2023-05-20,2,2,1,3,3,11,75100,5,3,0,나홀로 여행,0,1;2;4;5;6,24;25;4,0.6667
e_e000603,40,여,13,대중교통 등,6,10.0,357048,3,4.77,4.77,4.77,2023,5,2023-05-27,2023-05-30,8,5,4,3,2,23,475800,6,3,3,자녀 동반 여행,0,1;13;2;3,13;2;3,0.0
e_e000604,50,남,8,대중교통 등,12,12.0,0,3,4.62,4.38,4.25,2023,5,2023-05-17,2023-05-20,3,0,2,3,2,10,24500,4,3,0,나홀로 여행,0,1;11;2;5;6,2;5;6,0.0
e_e000605,20,여,8,대중교통 등,4,12.0,0,4,4.88,4.62,4.88,2023,6,2023-06-03,2023-06-07,3,3,0,2,2,10,130560,4,3,0,나홀로 여행,0,1;2;25;4;6,1;25;26,0.3333
e_e000607,30,여,7,자가용,7,12.0,520000,2,3.43,2.86,2.86,2023,5,2023-05-20,2023-05-22,5,0,2,3,4,15,140000,5,3,3,부모 동반 여행,1,2;21;22;6,2;21;23,0.3333
e_e000608,20,여,6,대중교통 등,3,7.0,0,2,4.5,4.17,3.83,2023,5,2023-05-22,2023-05-24,3,1,1,1,1,7,21600,5,3,0,나홀로 여행,1,1;11;22;9,1;11;3,0.3333
e_e000609,30,남,1,자가용,3,5.0,0,1,5.0,5.0,3.0,2023,5,2023-05-31,2023-06-01,2,0,1,0,0,3,30000,2,3,2,자녀 동반 여행,1,2;22,1;2;26,0.6667
e_e000612,40,남,8,자가용,7,7.0,0,3,4.0,3.75,3.75,2023,5,2023-05-27,2023-05-30,6,0,1,1,0,8,158800,3,3,1,자녀 동반 여행,0,2;21;22;24,21;22;5,0.3333
e_e000615,30,여,12,대중교통 등,4,7.0,85000,2,5.0,4.58,4.58,2023,6,2023-06-10,2023-06-12,7,0,1,2,2,13,126000,5,3,1,2인 여행(가족 외),0,22;6;9,22;6;9,0.0
e_e000618,40,여,17,자가용,5,10.0,366120,3,4.18,4.12,4.12,2023,5,2023-05-27,2023-05-30,8,1,2,3,8,27,52400,6,3,1,2인 여행(가족 외),0,21;22;23;3;6,23;26;3,0.3333
e_e000620,30,남,3,자가용,7,12.0,0,1,4.33,5.0,5.0,2023,5,2023-05-20,2023-05-21,2,2,0,2,2,8,581900,4,3,2,부모 동반 여행,0,1;21;22;24,1;22;26,0.3333
e_e000621,60,여,21,자가용,2,5.0,280000,3,4.0,4.0,3.95,2023,5,2023-05-27,2023-05-30,6,7,3,5,2,25,550470,6,3,0,나홀로 여행,0,1;10;21;3,1;10;23,0.3333
e_e000622,20,여,4,자가용,1,1.0,0,1,4.75,4.75,4.0,2023,5,2023-05-22,2023-05-23,2,0,1,3,2,8,43800,4,3,1,2인 여행(가족 외),0,21;22;24;26;27,21;22;27,0.0
e_e000623,40,여,4,자가용,5,7.0,220000,3,5.0,5.0,5.0,2023,5,2023-05-19,2023-05-22,3,0,2,0,3,9,122400,4,3,5,3인 이상 여행(가족 외),0,11;2;5;8,10;11;8,0.3333
e_e000625,30,여,4,자가용,4,7.0,0,1,4.0,4.25,3.75,2023,5,2023-05-21,2023-05-22,2,1,1,2,2,8,304500,5,3,2,부모 동반 여행,0,1;22;26,1;22;3,0.3333
e_e000627,40,남,13,대중교통 등,5,8.0,76000,2,4.85,4.69,4.69,2023,5,2023-05-19,2023-05-21,3,2,1,4,6,22,24550,7,3,0,나홀로 여행,0,1;12;21;23;9,21;23;6,0.3333
e_e000628,40,남,7,자가용,7,7.0,350000,3,5.0,5.0,5.0,2023,5,2023-05-26,2023-05-29,4,1,0,0,2,7,172920,3,3,2,3인 이상 여행(가족 외),0,1;2;23;5;9,22;23;24,0.6667
e_e000637,20,여,1,대중교통 등,2,4.0,0,1,5.0,5.0,5.0,2023,5,2023-05-19,2023-05-20,4,2,1,1,0,8,145400,4,3,1,2인 여행(가족 외),0,2,1;2;22,0.6667
e_e000639,40,여,3,대중교통 등,1,5.0,0,1,4.0,3.67,3.67,2023,6,2023-06-05,2023-06-06,2,0,0,1,2,5,26500,3,3,0,나홀로 여행,0,21;27;28,21;27;28,0.0
e_e000640,60,여,2,자가용,2,3.0,0,1,5.0,5.0,5.0,2023,5,2023-05-26,2023-05-27,0,1,0,1,0,3,24900,3,3,2,3대 동반 여행(친척 포함),0,5,13;5;9,0.6667
e_e000641,30,여,2,자가용,4,5.0,0,1,3.5,3.5,3.5,2023,5,2023-05-20,2023-05-21,1,1,1,1,0,4,15000,4,3,3,자녀 동반 여행,1,11;2;22,11;2;9,0.3333
e_e000644,40,남,4,자가용,5,5.0,25000,2,4.5,4.5,4.5,2023,5,2023-05-20,2023-05-22,2,1,1,2,1,7,40500,5,3,3,자녀 동반 여행,0,1;5;8,11;8;9,0.6667
e_e000645,20,여,6,자가용,3,5.0,0,1,3.67,3.33,3.33,2023,5,2023-05-20,2023-05-21,4,0,0,2,1,7,55900,3,3,1,2인 여행(가족 외),1,22,22;24;8,0.6667
e_e000646,20,여,4,자가용,7,7.0,0,1,3.5,3.0,3.0,2023,5,2023-05-27,2023-05-28,1,1,0,1,1,5,164600,5,3,0,나홀로 여행,1,1;2;22;24;27,1;2;24,0.0
e_e000647,30,여,8,자가용,4,9.0,0,3,5.0,5.0,5.0,2023,5,2023-05-20,2023-05-23,1,2,1,5,1,11,191499,6,3,1,2인 여행(가족 외),0,1;11;4;5;7,1;11;5,0.0
e_e000648,40,여,3,자가용,6,8.0,0,1,4.67,4.67,4.67,2023,5,2023-05-29,2023-05-30,2,0,0,3,2,9,151000,4,3,3,자녀 동반 여행,0,21;8,21;26;8,0.3333
e_e000650,30,여,9,대중교통 등,6,7.0,0,3,4.89,4.89,4.78,2023,6,2023-06-02,2023-06-05,3,1,1,4,2,11,94900,5,3,0,나홀로 여행,0,1;21;22;3;6,1;27;6,0.3333
e_e000651,60,여,8,자가용,3,9.0,80000,2,4.0,3.88,3.38,2023,5,2023-05-21,2023-05-23,3,1,2,5,5,16,107800,5,3,3,자녀 동반 여행,0,21;24;26;27;8,21;24;8,0.0
e_e000655,50,남,11,대중교통 등,3,7.0,93000,3,4.0,3.91,3.91,2023,5,2023-05-20,2023-05-23,2,2,2,2,3,11,37800,5,3,0,나홀로 여행,0,2;21;22;24;27,2;21;22,0.0
e_e000662,30,남,8,대중교통 등,5,8.0,0,1,4.12,3.75,3.75,2023,5,2023-05-20,2023-05-21,3,4,0,4,1,12,69490,4,3,0,나홀로 여행,1,1;4;6,21;24;4,0.6667
e_e000664,30,남,3,자가용,6,6.0,0,1,4.33,4.33,4.0,2023,6,2023-06-05,2023-06-06,2,1,1,0,0,4,140200,3,3,2,자녀 동반 여행,0,11;2;21;22;4,1;2;24,0.6667
e_e000666,20,남,13,대중교통 등,4,7.0,0,4,4.77,4.69,4.69,2023,5,2023-05-26,2023-05-30,8,1,1,2,5,21,399600,7,3,1,2인 여행(가족 외),0,1;21;24;25;26;4;5,21;24;25,0.0
e_e000669,30,남,11,자가용,8,8.0,116710,3,4.27,4.18,4.18,2023,5,2023-05-26,2023-05-29,7,2,3,3,5,21,252460,6,3,3,자녀 동반 여행,0,11;6;8,11;6;8,0.0
e_e000672,60,남,6,대중교통 등,6,7.0,0,1,3.83,3.83,3.83,2023,5,2023-05-21,2023-05-22,1,0,0,2,2,8,571000,5,3,9,3인 이상 여행(가족 외),1,24;28,24;28;5,0.3333
e_e000673,30,남,8,대중교통 등,5,7.0,110000,2,5.0,5.0,5.0,2023,5,2023-05-27,2023-05-29,4,0,1,1,3,9,141000,4,3,0,나홀로 여행,0,1;2;21;4;7,1;2;6,0.3333
e_e000680,40,남,23,대중교통 등,8,8.0,1000000,4,3.96,3.61,3.04,2023,6,2023-06-03,2023-06-07,5,5,2,5,4,23,1088350,6,3,2,자녀 동반 여행,1,1;23;27;4;6,1;23;6,0.0
e_e000682,20,남,16,대중교통 등,2,10.0,45000,2,4.62,4.44,4.25,2023,5,2023-05-23,2023-05-25,7,5,1,3,6,25,178750,7,3,1,2인 가족 여행,0,1;2;3;5;6,2;22;3,0.3333
e_e000686,30,남,1,자가용,4,7.0,0,1,4.0,4.0,4.0,2023,6,2023-06-05,2023-06-06,1,0,1,1,1,4,25400,4,3,1,2인 여행(가족 외),0,2,21;22;24,1.0
e_e000689,20,남,10,대중교통 등,2,6.0,0,4,4.3,4.5,4.2,2023,5,2023-05-26,2023-05-30,4,2,4,1,0,12,327498,5,3,1,2인 여행(가족 외),0,1;22;4;5;6,22;5;6,0.0
e_e000691,30,여,3,자가용,4,9.0,0,1,4.33,4.33,4.0,2023,5,2023-05-21,2023-05-22,3,2,4,0,0,9,63000,3,3,1,2인 가족 여행,1,26;6,22;26;6,0.3333
e_e000693,40,남,5,자가용,2,6.0,0,1,4.8,4.4,4.4,2023,5,2023-05-20,2023-05-21,2,1,2,2,2,9,61800,5,3,2,자녀 동반 여행,0,12;2;21;22;4,24;25;9,1.0
e_e000695,30,여,10,자가용,4,7.0,0,2,3.9,3.5,3.6,2023,5,2023-05-28,2023-05-30,5,1,1,2,2,13,189700,7,3,1,2인 여행(가족 외),0,22;24;4;6,22;4;6,0.0
e_e000696,40,남,6,자가용,1,6.0,0,3,4.0,4.0,4.0,2023,5,2023-05-19,2023-05-22,6,2,2,1,0,11,300800,4,3,3,자녀 동반 여행,0,11;9,11;2;9,0.3333
e_e000699,30,여,5,대중교통 등,3,4.0,0,3,4.2,4.8,4.8,2023,6,2023-06-02,2023-06-05,6,0,0,3,3,13,158510,4,3,1,2인 여행(가족 외),0,1;2;21;4;5,25;27;4,0.6667
e_e000700,20,여,20,대중교통 등,4,7.0,0,3,4.95,4.85,4.8,2023,6,2023-06-02,2023-06-05,5,10,3,7,4,30,431400,6,3,0,나홀로 여행,0,1;2;3;4;5,1;2;21,0.3333
e_e000704,30,여,4,자가용,5,11.0,0,1,5.0,5.0,5.0,2023,6,2023-06-10,2023-06-11,2,0,2,0,0,4,72600,2,3,0,나홀로 여행,0,24;26;6,22;26;6,0.3333
e_e000705,20,남,13,대중교통 등,5,7.0,0,3,4.23,3.85,3.92,2023,5,2023-05-19,2023-05-22,7,4,1,5,5,23,201950,6,3,0,나홀로 여행,0,1;5;6;7;9,1;24;9,0.3333
e_e000706,20,여,1,대중교통 등,8,7.0,0,1,5.0,5.0,5.0,2023,5,2023-05-19,2023-05-20,2,0,1,0,0,3,136500,2,3,5,3인 이상 여행(가족 외),0,2,2;21;22,0.6667
e_e000707,40,남,7,자가용,2,8.0,100000,3,4.71,4.57,4.43,2023,6,2023-06-03,2023-06-06,5,0,2,3,3,13,75790,4,3,3,자녀 동반 여행,0,2;21;8,21;6;8,0.3333
e_e000709,60,남,3,자가용,8,8.0,0,1,4.33,4.33,4.33,2023,5,2023-05-21,2023-05-22,2,0,2,3,3,10,43400,4,3,2,3인 이상 여행(가족 외),0,11;2;21;22,2;21;22,0.0
e_e000710,30,남,2,자가용,5,8.0,120000,2,5.0,5.0,4.5,2023,5,2023-05-20,2023-05-22,3,3,0,0,1,7,60000,3,3,1,2인 여행(가족 외),0,22;24;8,22;24;8,0.0
e_e000715,30,여,8,자가용,4,7.0,124000,2,4.38,3.88,4.12,2023,5,2023-05-20,2023-05-22,3,1,1,2,3,12,183300,6,3,1,2인 여행(가족 외),0,1;10;11;12;13;2;21;22;23;24;25;26;27;28;3;4;5;6;7;8;9,2;23;3,0.0
e_e000717,30,여,8,대중교통 등,4,8.0,0,1,4.38,4.75,4.75,2023,5,2023-05-20,2023-05-21,1,3,2,5,1,13,136800,6,3,3,부모 동반 여행,0,2;22,2;22;9,0.3333
e_e000718,20,여,10,대중교통 등,4,5.0,96000,2,4.7,4.5,4.4,2023,5,2023-05-26,2023-05-28,6,1,1,3,2,13,77400,5,3,0,나홀로 여행,0,22;24;3;4;6,22;4;6,0.0
e_e000733,30,남,4,자가용,5,10.0,336000,2,4.0,3.75,3.25,2023,5,2023-05-20,2023-05-22,4,0,2,2,2,10,277300,4,3,3,자녀 동반 여행,1,24;25;26;27;28,11;22;28,0.6667
e_e000734,40,여,11,자가용,4,4.0,0,4,4.55,4.27,4.18,2023,5,2023-05-20,2023-05-24,4,2,2,2,5,17,125250,6,3,0,나홀로 여행,0,1;10;13;28;3,1;13;3,0.0
e_e000737,30,남,5,자가용,6,11.0,0,2,3.8,3.6,3.6,2023,5,2023-05-20,2023-05-22,1,1,0,3,0,5,179300,3,3,0,나홀로 여행,1,1;28;5,2;21;28,0.6667
e_e000738,30,남,12,대중교통 등,3,7.0,0,3,5.0,5.0,5.0,2023,5,2023-05-20,2023-05-23,8,3,0,4,3,20,623860,5,3,1,2인 여행(가족 외),0,1;21;22;3,1;3;4,0.3333
e_e000743,30,남,3,자가용,4,4.0,0,1,5.0,5.0,5.0,2023,5,2023-05-23,2023-05-24,2,1,0,0,0,3,19300,2,3,1,2인 여행(가족 외),0,1;4;7,1;22;4,0.3333
e_e000745,40,여,1,자가용,5,9.0,0,1,4.0,4.0,4.0,2023,5,2023-05-27,2023-05-28,0,1,3,1,1,7,24000,5,3,2,3인 이상 여행(가족 외),0,11;2;21;24,1;11;6,0.6667
e_e000746,30,남,2,대중교통 등,4,7.0,0,1,4.0,4.0,4.0,2023,5,2023-05-20,2023-05-21,2,0,1,1,0,4,38600,3,3,1,2인 여행(가족 외),0,2;5;6,2;5;6,0.0
e_e000747,40,여,5,자가용,1,8.0,318000,2,5.0,4.0,4.0,2023,5,2023-05-20,2023-05-22,2,1,1,1,1,6,255650,5,3,6,3인 이상 여행(가족 외),0,24;4;6;8;9,11;21;8,0.6667
e_e000748,30,여,4,대중교통 등,4,9.0,0,1,4.75,4.5,4.5,2023,5,2023-05-20,2023-05-21,2,1,1,0,0,4,262300,3,3,1,2인 가족 여행,0,1;22;26,11;22;26,0.3333
e_e000751,30,남,7,자가용,4,6.0,0,3,5.0,5.0,5.0,2023,5,2023-05-28,2023-05-31,4,0,1,0,1,9,122300,4,3,2,자녀 동반 여행,0,2;3;5;6,2;21;22,0.6667
e_e000752,40,여,13,자가용,1,4.0,0,3,4.38,4.15,4.08,2023,5,2023-05-27,2023-05-30,9,1,2,3,5,20,157300,5,3,0,나홀로 여행,0,1;21;22;3;4,21;4;6,0.3333
e_e000760,30,남,4,자가용,6,6.0,0,1,4.75,4.5,4.75,2023,5,2023-05-20,2023-05-21,2,1,1,0,0,4,82500,3,3,3,자녀 동반 여행,0,1;22;5,1;22;5,0.0
e_e000761,50,남,2,자가용,5,5.0,0,1,4.5,4.5,5.0,2023,6,2023-06-03,2023-06-04,2,1,0,2,2,7,57100,4,3,2,3인 이상 여행(가족 외),0,2;21;5,1;21;6,0.6667
e_e000762,20,여,8,자가용,4,7.0,0,3,4.25,4.12,4.12,2023,5,2023-05-26,2023-05-29,6,2,1,3,2,14,165900,5,3,0,나홀로 여행,0,21;22;28;5;7,1;22;7,0.3333
e_e000765,30,남,6,자가용,5,8.0,55000,2,4.0,3.83,3.83,2023,5,2023-05-21,2023-05-23,2,1,5,4,6,18,78000,5,3,2,자녀 동반 여행,0,1;11;12;2;21;22;23;24;25;26;27;28;3;4;5;6;9,11;27;3,0.0
e_e000767,40,여,6,대중교통 등,4,6.0,0,2,4.67,4.33,4.17,2023,5,2023-05-27,2023-05-29,3,2,1,2,1,9,115700,5,3,0,나홀로 여행,0,1;22;24;27;28,1;22;28,0.0
e_e000768,40,여,1,자가용,5,12.0,0,1,5.0,5.0,5.0,2023,6,2023-06-06,2023-06-07,1,0,0,0,1,2,93000,2,3,0,나홀로 여행,0,21;22,21;22;26,0.3333
e_e000771,40,여,5,자가용,5,11.0,60000,2,3.4,4.0,3.8,2023,6,2023-06-02,2023-06-04,3,0,0,2,2,7,104600,3,3,2,3인 이상 여행(가족 외),1,10;22;24,21;22;23,0.6667
e_e000774,30,여,6,자가용,7,10.0,350000,2,4.0,4.0,3.67,2023,5,2023-05-28,2023-05-30,2,3,1,0,1,7,103750,4,3,6,자녀 동반 여행,0,22;9,21;22;9,0.3333
e_e000782,50,남,3,대중교통 등,5,9.0,0,1,4.0,3.67,3.67,2023,5,2023-05-27,2023-05-28,4,1,1,0,1,7,104600,4,3,2,3인 이상 여행(가족 외),0,22,1;26;6,1.0
e_e000785,20,여,8,자가용,2,7.0,161465,2,4.5,4.25,4.0,2023,5,2023-05-20,2023-05-22,5,2,3,3,3,17,489777,6,3,4,부모 동반 여행,1,10;2;21,10;2;21,0.0
e_e000787,20,여,5,자가용,2,7.0,0,1,5.0,4.8,4.8,2023,5,2023-05-21,2023-05-22,3,1,0,3,2,9,97500,4,3,4,3인 이상 여행(가족 외),0,22;24;26;4,22;24;4,0.0
e_e000789,40,여,6,자가용,5,8.0,165000,2,5.0,5.0,5.0,2023,5,2023-05-20,2023-05-22,2,3,1,1,1,8,313500,5,3,3,자녀 동반 여행,0,1,1;21;23,0.6667
e_e000791,20,남,9,대중교통 등,2,6.0,0,2,4.78,3.89,3.78,2023,5,2023-05-20,2023-05-22,5,1,0,4,2,12,155570,4,3,1,2인 여행(가족 외),0,2;22;3;6,1;3;4,0.6667
e_e000793,60,남,7,대중교통 등,3,7.0,0,1,4.86,4.71,4.86,2023,5,2023-05-20,2023-05-21,2,1,0,1,0,9,45900,5,3,1,자녀 동반 여행,0,1;21;4;9,1;21;4,0.0
e_e000794,20,여,7,대중교통 등,3,6.0,0,2,4.0,4.0,3.86,2023,5,2023-05-25,2023-05-27,2,0,2,5,3,13,20000,5,3,0,나홀로 여행,0,1;2;3;4;6,3;4;6,0.0
e_e000801,30,남,2,대중교통 등,7,9.0,0,1,5.0,5.0,4.5,2023,5,2023-05-29,2023-05-30,2,1,1,1,1,6,129490,5,3,0,나홀로 여행,0,1;10;2;4;5,1;2;6,0.3333
e_e000802,40,남,2,자가용,5,6.0,0,1,5.0,5.0,5.0,2023,5,2023-05-29,2023-05-30,2,1,1,1,1,7,60000,6,3,0,나홀로 여행,0,1;2;4,1;2;4,0.0
e_e000803,30,남,4,자가용,10,10.0,0,1,4.5,4.0,3.75,2023,5,2023-05-21,2023-05-22,1,0,3,0,0,4,138000,2,3,3,자녀 동반 여행,0,2;6,11;2;6,0.3333
e_e000804,30,여,17,자가용,4,7.0,304000,4,4.41,4.29,4.12,2023,5,2023-05-25,2023-05-29,8,2,3,3,6,24,535200,7,3,1,2인 가족 여행,0,1;22;24;26;5;6,26;5;6,0.0
e_e000805,40,여,7,자가용,5,8.0,0,2,4.14,4.0,4.14,2023,5,2023-05-20,2023-05-22,3,0,3,3,1,10,135800,4,3,2,3인 이상 여행(가족 외),0,11;22;6,11;2;22,0.3333
