TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION_CHECK,TRAVEL_LENGTH,SEASON_Fall,SEASON_Summer,SEASON_nan,WEEKEND_RATIO,SEASON_Spring,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,IS_FAILED_TRIP,visit_trip_days,visit_move_cnt,AVG_ACTIVITIES_PER_DAY,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM
e_e007590,1;12;24;3,2023-08-26,2023-08-27,대중교통 등,12;24;26,2,False,True,False,1.0,False,21000,2,2,13,6,119000,0,0,0.0,2.0,9.0,6.5,11.0,여,30.0,6.0,1.0,1.0,3.0,6.0,7.0,3.0,10.0,나홀로 여행,0.0
e_e007591,22;27;5,2023-08-19,2023-08-20,자가용,27;24;5,2,False,True,False,1.0,False,276450,6,3,8,5,119000,0,0,1.0,2.0,5.0,4.0,28.0,여,30.0,4.0,2.0,3.0,2.0,4.0,7.0,2.0,2.0,자녀 동반 여행,2.0
e_e007593,1;2;26,2023-08-18,2023-08-19,대중교통 등,1;2;26,2,False,True,False,0.5,False,195100,6,6,5,3,119000,0,0,0.0,2.0,6.0,2.5,30.0,여,20.0,6.0,1.0,1.0,12.0,3.0,7.0,3.0,8.0,나홀로 여행,0.0
e_e007597,3,2023-08-27,2023-08-28,자가용,26;3;4,2,False,True,False,0.5,False,128000,1,1,2,2,119000,0,0,0.0,2.0,4.0,1.0,41.0,여,30.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,자녀 동반 여행,2.0
e_e007598,6;22;4,2023-08-19,2023-08-20,자가용,6;1;4,2,False,True,False,1.0,False,99800,3,3,9,5,119000,0,0,0.0,2.0,7.0,4.5,42.0,여,20.0,7.0,1.0,2.0,3.0,4.0,7.0,3.0,5.0,2인 여행(가족 외),1.0
e_e007603,22;26;3,2023-08-21,2023-08-22,대중교통 등,3;26;21,2,False,True,False,0.0,False,44600,2,2,8,3,119000,0,0,1.0,2.0,10.0,4.0,28.0,남,30.0,6.0,1.0,4.0,12.0,2.0,2.0,1.0,2.0,3인 이상 여행(가족 외),2.0
e_e007606,1;22;3,2023-08-22,2023-08-23,자가용,1;3;22,2,False,True,False,0.0,False,112700,2,2,4,4,119000,0,0,1.0,2.0,6.0,2.0,11.0,여,40.0,8.0,1.0,4.0,2.0,5.0,12.0,3.0,4.0,3인 이상 여행(가족 외),2.0
e_e007607,22;6;1;26;2,2023-08-20,2023-08-21,대중교통 등,22;6;1,2,False,True,False,0.5,False,103300,3,3,12,5,119000,0,0,0.0,2.0,14.0,6.0,27.0,여,20.0,6.0,1.0,4.0,3.0,4.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e007610,1;2;24;4,2023-08-26,2023-08-27,자가용,2;24;1,2,False,True,False,1.0,False,241000,3,3,7,4,119000,0,0,0.0,2.0,6.0,3.5,44.0,여,20.0,6.0,1.0,1.0,12.0,1.0,7.0,3.0,2.0,2인 여행(가족 외),1.0
e_e007615,12;22;25;8,2023-08-26,2023-08-27,자가용,12;25;8,2,False,True,False,1.0,False,4000,1,1,3,3,119000,0,0,0.0,2.0,4.0,1.5,11.0,남,30.0,6.0,1.0,4.0,3.0,6.0,11.0,3.0,3.0,부모 동반 여행,3.0
e_e007621,6,2023-08-19,2023-08-20,자가용,6;22;9,2,False,True,False,1.0,False,30000,2,2,3,3,119000,0,0,0.0,2.0,5.0,1.5,44.0,여,60.0,5.0,2.0,1.0,11.0,1.0,7.0,2.0,2.0,나홀로 여행,0.0
e_e007625,1;2;22;4;7,2023-08-26,2023-08-27,대중교통 등,2;7;22,2,False,True,False,1.0,False,336000,6,6,8,4,119000,0,0,0.0,2.0,11.0,4.0,11.0,여,30.0,5.0,1.0,4.0,12.0,2.0,12.0,3.0,3.0,3인 이상 여행(가족 외),3.0
e_e007631,2;26,2023-08-18,2023-08-19,대중교통 등,2;7;26,2,False,True,False,0.5,False,73800,6,6,10,4,119000,0,0,0.0,2.0,6.0,5.0,11.0,남,20.0,6.0,1.0,3.0,12.0,3.0,4.0,3.0,4.0,2인 여행(가족 외),1.0
e_e007634,26;6,2023-08-26,2023-08-27,대중교통 등,6;1;10,2,False,True,False,1.0,False,62500,4,4,6,5,119000,0,0,0.0,2.0,7.0,3.0,41.0,여,20.0,6.0,1.0,3.0,3.0,4.0,7.0,3.0,10.0,2인 여행(가족 외),1.0
e_e007637,11;22;26;6,2023-08-20,2023-08-21,자가용,2;5;11,2,False,True,False,0.5,False,47100,4,3,5,3,119000,0,0,0.0,2.0,6.0,2.5,11.0,남,30.0,7.0,2.0,4.0,2.0,8.0,8.0,3.0,4.0,자녀 동반 여행,3.0
e_e007643,1;2;22;3;4,2023-08-19,2023-08-20,자가용,4;3;2,2,False,True,False,1.0,False,71400,4,4,15,5,119000,0,0,1.0,2.0,13.0,7.5,41.0,여,20.0,4.0,1.0,1.0,12.0,1.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e007647,1;2;3;4;6,2023-08-18,2023-08-19,대중교통 등,22;6;2,2,False,True,False,0.5,False,41400,2,2,9,5,119000,0,0,1.0,2.0,7.0,4.5,11.0,남,20.0,6.0,1.0,1.0,12.0,1.0,7.0,3.0,2.0,2인 여행(가족 외),1.0
e_e007653,1;3;4;6;7,2023-08-20,2023-08-21,대중교통 등,1;3;4,2,False,True,False,0.5,False,30400,2,2,7,4,119000,0,0,0.0,2.0,7.0,3.5,41.0,여,20.0,6.0,1.0,5.0,12.0,1.0,7.0,2.0,1.0,나홀로 여행,0.0
e_e007656,12;22;27,2023-08-19,2023-08-20,자가용,12;27;1,2,False,True,False,1.0,False,96020,6,6,12,6,119000,0,0,0.0,2.0,14.0,6.0,11.0,여,30.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,6.0,2인 여행(가족 외),1.0
e_e007660,1;10;2;21;5,2023-08-18,2023-08-19,자가용,1;10;21,2,False,True,False,0.5,False,7880,2,2,4,3,119000,0,0,0.0,2.0,6.0,2.0,11.0,여,20.0,6.0,1.0,1.0,13.0,1.0,7.0,1.0,1.0,나홀로 여행,0.0
e_e007673,22,2023-08-20,2023-08-21,대중교통 등,2;22;11,2,False,True,False,0.5,False,40500,4,4,4,2,119000,0,0,0.0,2.0,5.0,2.0,11.0,여,40.0,6.0,2.0,2.0,3.0,4.0,10.0,3.0,4.0,나홀로 여행,0.0
e_e007674,6,2023-08-19,2023-08-20,자가용,6;11;24,2,False,True,False,1.0,False,29000,1,1,2,2,119000,0,0,0.0,2.0,4.0,1.0,41.0,여,40.0,6.0,2.0,3.0,3.0,5.0,8.0,2.0,1.0,자녀 동반 여행,2.0
e_e007677,2;22;26,2023-08-25,2023-08-26,자가용,11;21;3,2,False,True,False,0.5,False,50500,3,3,6,4,119000,0,0,0.0,2.0,6.0,3.0,41.0,여,30.0,6.0,2.0,3.0,2.0,6.0,12.0,2.0,2.0,자녀 동반 여행,2.0
e_e007678,1;22;6,2023-08-20,2023-08-21,자가용,1;6;22,2,False,True,False,0.5,False,216500,4,3,6,5,119000,0,0,1.0,2.0,5.0,3.0,11.0,여,40.0,6.0,2.0,4.0,3.0,1.0,7.0,2.0,1.0,자녀 동반 여행,3.0
e_e007679,1;22;24;26;27,2023-08-21,2023-08-22,대중교통 등,1;22;4,2,False,True,False,0.0,False,31800,2,2,5,3,119000,0,0,0.0,2.0,5.0,2.5,41.0,여,20.0,5.0,1.0,3.0,12.0,2.0,5.0,3.0,5.0,2인 가족 여행,1.0
e_e007682,1;12;2;26,2023-08-19,2023-08-20,자가용,26;1;22,2,False,True,False,1.0,False,100000,4,4,7,4,119000,0,0,0.0,2.0,9.0,3.5,11.0,남,30.0,7.0,1.0,3.0,3.0,5.0,9.0,2.0,1.0,2인 여행(가족 외),1.0
e_e007684,26,2023-08-19,2023-08-20,자가용,26;5;24,2,False,True,False,1.0,False,133400,4,4,5,3,119000,0,0,0.0,2.0,6.0,2.5,11.0,남,30.0,5.0,1.0,1.0,2.0,5.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e007689,1;22;26;4;6,2023-08-20,2023-08-21,대중교통 등,1;4;24,2,False,True,False,0.5,False,38040,4,4,13,6,119000,0,0,1.0,2.0,11.0,6.5,11.0,여,20.0,6.0,1.0,1.0,12.0,1.0,7.0,3.0,2.0,나홀로 여행,0.0
e_e007690,2;22;26;6,2023-08-26,2023-08-27,대중교통 등,2;22;26,2,False,True,False,1.0,False,70000,1,1,6,3,119000,0,0,0.0,2.0,8.0,3.0,41.0,남,30.0,6.0,1.0,3.0,3.0,4.0,12.0,2.0,2.0,3인 이상 여행(가족 외),3.0
e_e007693,22;26;6,2023-08-23,2023-08-24,대중교통 등,6;22;1,2,False,True,False,0.0,False,40900,3,3,4,3,119000,0,0,0.0,2.0,5.0,2.0,28.0,남,60.0,6.0,2.0,4.0,3.0,6.0,6.0,3.0,2.0,자녀 동반 여행,1.0
e_e007704,1;12;22;3;4,2023-08-25,2023-08-26,대중교통 등,1;3;22,2,False,True,False,0.5,False,53100,5,5,11,5,119000,0,0,0.0,2.0,12.0,5.5,11.0,여,20.0,4.0,1.0,2.0,12.0,2.0,6.0,3.0,3.0,나홀로 여행,0.0
e_e007705,1;21;22;4;6,2023-08-26,2023-08-27,대중교통 등,6;4;21,2,False,True,False,1.0,False,65100,5,5,12,5,119000,0,0,0.0,2.0,7.0,6.0,11.0,여,30.0,6.0,1.0,1.0,3.0,5.0,7.0,4.0,1.0,2인 여행(가족 외),1.0
e_e007708,1;22;26,2023-08-21,2023-08-22,자가용,11;26;22,2,False,True,False,0.0,False,17100,3,3,8,6,119000,0,0,0.0,2.0,7.0,4.0,41.0,여,30.0,6.0,2.0,2.0,11.0,2.0,5.0,2.0,2.0,나홀로 여행,0.0
e_e007743,22;5,2023-08-20,2023-08-21,자가용,5;22;2,2,False,True,False,0.5,False,401400,5,5,4,2,119000,0,0,0.0,2.0,5.0,2.0,41.0,여,20.0,7.0,1.0,1.0,2.0,7.0,7.0,2.0,1.0,3인 이상 여행(가족 외),3.0
e_e007745,2;22,2023-08-27,2023-08-28,자가용,2;22;24,2,False,True,False,0.5,False,24700,2,2,4,3,119000,0,0,0.0,2.0,5.0,2.0,11.0,여,20.0,6.0,1.0,2.0,3.0,4.0,7.0,2.0,1.0,2인 가족 여행,1.0
e_e007746,1;2;22;24,2023-08-19,2023-08-20,자가용,6;22;1,2,False,True,False,1.0,False,171000,8,6,8,4,119000,0,0,0.0,2.0,7.0,4.0,42.0,여,20.0,6.0,1.0,4.0,2.0,5.0,8.0,2.0,1.0,2인 여행(가족 외),1.0
e_e007748,2;3,2023-08-19,2023-08-20,정보없음,3;4;12,2,False,True,False,1.0,False,50300,2,2,7,5,119000,0,0,1.0,2.0,6.0,3.5,41.0,남,30.0,6.0,2.0,2.0,3.0,4.0,6.0,3.0,4.0,2인 여행(가족 외),1.0
e_e007749,21;22;24;26;6,2023-08-26,2023-08-27,정보없음,6;22;24,2,False,True,False,1.0,False,45000,2,2,5,3,119000,0,0,1.0,2.0,6.0,2.5,41.0,여,30.0,6.0,1.0,3.0,3.0,5.0,7.0,2.0,3.0,2인 여행(가족 외),1.0
e_e007752,2;26;3,2023-08-19,2023-08-20,정보없음,2;1;22,2,False,True,False,1.0,False,212180,8,8,11,5,119000,0,0,1.0,2.0,10.0,5.5,41.0,여,40.0,5.0,2.0,2.0,3.0,6.0,7.0,2.0,2.0,3인 이상 여행(가족 외),2.0
e_e007753,2;5;6;8;9;27;4,2023-08-26,2023-08-27,정보없음,2;1;6,2,False,True,False,1.0,False,34200,1,1,4,4,119000,0,0,0.0,2.0,5.0,2.0,11.0,여,40.0,7.0,2.0,3.0,13.0,4.0,7.0,2.0,4.0,나홀로 여행,0.0
e_e007756,21;5;6,2023-08-27,2023-08-28,정보없음,5;21;27,2,False,True,False,0.5,False,69000,2,2,4,2,119000,0,0,0.0,2.0,6.0,2.0,11.0,남,60.0,6.0,2.0,2.0,2.0,5.0,6.0,2.0,1.0,2인 가족 여행,1.0
e_e007757,1;12;22;3;6,2023-08-22,2023-08-23,정보없음,6;3;12,2,False,True,False,0.0,False,15000,1,1,5,4,119000,0,0,0.0,2.0,5.0,2.5,41.0,여,20.0,4.0,1.0,4.0,4.0,4.0,12.0,3.0,4.0,나홀로 여행,0.0
e_e007758,4;6,2023-08-20,2023-08-21,정보없음,11;6;22,2,False,True,False,0.5,False,60000,3,2,2,2,119000,0,0,0.0,2.0,4.0,1.0,11.0,여,40.0,5.0,2.0,5.0,11.0,1.0,5.0,3.0,2.0,자녀 동반 여행,3.0
e_e007759,2;21;4,2023-08-19,2023-08-20,정보없음,2;21;22,2,False,True,False,1.0,False,48400,3,3,3,2,119000,0,0,0.0,2.0,5.0,1.5,11.0,남,40.0,7.0,2.0,3.0,3.0,7.0,7.0,3.0,6.0,자녀 동반 여행,1.0
e_e007760,1;11,2023-08-31,2023-09-01,정보없음,1;22;26,2,False,True,False,0.0,False,9100,1,1,3,2,119000,0,0,0.0,2.0,5.0,1.5,41.0,여,20.0,6.0,1.0,1.0,2.0,5.0,7.0,3.0,3.0,나홀로 여행,0.0
e_e007761,2;26;7;9,2023-08-19,2023-08-20,정보없음,2;7;9,2,False,True,False,1.0,False,5000,1,1,4,4,119000,0,0,0.0,2.0,3.0,2.0,11.0,남,30.0,6.0,1.0,1.0,3.0,5.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e007764,22;5,2023-08-26,2023-08-27,정보없음,3;1;22,2,False,True,False,1.0,False,184000,5,5,8,4,119000,0,0,1.0,2.0,7.0,4.0,43.0,남,60.0,5.0,2.0,4.0,3.0,7.0,11.0,3.0,4.0,3대 동반 여행(친척 포함),3.0
e_e007765,21;6,2023-08-20,2023-08-21,정보없음,27;2;6,2,False,True,False,0.5,False,139740,4,4,8,5,119000,0,0,1.0,2.0,9.0,4.0,11.0,여,60.0,5.0,2.0,2.0,4.0,3.0,8.0,2.0,1.0,2인 가족 여행,1.0
e_e007766,22;24;4,2023-08-20,2023-08-21,정보없음,1;21;22,2,False,True,False,0.5,False,90800,1,1,2,2,119000,0,0,0.0,2.0,3.0,1.0,11.0,남,40.0,6.0,2.0,4.0,2.0,12.0,12.0,1.0,2.0,자녀 동반 여행,3.0
e_e007767,12;21;22;26;6,2023-08-19,2023-08-20,정보없음,21;12;1,2,False,True,False,1.0,False,43600,2,2,6,5,119000,0,0,1.0,2.0,7.0,3.0,41.0,여,30.0,5.0,1.0,1.0,3.0,4.0,7.0,3.0,4.0,2인 가족 여행,1.0
e_e007768,5;3,2023-08-27,2023-08-28,정보없음,21;22;5,2,False,True,False,0.5,False,421700,4,3,5,4,119000,0,0,0.0,2.0,7.0,2.5,28.0,남,50.0,6.0,2.0,4.0,4.0,3.0,6.0,3.0,5.0,3인 이상 여행(가족 외),2.0
e_e007770,1;6,2023-08-28,2023-08-29,정보없음,1;3;6,2,False,True,False,0.0,False,49200,6,6,7,3,119000,0,0,0.0,2.0,9.0,3.5,41.0,여,20.0,6.0,1.0,3.0,3.0,3.0,6.0,4.0,1.0,나홀로 여행,0.0
e_e007772,24;3,2023-08-22,2023-08-23,정보없음,11;21;2,2,False,True,False,0.0,False,118300,2,1,3,2,119000,0,0,0.0,2.0,5.0,1.5,11.0,여,60.0,7.0,2.0,4.0,2.0,5.0,5.0,3.0,6.0,3인 이상 여행(가족 외),3.0
e_e007773,21;4,2023-08-20,2023-08-21,정보없음,21;26;1,2,False,True,False,0.5,False,150300,3,3,5,4,119000,0,0,1.0,2.0,4.0,2.5,41.0,여,40.0,7.0,2.0,4.0,2.0,7.0,8.0,2.0,1.0,자녀 동반 여행,3.0
e_e007775,4;11;1,2023-08-27,2023-08-28,정보없음,1;3;11,2,False,True,False,0.5,False,44700,2,2,6,5,119000,0,0,0.0,2.0,8.0,3.0,45.0,여,30.0,6.0,2.0,2.0,3.0,4.0,6.0,3.0,5.0,나홀로 여행,0.0
e_e007778,2;4;6,2023-08-26,2023-08-27,정보없음,4;1;2,2,False,True,False,1.0,False,125500,4,4,11,5,119000,0,0,1.0,2.0,8.0,5.5,41.0,남,30.0,5.0,1.0,3.0,13.0,5.0,8.0,3.0,3.0,2인 여행(가족 외),1.0
e_e007779,1;10;11;22,2023-08-30,2023-08-31,정보없음,1;11;21,2,False,True,False,0.0,False,76240,4,4,5,3,119000,0,0,0.0,2.0,7.0,2.5,41.0,여,20.0,6.0,1.0,1.0,3.0,4.0,7.0,2.0,1.0,나홀로 여행,0.0
e_e007781,2;4;6,2023-08-20,2023-08-21,정보없음,2;6;1,2,False,True,False,0.5,False,102160,3,3,4,3,119000,0,0,0.0,2.0,5.0,2.0,41.0,여,30.0,6.0,2.0,3.0,2.0,2.0,6.0,2.0,3.0,자녀 동반 여행,2.0
e_e007783,2,2023-08-26,2023-08-27,정보없음,1;4;24,2,False,True,False,1.0,False,84800,2,2,2,2,119000,0,0,1.0,2.0,5.0,1.0,11.0,남,30.0,6.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,2인 여행(가족 외),1.0
e_e007788,10;21;22;4;5,2023-08-27,2023-08-28,정보없음,10;2;1,2,False,True,False,0.5,False,7521300,3,2,3,3,119000,0,0,0.0,2.0,4.0,1.5,11.0,남,40.0,6.0,2.0,3.0,1.0,11.0,11.0,2.0,3.0,자녀 동반 여행,2.0
e_e007789,2;4,2023-08-26,2023-08-27,정보없음,2;11;6,2,False,True,False,1.0,False,100400,3,3,2,2,119000,0,0,0.0,2.0,4.0,1.0,28.0,여,30.0,5.0,2.0,4.0,2.0,4.0,7.0,1.0,1.0,자녀 동반 여행,3.0
e_e007791,24;28;6,2023-08-26,2023-08-27,정보없음,24;12;28,2,False,True,False,1.0,False,78200,4,4,6,3,119000,0,0,0.0,2.0,7.0,3.0,41.0,여,30.0,5.0,2.0,2.0,3.0,5.0,5.0,4.0,1.0,2인 가족 여행,1.0
e_e007792,3;6,2023-08-26,2023-08-27,정보없음,3;24;9,2,False,True,False,1.0,False,175400,3,3,11,4,119000,0,0,0.0,2.0,11.0,5.5,11.0,여,60.0,5.0,2.0,2.0,3.0,4.0,8.0,2.0,2.0,2인 가족 여행,1.0
e_e007793,2;22;27;4,2023-08-19,2023-08-20,정보없음,26;24;27,2,False,True,False,1.0,False,112000,3,3,9,5,119000,0,0,0.0,2.0,8.0,4.5,11.0,남,20.0,6.0,1.0,4.0,2.0,4.0,10.0,4.0,4.0,2인 여행(가족 외),1.0
e_e007794,22;4;6,2023-08-20,2023-08-21,정보없음,11;9;22,2,False,True,False,0.5,False,78100,2,2,4,3,119000,0,0,0.0,2.0,6.0,2.0,11.0,여,40.0,7.0,2.0,4.0,13.0,4.0,7.0,2.0,1.0,자녀 동반 여행,3.0
e_e007796,11;21;24;27;5,2023-08-27,2023-08-28,정보없음,21;11;1,2,False,True,False,0.5,False,40000,2,2,5,5,119000,0,0,1.0,2.0,4.0,2.5,11.0,여,40.0,5.0,2.0,4.0,13.0,3.0,8.0,2.0,1.0,자녀 동반 여행,3.0
e_e007797,2;3;4;6;9,2023-08-31,2023-09-01,정보없음,3;21;12,2,False,True,False,0.0,False,13500,3,3,7,3,119000,0,0,1.0,2.0,7.0,3.5,41.0,남,30.0,6.0,1.0,3.0,3.0,5.0,8.0,3.0,4.0,나홀로 여행,0.0
e_e007800,2;6;11;22;24;26;4,2023-08-26,2023-08-27,정보없음,11;1;24,2,False,True,False,1.0,False,77200,3,3,6,4,119000,0,0,1.0,2.0,5.0,3.0,28.0,남,30.0,5.0,2.0,3.0,7.0,6.0,6.0,2.0,3.0,자녀 동반 여행,2.0
e_e007802,2;21;26;3,2023-08-21,2023-08-22,정보없음,2;3;21,2,False,True,False,0.0,False,83900,3,3,10,4,119000,0,0,0.0,2.0,8.0,5.0,11.0,여,30.0,6.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,나홀로 여행,0.0
e_e007803,21;22;27;28;5,2023-08-20,2023-08-21,정보없음,28;21;6,2,False,True,False,0.5,False,37800,2,2,6,4,119000,0,0,0.0,2.0,7.0,3.0,41.0,여,40.0,8.0,1.0,1.0,2.0,5.0,7.0,2.0,1.0,나홀로 여행,0.0
e_e007804,2;4,2023-08-19,2023-08-20,정보없음,2;11;26,2,False,True,False,1.0,False,75900,3,3,3,2,119000,0,0,1.0,2.0,4.0,1.5,41.0,여,30.0,6.0,2.0,3.0,2.0,6.0,10.0,2.0,3.0,자녀 동반 여행,2.0
e_e007806,2;22;4,2023-08-20,2023-08-21,정보없음,2;1;22,2,False,True,False,0.5,False,50600,3,3,3,3,119000,0,0,0.0,2.0,4.0,1.5,11.0,여,30.0,6.0,2.0,3.0,3.0,8.0,11.0,3.0,6.0,자녀 동반 여행,1.0
e_e007807,22;24;28;3;4,2023-08-22,2023-08-23,정보없음,4;3;21,2,False,True,False,0.0,False,25800,1,1,8,4,119000,0,0,0.0,2.0,9.0,4.0,41.0,여,40.0,6.0,2.0,4.0,13.0,7.0,12.0,1.0,1.0,2인 여행(가족 외),1.0
e_e007809,11;4,2023-08-20,2023-08-21,정보없음,1;11;3,2,False,True,False,0.5,False,43400,3,3,5,3,119000,0,0,1.0,2.0,4.0,2.5,41.0,남,40.0,7.0,2.0,3.0,2.0,5.0,8.0,2.0,1.0,자녀 동반 여행,1.0
e_e007812,21;22;4;5,2023-08-26,2023-08-27,정보없음,4;1;21,2,False,True,False,1.0,False,243300,5,5,13,6,119000,0,0,0.0,2.0,11.0,6.5,41.0,여,60.0,3.0,3.0,1.0,5.0,4.0,7.0,4.0,2.0,3대 동반 여행(친척 포함),3.0
e_e007815,2;4;7,2023-08-21,2023-08-22,정보없음,2;11;1,2,False,True,False,0.0,False,103100,6,2,5,5,119000,0,0,0.0,2.0,3.0,2.5,41.0,남,30.0,6.0,2.0,3.0,4.0,6.0,10.0,2.0,1.0,자녀 동반 여행,1.0
e_e007816,11;2;21;22;4,2023-08-26,2023-08-27,정보없음,26;2;1,2,False,True,False,1.0,False,30000,3,3,6,3,119000,0,0,0.0,2.0,5.0,3.0,11.0,남,30.0,6.0,1.0,3.0,2.0,7.0,11.0,3.0,2.0,나홀로 여행,0.0
e_e007817,2;3;4,2023-08-27,2023-08-28,정보없음,1;2;22,2,False,True,False,0.5,False,80500,2,2,3,3,119000,0,0,0.0,2.0,4.0,1.5,41.0,남,50.0,6.0,2.0,3.0,3.0,6.0,8.0,2.0,2.0,3인 이상 여행(가족 외),2.0
e_e007818,4;6,2023-08-19,2023-08-20,정보없음,1;6;4,2,False,True,False,1.0,False,255400,6,6,2,2,119000,0,0,0.0,2.0,3.0,1.0,41.0,남,30.0,6.0,2.0,3.0,2.0,6.0,7.0,2.0,2.0,자녀 동반 여행,3.0
e_e007819,4;6;21;1,2023-08-26,2023-08-27,정보없음,4;1;12,2,False,True,False,1.0,False,76900,3,3,13,5,119000,0,0,0.0,2.0,7.0,6.5,41.0,남,30.0,6.0,2.0,2.0,3.0,6.0,9.0,2.0,1.0,나홀로 여행,0.0
e_e007821,21;22;4,2023-08-19,2023-08-20,정보없음,21;22;4,2,False,True,False,1.0,False,86400,4,4,12,4,119000,0,0,0.0,2.0,15.0,6.0,11.0,여,40.0,6.0,2.0,4.0,11.0,1.0,9.0,3.0,5.0,자녀 동반 여행,4.0
e_e007822,11;4;6,2023-08-19,2023-08-20,정보없음,11;6;1,2,False,True,False,1.0,False,75600,2,2,6,3,119000,0,0,0.0,2.0,6.0,3.0,41.0,남,30.0,7.0,2.0,4.0,2.0,5.0,9.0,2.0,2.0,자녀 동반 여행,3.0
e_e007825,2;22;6,2023-08-20,2023-08-21,정보없음,27;21;1,2,False,True,False,0.5,False,36030,2,2,7,5,119000,0,0,1.0,2.0,5.0,3.5,41.0,남,30.0,7.0,2.0,2.0,3.0,6.0,10.0,2.0,1.0,2인 가족 여행,1.0
e_e007826,2;5;22;26;4,2023-08-20,2023-08-21,정보없음,2;22;26,2,False,True,False,0.5,False,187900,4,3,5,3,119000,0,0,1.0,2.0,4.0,2.5,41.0,여,40.0,7.0,2.0,3.0,13.0,1.0,6.0,2.0,3.0,자녀 동반 여행,2.0
e_e007829,1;12;22;4;6,2023-08-20,2023-08-21,정보없음,12;26;22,2,False,True,False,0.5,False,45800,3,3,7,3,119000,0,0,0.0,2.0,8.0,3.5,11.0,여,30.0,5.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,나홀로 여행,0.0
e_e007831,4;22;4,2023-08-26,2023-08-27,정보없음,2;4;22,2,False,True,False,1.0,False,150500,7,5,8,4,119000,0,0,1.0,2.0,8.0,4.0,41.0,남,30.0,6.0,2.0,3.0,13.0,7.0,11.0,2.0,1.0,자녀 동반 여행,2.0
e_e007832,2;3;4;5;6,2023-08-19,2023-08-20,정보없음,2;24;27,2,False,True,False,1.0,False,99500,4,2,9,5,119000,0,0,1.0,2.0,4.0,4.5,28.0,남,30.0,6.0,2.0,4.0,3.0,6.0,8.0,2.0,2.0,자녀 동반 여행,3.0
e_e007833,11;2;3;4,2023-08-20,2023-08-21,정보없음,3;11;2,2,False,True,False,0.5,False,26100,1,1,4,3,119000,0,0,0.0,2.0,5.0,2.0,11.0,남,30.0,6.0,2.0,6.0,3.0,5.0,7.0,1.0,1.0,자녀 동반 여행,5.0
e_e007834,3;6;2,2023-08-26,2023-08-27,정보없음,3;6;21,2,False,True,False,1.0,False,19000,3,3,2,2,119000,0,0,1.0,2.0,4.0,1.0,11.0,남,40.0,7.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,2인 여행(가족 외),1.0
e_e007835,21;22;26;4;6,2023-08-26,2023-08-27,정보없음,4;21;22,2,False,True,False,1.0,False,61900,5,5,15,5,119000,0,0,0.0,2.0,7.0,7.5,11.0,여,30.0,6.0,1.0,1.0,3.0,5.0,7.0,3.0,4.0,나홀로 여행,0.0
e_e007836,4,2023-08-19,2023-08-20,정보없음,1;4;21,2,False,True,False,1.0,False,21500,1,1,2,2,119000,0,0,0.0,2.0,4.0,1.0,43.0,여,40.0,6.0,2.0,4.0,3.0,6.0,10.0,2.0,2.0,자녀 동반 여행,2.0
e_e007837,11;3;4;6,2023-08-19,2023-08-20,정보없음,6;4;3,2,False,True,False,1.0,False,77400,3,3,6,3,119000,0,0,1.0,2.0,8.0,3.0,41.0,남,40.0,6.0,2.0,4.0,3.0,6.0,6.0,2.0,3.0,자녀 동반 여행,3.0
e_e007838,1;22;24;6,2023-08-28,2023-08-29,정보없음,6;22;3,2,False,True,False,0.0,False,43100,4,3,8,4,119000,0,0,0.0,2.0,8.0,4.0,30.0,여,30.0,6.0,1.0,1.0,3.0,3.0,7.0,3.0,6.0,나홀로 여행,0.0
e_e007839,4;7;27;1,2023-08-19,2023-08-20,정보없음,21;4;24,2,False,True,False,1.0,False,42200,2,2,10,3,119000,0,0,0.0,2.0,12.0,5.0,27.0,남,20.0,6.0,1.0,1.0,3.0,6.0,7.0,2.0,1.0,나홀로 여행,0.0
e_e007845,1;28;3,2023-08-20,2023-08-21,정보없음,3;6;26,2,False,True,False,0.5,False,6800,1,1,5,4,119000,0,0,0.0,2.0,5.0,2.5,41.0,여,60.0,7.0,2.0,2.0,1.0,8.0,11.0,2.0,1.0,나홀로 여행,0.0
