TRAVEL_ID,SUCCESS_SCORE,TRIP_DAYS,MOVE_CNT,activity_payment_sum,activity_history_rows,ACTIVITY_TYPE_CD,payment_persona,activity_balance_index,GENDER,AGE_GRP,HOUSE_INCOME,TRAVEL_MOTIVE_1,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,RESIDENCE_SGG_CD,move_cnt_per_day,activity_payment_sum_per_day,activity_history_rows_per_day,travel_intensity_index
a_a002543,35.666666666666664,4,12,638100,13,1.0,high,2.1339375588814415,2,30,7,3,자녀 동반 여행,2.0,31.0,3.0,159525.0,3.25,-0.420291010814247
a_a013940,44.0,2,4,150000,2,1.0,med,0.99999999711461,2,30,7,3,정보없음,1.0,36.0,2.0,75000.0,1.0,-2.2140734907681523
a_a013879,35.11111111111111,1,4,36000,6,1.0,low,0.9182958311690995,2,30,7,3,정보없음,1.0,36.0,4.0,36000.0,6.0,1.6191367563945054
a_a008261,37.69230769230769,3,16,219500,11,1.0,high,2.4817145643299026,2,30,7,8,나홀로 여행,0.0,36.0,5.333333333333333,73166.66666666667,3.6666666666666665,1.3906303322813403
a_a009400,34.0,3,7,27500,9,5.0,low,1.8365916623381988,2,30,7,3,정보없음,1.0,36.0,2.3333333333333335,9166.666666666666,3.0,-1.0020327793130652
a_a006402,45.77777777777778,2,9,16200,7,1.0,low,1.950212059143967,1,20,7,10,나홀로 여행,0.0,29.0,4.5,8100.0,3.5,0.7350996637738147
a_a010967,46.904761904761905,3,16,1150400,15,1.0,high,2.206238919997219,2,20,7,9,3인 이상 여행(가족 외),2.0,28.0,5.333333333333333,383466.6666666667,5.0,2.0456844316276
a_a007640,30.666666666666664,2,4,41800,3,1.0,low,0.9182958311690995,2,20,7,3,2인 여행(가족 외),1.0,11.0,2.0,20900.0,1.5,-1.9684282035133047
a_a002624,46.0,2,2,80700,5,3.0,med,1.5219280905592771,2,40,11,7,자녀 동반 여행,4.0,41.0,1.0,40350.0,2.5,-2.1655163163107023
a_a003704,35.55555555555556,4,16,434070,21,1.0,high,2.2417812508638484,2,50,5,3,자녀 동반 여행,3.0,48.0,4.0,108517.5,5.25,1.2506688255122345
a_a005524,38.0,2,6,171500,4,1.0,high,1.9999999942292197,1,30,5,3,자녀 동반 여행,2.0,11.0,3.0,85750.0,2.0,-1.0344042289513655
a_a000389,38.333333333333336,4,8,154000,12,3.0,high,2.2516291601743474,1,30,12,2,3인 이상 여행(가족 외),2.0,26.0,2.0,38500.0,3.0,-1.2314923417487627
a_a015325,37.14285714285715,3,9,154100,8,1.0,high,2.249999992786525,2,30,12,2,나홀로 여행,0.0,41.0,3.0,51366.666666666664,2.6666666666666665,-0.7068771792782356
a_a002280,43.83333333333333,3,6,174600,12,1.0,high,1.6500224158775738,2,30,7,1,2인 여행(가족 외),1.0,11.0,2.0,58200.0,4.0,-0.7402017672390679
a_a006854,45.33333333333333,2,7,67000,10,3.0,med,2.4464393360148455,2,20,7,3,2인 여행(가족 외),1.0,41.0,3.5,33500.0,5.0,0.7836568382312648
a_a017795,32.666666666666664,1,4,16500,4,1.0,low,1.4999999956719148,2,60,12,3,2인 여행(가족 외),1.0,11.0,4.0,16500.0,4.0,0.6365556073751161
a_a002568,30.444444444444443,2,4,69300,7,1.0,med,1.5566567031347378,1,30,7,1,나홀로 여행,0.0,41.0,2.0,34650.0,3.5,-0.9858470544939153
a_a002005,48.14814814814816,3,13,187000,8,1.0,high,2.155639055016091,2,30,7,3,정보없음,1.0,36.0,4.333333333333333,62333.333333333336,2.6666666666666665,0.2109610704645536
a_a002740,49.16666666666667,4,10,128350,19,5.0,med,2.339261057077394,2,40,7,1,3대 동반 여행(친척 포함),3.0,41.0,2.5,32087.5,4.75,-0.027544492703250878
a_a002210,50.0,3,6,42250,5,1.0,low,2.321928087673887,2,30,7,2,나홀로 여행,0.0,11.0,2.0,14083.333333333334,1.6666666666666667,-1.8865464410950223
a_a017691,36.0,2,3,42200,4,2.0,low,1.4999999956719148,2,30,7,3,정보없음,1.0,36.0,1.5,21100.0,2.0,-2.0669722599120037
a_a008405,32.666666666666664,2,3,31200,5,1.0,low,1.3709505901265835,2,30,7,3,정보없음,1.0,36.0,1.5,15600.0,2.5,-1.8213269726571562
a_a002253,35.0,3,8,211480,9,1.0,high,2.197159716210674,2,30,7,3,정보없음,1.0,36.0,2.6666666666666665,70493.33333333333,3.0,-0.7725732168773681
a_a006270,32.333333333333336,1,3,303000,6,1.0,high,0.9182958311690995,2,20,12,1,3인 이상 여행(가족 외),3.0,41.0,3.0,303000.0,6.0,0.9307580690874135
a_a008325,43.33333333333333,4,18,94500,23,1.0,med,2.0542581436491365,2,40,7,1,나홀로 여행,0.0,41.0,4.5,23625.0,5.75,1.8405034564206277
a_a011200,43.8095238095238,3,10,105900,9,1.0,med,2.4193819369902014,2,30,7,3,정보없음,1.0,36.0,3.3333333333333335,35300.0,3.0,-0.3136540920059733
a_a006626,48.0,2,5,51400,4,1.0,med,1.9999999942292197,2,30,7,3,정보없음,1.0,36.0,2.5,25700.0,2.0,-1.3785935726049114
a_a003667,49.16666666666667,3,8,12000,10,1.0,low,2.0464393374575405,2,20,4,4,나홀로 여행,0.0,41.0,2.6666666666666665,4000.0,3.3333333333333335,-0.6088096920408032
a_a005154,39.0,1,3,27000,4,3.0,low,0.8112781215737428,2,30,7,7,나홀로 여행,0.0,11.0,3.0,27000.0,4.0,-0.05182307993197596
a_a002269,48.0,2,6,156400,5,1.0,high,1.921928089116582,2,40,8,1,자녀 동반 여행,3.0,11.0,3.0,78200.0,2.5,-0.788758941696518
a_a002441,39.81481481481481,3,20,248200,19,1.0,high,2.1803373724114006,2,30,7,2,나홀로 여행,0.0,11.0,6.666666666666667,82733.33333333333,6.333333333333333,3.618576780716649
a_a002991,33.0,2,6,14000,6,2.0,low,1.9182958282837093,2,20,5,1,나홀로 여행,1.0,11.0,3.0,7000.0,3.0,-0.5431136544416707
a_a007294,28.444444444444443,2,5,35000,3,3.0,low,0.9182958311690995,2,40,7,8,나홀로 여행,0.0,41.0,2.5,17500.0,1.5,-1.6242388598597586
a_a008110,34.666666666666664,3,5,268990,6,3.0,high,1.9182958282837093,2,30,8,3,자녀 동반 여행,3.0,11.0,1.6666666666666667,89663.33333333333,2.0,-1.952242478694155
a_a007596,43.0,1,2,90500,5,1.0,med,1.921928089116582,1,20,7,2,2인 여행(가족 외),1.0,28.0,2.0,90500.0,5.0,-0.24891119272937323
b_b006688,38.888888888888886,2,5,103600,6,5.0,med,2.2516291601743474,1,40,5,3,자녀 동반 여행,3.0,41.0,2.5,51800.0,3.0,-0.8873029980952167
a_a009697,43.33333333333333,3,10,119500,16,4.0,med,2.1800365253637906,2,20,6,2,2인 여행(가족 외),1.0,44.0,3.3333333333333335,39833.333333333336,5.333333333333333,0.832690581849981
a_a003385,36.0,2,5,58600,4,2.0,med,1.4999999956719148,2,20,5,2,2인 여행(가족 외),1.0,28.0,2.5,29300.0,2.0,-1.3785935726049114
a_a010977,44.0,1,2,84000,2,2.0,med,0.99999999711461,1,60,7,3,2인 여행(가족 외),1.0,41.0,2.0,84000.0,2.0,-1.7227829162584576
a_a006644,46.0,2,3,79800,6,2.0,med,1.4591479126991596,2,40,7,1,나홀로 여행,0.0,41.0,1.5,39900.0,3.0,-1.5756816854023088
a_a005647,48.0,2,3,19000,4,1.0,low,1.9999999942292197,1,30,9,2,2인 가족 여행,1.0,41.0,1.5,9500.0,2.0,-2.0669722599120037
a_a004256,36.0,3,8,81800,11,4.0,med,1.4949188439058658,2,30,7,3,2인 가족 여행,1.0,11.0,2.6666666666666665,27266.666666666668,3.6666666666666665,-0.4450461672042384
a_a006049,30.666666666666664,2,3,505000,2,1.0,high,0.99999999711461,1,30,3,7,부모 동반 여행,2.0,11.0,1.5,252500.0,1.0,-2.558262834421698
d_d000936,39.33333333333333,2,4,16000,3,2.0,low,1.584962496393071,2,30,7,3,부모 동반 여행,2.0,11.0,2.0,8000.0,1.5,-1.9684282035133047
b_b007934,50.0,2,7,26500,6,5.0,low,2.2516291601743474,2,40,6,2,2인 가족 여행,1.0,41.0,3.5,13250.0,3.0,-0.1989243107881247
a_a000997,50.0,3,12,71600,18,1.0,med,2.191611634537903,2,60,7,1,나홀로 여행,0.0,43.0,4.0,23866.666666666668,6.0,1.6191367563945054
a_a001676,38.611111111111114,3,14,64500,17,1.0,med,2.469240773516114,1,20,8,4,나홀로 여행,0.0,43.0,4.666666666666667,21500.0,5.666666666666667,1.9142923564293357
a_a002866,34.285714285714285,2,16,23000,13,4.0,low,2.0349409053000582,2,40,7,1,나홀로 여행,0.0,11.0,8.0,11500.0,6.5,4.618296792877721
a_a004205,43.888888888888886,2,8,46700,12,7.0,med,2.188721868327392,2,20,6,3,2인 여행(가족 외),1.0,11.0,4.0,23350.0,6.0,1.6191367563945054
a_a003290,50.0,2,6,73300,8,1.0,med,2.249999992786525,2,30,7,3,정보없음,1.0,36.0,3.0,36650.0,4.0,-0.05182307993197596
a_a004031,39.333333333333336,4,7,47350,13,1.0,med,1.95006375066543,1,20,10,2,나홀로 여행,0.0,41.0,1.75,11837.5,3.25,-1.2807643699481122
a_a018114,37.33333333333333,2,5,23500,3,4.0,low,0.9182958311690995,2,30,7,3,자녀 동반 여행,3.0,41.0,2.5,11750.0,1.5,-1.6242388598597586
a_a000817,36.333333333333336,3,10,27600,11,1.0,low,1.8230679765028808,1,20,7,1,나홀로 여행,0.0,27.0,3.3333333333333335,9200.0,3.6666666666666665,0.013872957667156488
a_a002502,44.36363636363637,4,14,566960,15,1.0,high,1.5546097554947864,2,40,8,1,3인 이상 여행(가족 외),2.0,47.0,3.5,141740.0,3.75,0.16954362009414636
a_a000344,45.71428571428572,3,9,100000,10,1.0,med,2.1709505872411934,1,50,11,3,3인 이상 여행(가족 외),4.0,42.0,3.0,33333.333333333336,3.3333333333333335,-0.3793501296051057
a_a009770,35.33333333333333,3,22,595130,23,2.0,high,2.4359092330093857,1,50,8,1,나홀로 여행,0.0,11.0,7.333333333333333,198376.66666666666,7.666666666666667,4.7325500049343034
a_a005785,39.66666666666667,2,5,326280,7,1.0,high,1.8423709874063285,2,30,7,3,정보없음,1.0,36.0,2.5,163140.0,3.5,-0.6416577108403693
a_a001306,38.09523809523809,2,14,189000,17,1.0,high,2.1333874841031215,2,20,7,4,나홀로 여행,0.0,27.0,7.0,94500.0,8.5,4.912499254590019
a_a002104,44.66666666666667,2,7,159000,8,1.0,high,1.8112781186883526,2,30,7,4,나홀로 여행,0.0,43.0,3.5,79500.0,4.0,0.29236626372157004
a_a001356,41.282051282051285,3,15,300700,22,1.0,high,1.929277598721682,1,20,12,8,나홀로 여행,1.0,26.0,5.0,100233.33333333333,7.333333333333333,2.9625695430478567
a_a008194,46.33333333333333,2,5,43200,4,1.0,low,1.9999999942292197,1,20,5,5,2인 여행(가족 외),1.0,11.0,2.5,21600.0,2.0,-1.3785935726049114
a_a017706,38.5,2,6,84000,3,1.0,med,1.584962496393071,1,20,6,1,2인 가족 여행,1.0,41.0,3.0,42000.0,1.5,-1.2800495162062127
a_a018094,34.44444444444444,2,5,58900,8,1.0,med,1.9999999927865248,2,20,11,7,2인 여행(가족 외),1.0,41.0,2.5,29450.0,4.0,-0.3960124235855219
a_a006816,37.66666666666667,1,5,17000,3,2.0,low,1.584962496393071,2,30,4,7,2인 여행(가족 외),0.0,11.0,5.0,17000.0,3.0,0.8336437201725133
a_a007639,33.0,2,6,49800,6,1.0,med,1.9182958282837093,2,40,6,8,2인 여행(가족 외),1.0,41.0,3.0,24900.0,3.0,-0.5431136544416707
a_a010043,34.11111111111111,3,9,123700,7,1.0,med,1.8423709874063285,1,20,7,1,나홀로 여행,2.0,43.0,3.0,41233.333333333336,2.3333333333333335,-0.8706407041148005
a_a011368,42.857142857142854,3,9,207000,8,2.0,high,2.49999999134383,2,30,4,1,2인 여행(가족 외),1.0,50.0,3.0,69000.0,2.6666666666666665,-0.7068771792782356
a_a017882,25.111111111111107,1,4,133160,2,1.0,med,0.99999999711461,2,30,7,3,정보없음,1.0,36.0,4.0,133160.0,2.0,-0.34602554164427346
a_a005239,40.96296296296297,2,10,44000,7,3.0,low,1.8423709874063285,2,30,7,3,정보없음,1.0,36.0,5.0,22000.0,3.5,1.0792890074273607
a_a001493,29.111111111111107,3,4,107300,7,1.0,med,1.8423709874063285,1,40,4,2,나홀로 여행,0.0,43.0,1.3333333333333333,35766.666666666664,2.3333333333333335,-2.0179385162932872
a_a002212,45.5,2,4,27900,6,1.0,low,1.9182958282837093,1,30,7,2,나홀로 여행,0.0,28.0,2.0,13950.0,3.0,-1.2314923417487627
a_a001869,45.23809523809524,2,9,24500,8,4.0,low,2.4056390535733962,2,30,7,3,정보없음,1.0,36.0,4.5,12250.0,4.0,0.9807449510286621
a_a002596,47.17948717948718,2,14,373790,16,1.0,high,2.399397461691529,1,30,10,3,자녀 동반 여행,2.0,41.0,7.0,186895.0,8.0,4.666853967335172
a_a011203,42.38095238095238,3,8,100000,8,1.0,med,2.155639055016091,2,20,8,1,2인 여행(가족 외),1.0,41.0,2.6666666666666665,33333.333333333336,2.6666666666666665,-0.936336741713933
a_a000828,41.111111111111114,3,8,92800,12,1.0,med,2.3553885335513636,2,20,8,5,2인 여행(가족 외),1.0,41.0,2.6666666666666665,30933.333333333332,4.0,-0.2812826423676734
a_a001052,30.222222222222218,3,5,663780,5,1.0,high,1.921928089116582,1,50,7,6,3인 이상 여행(가족 외),2.0,11.0,1.6666666666666667,221260.0,1.6666666666666667,-2.1160060035307198
a_a006255,30.333333333333336,2,4,143500,2,1.0,med,-1.4426951595367387e-09,2,30,7,3,정보없음,1.0,36.0,2.0,71750.0,1.0,-2.2140734907681523
a_a014278,42.666666666666664,3,8,175700,12,5.0,high,2.188721868327392,2,30,7,3,정보없음,1.0,36.0,2.6666666666666665,58566.666666666664,4.0,-0.2812826423676734
a_a001861,45.61904761904762,3,7,211300,10,1.0,high,1.9709505886838883,2,40,7,2,나홀로 여행,0.0,50.0,2.3333333333333335,70433.33333333333,3.3333333333333335,-0.8382692544765002
a_a010346,34.44444444444444,3,11,79300,11,1.0,med,1.971747249914705,2,30,7,3,정보없음,1.0,36.0,3.6666666666666665,26433.333333333332,3.6666666666666665,0.2433325201028536
a_a018103,50.0,2,8,12400,9,1.0,low,2.281036105339948,1,30,7,2,나홀로 여행,0.0,11.0,4.0,6200.0,4.5,0.8822008946299633
a_a017502,41.88888888888889,2,8,90400,6,1.0,med,1.7924812445897977,2,30,7,3,정보없음,1.0,36.0,4.0,45200.0,3.0,0.1452650328654213
a_a007428,44.0,2,3,49400,2,3.0,med,0.99999999711461,2,30,5,3,2인 여행(가족 외),1.0,41.0,1.5,24700.0,1.0,-2.558262834421698
a_a004524,33.0,2,3,102800,4,1.0,med,1.9999999942292197,1,40,6,3,자녀 동반 여행,3.0,11.0,1.5,51400.0,2.0,-2.0669722599120037
a_a015257,45.555555555555564,2,8,37500,9,1.0,low,1.8799649415136361,2,30,7,3,정보없음,1.0,36.0,4.0,18750.0,4.5,0.8822008946299633
a_a002650,39.743589743589745,3,14,341150,19,1.0,high,2.353190661239457,1,40,8,8,3대 동반 여행(친척 포함),5.0,44.0,4.666666666666667,113716.66666666667,6.333333333333333,2.241819406102465
a_a004838,38.0,3,6,313200,8,1.0,high,1.9056390564587862,1,40,9,3,3인 이상 여행(가족 외),3.0,11.0,2.0,104400.0,2.6666666666666665,-1.3952558665853276
a_a007002,30.333333333333336,2,6,171100,4,1.0,high,-1.4426951595367387e-09,2,50,7,3,3인 이상 여행(가족 외),4.0,11.0,3.0,85550.0,2.0,-1.0344042289513655
a_a001127,38.74074074074073,4,13,236700,13,4.0,high,1.614330829388485,1,30,7,8,나홀로 여행,1.0,30.0,3.25,59175.0,3.25,-0.248196338987474
a_a015694,42.5,5,18,521300,24,1.0,high,2.3820139335951174,1,40,7,8,자녀 동반 여행,3.0,47.0,3.6,104260.0,4.8,0.754236592060035
a_a015776,43.055555555555564,4,14,264600,15,3.0,high,2.3329145553232276,1,20,5,3,2인 여행(가족 외),1.0,47.0,3.5,66150.0,3.75,0.16954362009414636
a_a004768,40.16666666666667,1,5,21800,4,1.0,low,1.4999999956719148,2,40,9,3,자녀 동반 여행,3.0,41.0,5.0,21800.0,4.0,1.324934294682208
a_a002992,36.476190476190474,2,8,62500,7,1.0,med,1.1488348499528316,1,20,7,2,나홀로 여행,0.0,41.0,4.0,31250.0,3.5,0.39091032012026866
a_a002855,43.5,4,10,84000,7,1.0,med,1.5566567031347378,2,20,7,6,나홀로 여행,0.0,11.0,2.5,21000.0,1.75,-1.501416216232335
a_a007231,44.66666666666667,2,5,90480,5,1.0,med,1.921928089116582,2,30,7,10,3인 이상 여행(가족 외),4.0,11.0,2.5,45240.0,2.5,-1.1329482853500639
a_a001037,45.83333333333333,3,9,167490,14,1.0,high,1.9852281288207763,1,40,7,2,3인 이상 여행(가족 외),4.0,11.0,3.0,55830.0,4.666666666666667,0.27570396974115396
a_a006348,32.333333333333336,2,4,214200,2,1.0,high,0.99999999711461,2,20,8,1,2인 여행(가족 외),1.0,45.0,2.0,107100.0,1.0,-2.2140734907681523
a_a000187,33.92156862745098,5,21,178700,22,7.0,high,1.980825927572908,2,30,9,1,나홀로 여행,0.0,48.0,4.2,35740.0,4.4,0.9707475746404126
a_a007376,46.0,2,7,12400,10,1.0,low,1.5219280905592771,2,30,8,8,나홀로 여행,0.0,41.0,3.5,6200.0,5.0,0.7836568382312648
a_a017982,35.33333333333333,2,6,84000,2,1.0,med,-1.4426951595367387e-09,1,20,7,10,2인 가족 여행,1.0,41.0,3.0,42000.0,1.0,-1.52569480346106
a_a013996,38.888888888888886,1,4,67800,8,2.0,med,2.249999992786525,2,40,5,1,나홀로 여행,0.0,41.0,4.0,67800.0,8.0,2.601717905413895
a_a005553,31.0,2,4,90000,4,1.0,med,1.4999999956719148,1,30,4,1,3인 이상 여행(가족 외),2.0,11.0,2.0,45000.0,2.0,-1.7227829162584576
a_a008138,46.0,2,5,32000,3,1.0,low,1.584962496393071,1,50,4,3,2인 여행(가족 외),1.0,11.0,2.5,16000.0,1.5,-1.6242388598597586
a_a007112,33.66666666666667,2,4,84000,1,4.0,med,-1.4426951595367387e-09,2,50,5,7,나홀로 여행,0.0,41.0,2.0,42000.0,0.5,-2.4597187780229994
a_a003075,47.5,3,6,54450,9,4.0,med,2.197159716210674,2,30,7,3,정보없음,1.0,36.0,2.0,18150.0,3.0,-1.2314923417487627
a_a000152,30.583333333333336,2,9,126500,13,1.0,med,1.295737796209927,2,30,7,7,나홀로 여행,0.0,26.0,4.5,63250.0,6.5,2.208971387302899
a_a000218,45.925925925925924,3,11,158820,14,1.0,high,2.0741647358091,1,40,11,8,3인 이상 여행(가족 외),2.0,11.0,3.6666666666666665,52940.0,4.666666666666667,0.7346230946125485
a_a006800,34.0,2,2,5700,2,2.0,low,0.99999999711461,2,40,4,2,자녀 동반 여행,2.0,28.0,1.0,2850.0,1.0,-2.902452178075244
a_a011422,46.66666666666667,1,9,30600,12,1.0,low,2.5220551987753352,2,20,8,1,나홀로 여행,0.0,29.0,9.0,30600.0,12.0,8.008773639988135
a_a000393,34.96296296296297,3,11,178600,6,1.0,high,-1.4426951595367387e-09,1,30,9,2,나홀로 여행,0.0,41.0,3.6666666666666665,59533.333333333336,2.0,-0.5754851040799709
a_a002293,48.0,3,10,162500,7,1.0,high,1.8423709874063285,1,40,7,2,2인 여행(가족 외),1.0,41.0,3.3333333333333335,54166.666666666664,2.3333333333333335,-0.641181141679103
a_a002316,42.42424242424242,5,16,96600,10,5.0,med,2.24643933745754,1,30,7,1,나홀로 여행,0.0,29.0,3.2,19320.0,2.0,-0.8967284914899469
a_a005188,50.0,2,11,42300,11,1.0,low,2.550340700890218,2,40,7,7,나홀로 여행,0.0,41.0,5.5,21150.0,5.5,2.4060595001002962
a_a000029,37.04761904761905,3,9,88000,18,3.0,med,1.5683182499320634,1,20,9,9,2인 여행(가족 외),1.0,45.0,3.0,29333.333333333332,6.0,0.9307580690874135
a_a018234,46.25,2,9,59200,6,5.0,med,2.2516291601743474,2,30,7,1,2인 여행(가족 외),1.0,41.0,4.5,29600.0,3.0,0.48945437651896734
a_a002545,44.0,2,4,106000,3,1.0,med,0.9182958311690995,2,40,4,9,3인 이상 여행(가족 외),2.0,28.0,2.0,53000.0,1.5,-1.9684282035133047
a_a003839,34.12698412698413,4,23,102150,36,1.0,med,2.8389209076537067,2,30,3,7,나홀로 여행,0.0,48.0,5.75,25537.5,9.0,4.297671182711001
a_a004164,48.055555555555564,2,12,225500,15,2.0,high,2.066247890099256,2,20,7,3,2인 여행(가족 외),1.0,11.0,6.0,112750.0,7.5,3.7328299927732314
a_a004421,32.0,2,2,39000,1,4.0,low,-1.4426951595367387e-09,2,40,6,8,2인 여행(가족 외),1.0,41.0,1.0,19500.0,0.5,-3.1480974653300917
a_a007261,30.666666666666664,2,4,13100,2,1.0,low,0.99999999711461,1,40,7,1,자녀 동반 여행,3.0,44.0,2.0,6550.0,1.0,-2.2140734907681523
a_a009429,40.41666666666667,4,10,176700,18,5.0,high,2.3695709937564087,1,20,12,2,나홀로 여행,1.0,11.0,2.5,44175.0,4.5,-0.1503671363306746
a_a000973,37.375,4,18,85700,18,4.0,med,1.7720772479643006,2,40,7,7,나홀로 여행,1.0,11.0,4.5,21425.0,4.5,1.2263902382835095
a_a007247,36.0,1,2,47950,6,2.0,med,1.4591479126991596,2,30,7,3,정보없음,1.0,36.0,2.0,47950.0,6.0,0.24237938178032148
a_a017890,33.0,2,6,44200,5,1.0,low,1.921928089116582,2,30,11,8,나홀로 여행,0.0,41.0,3.0,22100.0,2.5,-0.788758941696518
a_a003574,37.916666666666664,5,13,237580,14,1.0,high,2.0741647358091,1,30,4,8,2인 여행(가족 외),1.0,26.0,2.6,47516.0,2.8,-0.9167232442664465
a_a006995,46.0,2,4,74000,4,1.0,med,1.4999999956719148,2,30,7,3,정보없음,1.0,36.0,2.0,37000.0,2.0,-1.7227829162584576
a_a008102,32.0,1,2,84000,1,1.0,med,-1.4426951595367387e-09,2,60,8,1,나홀로 여행,0.0,11.0,2.0,84000.0,1.0,-2.2140734907681523
b_b015090,33.333333333333336,1,6,60000,3,7.0,med,0.9182958311690995,1,20,7,1,나홀로 여행,0.0,27.0,6.0,60000.0,3.0,1.5220224074796054
a_a001671,41.111111111111114,4,17,165000,19,1.0,high,2.629249213757169,2,30,7,2,나홀로 여행,0.0,41.0,4.25,41250.0,4.75,1.1771182100841602
a_a007777,48.0,2,5,65500,7,4.0,med,1.8423709874063285,2,60,7,3,3대 동반 여행(친척 포함),3.0,41.0,2.5,32750.0,3.5,-0.6416577108403693
a_a010152,39.722222222222214,3,14,57500,12,7.0,med,1.8962406179668136,2,30,7,3,정보없음,1.0,36.0,4.666666666666667,19166.666666666668,4.0,1.095474732246511
c_c004652,44.0,1,2,3500,3,1.0,low,0.9182958311690995,2,30,4,1,자녀 동반 여행,3.0,41.0,2.0,3500.0,3.0,-1.2314923417487627
a_a006326,33.777777777777786,1,7,26300,5,1.0,low,1.5219280905592771,2,30,7,3,정보없음,1.0,36.0,7.0,26300.0,5.0,3.192982243806087
a_a001504,42.444444444444436,2,5,30400,10,1.0,low,1.760964041672901,2,40,11,3,자녀 동반 여행,1.0,41.0,2.5,15200.0,5.0,0.0952781509241728
a_a007918,42.444444444444436,2,5,104780,5,1.0,med,1.921928089116582,1,20,7,10,2인 여행(가족 외),1.0,41.0,2.5,52390.0,2.5,-1.1329482853500639
a_a005400,46.33333333333333,3,6,43700,7,1.0,low,1.8423709874063285,1,20,6,1,나홀로 여행,0.0,41.0,2.0,14566.666666666666,2.3333333333333335,-1.5590193914218924
a_a014249,47.333333333333336,3,7,140160,11,1.0,med,2.368522519072036,1,30,6,2,2인 가족 여행,1.0,11.0,2.3333333333333335,46720.0,3.6666666666666665,-0.6745057296399355
a_a008663,41.33333333333333,3,13,43400,17,1.0,low,1.7779848984889686,2,20,8,4,나홀로 여행,0.0,27.0,4.333333333333333,14466.666666666666,5.666666666666667,1.684832793993638
a_a001525,45.91397849462367,4,34,492910,46,7.0,high,2.502370707113468,2,20,5,3,2인 여행(가족 외),1.0,43.0,8.5,123227.5,11.5,7.418939009079741
a_a007271,35.46464646464647,1,1,24000,2,1.0,low,0.99999999711461,2,40,12,2,2인 가족 여행,1.0,41.0,1.0,24000.0,2.0,-2.4111616035655494
a_a002618,38.0,2,7,108000,12,1.0,med,1.8879184969003524,2,30,5,3,부모 동반 여행,2.0,28.0,3.5,54000.0,6.0,1.2749474127409595
a_a010118,41.0,3,12,28000,12,1.0,low,2.2212518273482957,1,20,7,7,나홀로 여행,0.0,47.0,4.0,9333.333333333334,4.0,0.6365556073751161
a_a006332,39.0,2,4,14900,2,5.0,low,0.99999999711461,2,30,7,3,정보없음,1.0,36.0,2.0,7450.0,1.0,-2.2140734907681523
a_a005347,38.22222222222222,2,4,103800,4,1.0,med,1.4999999956719148,2,30,10,1,2인 여행(가족 외),1.0,41.0,2.0,51900.0,2.0,-1.7227829162584576
a_a003061,32.222222222222214,3,7,285060,13,1.0,high,2.449311824370276,2,20,7,2,2인 여행(가족 외),1.0,11.0,2.3333333333333335,95020.0,4.333333333333333,-0.3469786799668058
a_a009657,48.0,2,4,19900,5,2.0,low,1.921928089116582,2,30,7,3,정보없음,1.0,36.0,2.0,9950.0,2.5,-1.47713762900361
a_a005299,31.111111111111107,3,10,200790,14,1.0,high,2.41379955594951,2,30,7,3,정보없음,1.0,36.0,3.3333333333333335,66930.0,4.666666666666667,0.5051635321768514
a_a007301,42.0,2,3,35000,1,1.0,low,-1.4426951595367387e-09,2,30,6,3,3인 이상 여행(가족 외),2.0,41.0,1.5,17500.0,0.5,-2.8039081216765456
a_a006201,43.0,3,4,4000,8,1.0,low,1.7499999942292197,1,30,7,6,나홀로 여행,0.0,11.0,1.3333333333333333,1333.3333333333333,2.6666666666666665,-1.8541749914567225
a_a000315,48.0,2,5,281700,4,1.0,high,1.9999999942292197,2,30,7,3,정보없음,1.0,36.0,2.5,140850.0,2.0,-1.3785935726049114
a_a008222,35.61904761904762,3,8,19500,8,3.0,low,1.7499999942292197,1,20,5,6,나홀로 여행,0.0,41.0,2.6666666666666665,6500.0,2.6666666666666665,-0.936336741713933
