TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM
e000379,11,1,40,6,2,3,3,7,10.0,3,4,4,1,4,1,4,4,1,3,서울특별시,경기,자녀 동반 여행,1,2
e004623,41,1,20,6,1,1,3,6,7.0,3,8,2,3,4,5,4,2,6,3,경기도,인천,2인 여행(가족 외),2,1
e010097,41,2,30,6,2,2,2,6,9.0,3,4,2,2,2,2,2,2,6,6,서울특별시,경기,2인 가족 여행,1,1
e005575,41,2,30,6,2,3,11,1,5.0,1,1,4,3,2,4,2,2,4,4,경기도,서울,자녀 동반 여행,3,1
e004455,11,1,20,5,1,3,3,4,11.0,2,2,3,2,5,3,1,3,5,6,서울특별시,경기,3인 이상 여행(가족 외),3,5
e003609,41,1,20,4,1,6,7,5,5.0,2,2,4,2,2,2,2,2,2,2,경기도,서울,2인 여행(가족 외),2,1
e004141,30,1,20,7,1,1,2,3,7.0,2,3,2,1,1,1,2,2,6,7,대전광역시,서울,2인 여행(가족 외),7,1
e003530,41,2,30,6,2,3,2,5,9.0,1,5,4,2,4,2,4,4,4,4,경기도,경기,자녀 동반 여행,7,2
e006833,11,1,30,8,2,4,3,6,7.0,3,3,2,4,2,4,5,3,3,5,서울특별시,경기,자녀 동반 여행,3,3
e008283,11,1,40,6,1,1,4,6,7.0,2,2,3,2,4,3,3,3,4,3,서울특별시,경기,2인 여행(가족 외),7,1
e006874,41,2,50,6,2,2,11,1,7.0,2,1,3,4,3,1,2,4,5,1,경기도,경기,나홀로 여행,1,0
e002558,11,2,40,6,1,1,13,4,7.0,3,1,4,4,4,3,4,4,5,3,서울특별시,경기,3인 이상 여행(가족 외),3,4
e003868,41,1,40,6,2,4,2,5,10.0,2,2,2,6,6,2,2,6,2,7,경기도,경기,자녀 동반 여행,1,3
e007272,42,2,40,5,2,5,3,5,8.0,2,2,4,4,4,4,4,4,4,4,강원도,서울,자녀 동반 여행,3,5
e010660,11,1,20,6,1,1,12,2,7.0,3,2,2,2,3,6,5,2,7,7,서울특별시,경기,2인 여행(가족 외),3,1
e011627,11,2,30,6,2,2,3,5,7.0,3,4,2,2,3,6,3,3,3,4,서울특별시,경기,2인 가족 여행,3,1
e000004,41,1,40,6,2,3,2,7,8.0,2,1,5,3,5,4,5,4,2,5,경기도,경기,자녀 동반 여행,1,2
e002161,41,1,30,6,1,4,2,5,12.0,3,2,4,3,2,4,1,3,3,6,경기도,경기,나홀로 여행,1,0
e001936,28,1,20,6,1,1,3,4,7.0,1,1,1,1,1,1,4,1,2,7,인천광역시,경기,2인 여행(가족 외),5,1
e008483,41,2,20,5,1,1,4,4,7.0,2,3,4,4,3,4,4,4,4,4,경기도,서울,2인 여행(가족 외),1,1
e002231,11,1,20,5,1,5,12,2,7.0,3,2,7,5,3,6,2,5,1,6,서울특별시,경기,나홀로 여행,2,0
e008722,41,1,20,6,2,2,4,5,7.0,2,3,2,2,2,2,2,1,1,7,경기도,경기,2인 가족 여행,2,1
e000961,41,1,40,6,2,3,3,7,7.0,2,4,1,1,7,1,4,4,1,7,경기도,인천,3인 이상 여행(가족 외),3,3
e006359,11,2,40,7,1,1,2,3,7.0,3,2,5,3,1,3,6,1,2,2,서울특별시,경기,3인 이상 여행(가족 외),2,2
e000644,11,1,40,6,2,4,2,5,5.0,3,5,1,1,1,4,6,4,2,6,서울특별시,경기,자녀 동반 여행,2,3
e010233,11,2,20,6,1,3,2,4,12.0,3,5,2,2,7,3,2,7,2,2,서울특별시,경기,부모 동반 여행,3,2
e007357,11,1,50,6,2,4,9,5,7.0,2,1,4,2,3,2,2,2,3,7,서울특별시,경기,3인 이상 여행(가족 외),3,3
e009694,41,2,20,6,1,3,12,2,9.0,2,3,2,5,5,2,5,3,2,6,경기도,서울,2인 여행(가족 외),3,1
e000425,41,2,30,6,2,4,3,6,11.0,2,1,1,1,2,4,2,5,2,6,경기도,경기,자녀 동반 여행,5,3
e001182,11,2,40,6,2,4,13,3,9.0,2,1,3,3,5,4,4,3,3,4,서울특별시,경기,자녀 동반 여행,2,3
e011873,41,1,20,6,1,6,12,2,5.0,2,3,2,2,2,4,2,2,2,6,경기도,경기,2인 여행(가족 외),2,1
e004449,41,2,60,7,2,5,2,4,7.0,2,1,2,2,2,2,3,3,2,6,경기도,경기,3대 동반 여행(친척 포함),3,4
e003741,41,2,20,6,1,3,2,4,6.0,3,3,2,1,3,2,3,2,1,6,경기도,서울,2인 여행(가족 외),1,1
e003717,28,2,30,6,2,4,2,5,10.0,2,1,4,6,7,4,6,7,7,4,인천광역시,경기,자녀 동반 여행,7,3
e008133,28,2,40,5,1,3,3,5,9.0,4,1,4,2,5,1,4,3,6,4,서울특별시,경기,2인 여행(가족 외),1,1
e006439,41,2,30,6,2,3,2,9,12.0,2,1,4,4,3,2,4,3,3,4,경기도,서울,부모 동반 여행,3,5
e008307,41,2,50,6,2,4,11,1,7.0,3,15,1,1,3,3,2,3,2,3,경기도,경기,3인 이상 여행(가족 외),2,7
e004033,41,2,20,6,1,4,4,3,9.0,2,1,2,3,2,2,4,4,2,7,경기도,서울,나홀로 여행,1,0
e005370,43,2,40,4,2,5,9,4,11.0,3,3,4,1,1,1,1,1,2,3,충청북도,서울,2인 가족 여행,3,1
e009957,44,1,20,5,1,1,2,4,7.0,2,34,4,5,1,5,4,4,4,4,충청남도,경기,2인 여행(가족 외),2,1
e010937,11,2,20,7,1,4,3,3,6.0,3,10,2,4,1,4,5,2,7,7,서울특별시,경기,나홀로 여행,6,0
e000691,41,2,30,5,2,2,2,4,9.0,3,6,2,1,1,3,6,1,7,7,경기도,서울,2인 가족 여행,5,1
e002569,43,2,20,6,1,3,3,4,4.0,3,5,4,4,2,4,6,2,7,7,충청북도,서울,2인 여행(가족 외),1,1
e011581,28,2,20,4,1,1,12,1,7.0,3,2,3,1,1,1,7,3,2,7,인천광역시,경기,나홀로 여행,1,0
e011417,41,2,20,6,1,3,2,5,11.0,3,10,4,3,6,2,2,2,2,6,경기도,서울,2인 여행(가족 외),7,1
e000395,41,2,40,8,2,3,2,4,8.0,2,1,2,3,2,4,4,4,6,5,경기도,인천,자녀 동반 여행,3,2
e012805,11,2,20,5,1,4,12,5,12.0,3,6,4,4,5,7,7,6,2,7,서울특별시,경기,2인 여행(가족 외),5,1
e010775,28,1,20,6,1,5,12,1,8.0,3,4,3,5,5,3,5,6,5,5,인천광역시,서울,2인 가족 여행,3,1
e012488,41,2,20,4,1,4,12,2,9.0,3,4,6,3,4,2,6,6,2,6,경기도,서울,나홀로 여행,7,0
e010442,11,1,20,6,1,4,12,1,6.0,3,1,6,6,2,2,5,6,3,5,서울특별시,경기,2인 여행(가족 외),3,1
e012636,41,2,30,5,1,4,3,4,5.0,3,3,4,1,1,1,1,6,1,7,경기도,서울,2인 가족 여행,7,1
e005716,28,2,30,6,2,3,2,3,8.0,3,10,5,4,4,2,4,4,2,7,인천광역시,경기,자녀 동반 여행,3,2
e001052,28,2,30,5,1,3,3,4,8.0,4,3,2,2,1,1,2,3,3,7,인천광역시,서울,나홀로 여행,7,0
e006924,41,1,40,6,2,5,3,5,9.0,3,6,2,2,3,2,2,3,4,5,경기도,경기,나홀로 여행,8,0
e000294,45,2,20,6,1,2,7,3,3.0,1,3,2,1,4,4,2,4,5,1,전라북도,경기,2인 여행(가족 외),3,1
e011007,41,2,30,5,2,4,4,2,5.0,2,2,1,6,4,5,6,6,3,5,경기도,경기,자녀 동반 여행,2,3
e009814,41,1,20,6,1,1,3,7,7.0,2,2,2,2,2,2,6,2,2,7,경기도,서울,2인 여행(가족 외),3,1
e007497,11,1,30,6,1,4,3,5,12.0,2,1,1,4,3,3,4,5,3,3,서울특별시,인천,2인 여행(가족 외),3,1
e006528,41,2,20,4,1,3,13,1,3.0,3,2,2,2,2,3,3,3,2,6,경기도,서울,나홀로 여행,2,0
e003807,11,1,30,7,1,3,2,5,9.0,3,4,2,1,3,2,3,3,5,3,서울특별시,경기,2인 여행(가족 외),3,1
e005999,41,2,20,6,1,1,3,4,7.0,2,1,2,1,1,6,5,2,3,7,경기도,서울,2인 여행(가족 외),1,1
e003115,41,2,30,5,2,3,2,3,6.0,3,5,2,1,4,3,4,2,2,6,경기도,경기,부모 동반 여행,2,3
e003262,41,2,20,6,1,4,13,1,9.0,2,1,3,2,2,4,2,3,1,6,경기도,서울,나홀로 여행,5,0
e007981,41,2,40,4,2,2,3,4,8.0,2,1,2,1,4,4,1,4,7,4,경기도,경기,3인 이상 여행(가족 외),2,3
e003388,41,1,20,4,1,3,13,4,5.0,3,6,4,4,4,4,4,4,4,4,경기도,경기,2인 여행(가족 외),4,1
e002235,45,1,30,6,2,3,2,5,8.0,2,1,2,5,6,5,2,5,5,3,전라북도,서울,2인 가족 여행,7,1
e008648,41,2,30,6,2,2,3,4,7.0,2,1,3,4,3,2,2,3,6,4,경기도,경기,2인 가족 여행,3,1
e004905,43,2,40,6,2,4,4,4,6.0,3,8,6,2,2,6,6,6,2,6,충청북도,서울,자녀 동반 여행,7,1
e010355,11,2,40,7,1,1,2,3,7.0,3,3,1,1,1,1,4,4,4,6,서울특별시,경기,3인 이상 여행(가족 외),1,3
e001233,11,2,30,6,2,2,2,4,6.0,3,6,6,2,2,4,5,1,1,4,서울특별시,인천,부모 동반 여행,5,3
e010560,28,2,40,6,2,3,3,4,8.0,3,3,2,3,2,1,1,1,6,4,인천광역시,서울,2인 가족 여행,8,1
e011408,41,2,40,6,1,5,2,4,11.0,3,5,2,1,2,1,1,1,1,6,경기도,경기,3인 이상 여행(가족 외),1,2
e001321,41,2,30,6,1,1,3,4,7.0,3,4,2,6,2,5,2,6,2,6,경기도,경기,나홀로 여행,8,0
e003963,41,2,60,6,3,2,9,2,4.0,3,1,4,4,4,4,4,3,4,3,경기도,경기,2인 가족 여행,6,1
e000718,11,2,20,6,1,4,2,4,5.0,2,2,4,2,2,4,3,5,4,7,서울특별시,경기,나홀로 여행,5,0
e009224,41,2,30,6,1,2,4,3,3.0,3,1,7,6,5,2,3,1,2,3,경기도,인천,나홀로 여행,7,0
e006795,11,1,30,6,2,4,2,6,7.0,3,6,1,1,1,5,7,7,7,7,서울특별시,경기,자녀 동반 여행,1,3
e000919,11,1,40,6,2,2,1,4,4.0,3,3,2,2,6,6,6,2,2,2,서울특별시,경기,3인 이상 여행(가족 외),7,3
e004369,11,2,20,4,1,1,12,2,7.0,2,1,1,1,1,4,2,3,6,7,서울특별시,인천,2인 여행(가족 외),3,1
e007778,41,1,30,5,1,3,13,5,8.0,3,3,6,5,3,5,5,5,3,2,경기도,서울,2인 여행(가족 외),3,1
e002541,11,1,30,6,2,2,2,4,7.0,2,1,3,3,5,5,5,5,6,5,서울특별시,경기,2인 여행(가족 외),7,1
e008514,11,1,20,6,1,3,2,2,6.0,3,1,5,2,2,4,4,3,2,6,서울특별시,경기,나홀로 여행,1,0
e003892,41,1,20,6,1,1,3,4,7.0,2,2,1,1,1,5,6,2,5,6,경기도,서울,2인 여행(가족 외),3,1
e012583,41,2,30,6,1,4,13,3,3.0,2,2,2,6,2,3,3,6,6,6,경기도,경기,2인 여행(가족 외),2,1
e001254,41,2,60,6,3,5,11,1,8.0,2,2,4,1,4,3,1,4,7,4,경기도,경기,나홀로 여행,1,0
e005591,41,1,20,4,1,3,7,6,12.0,2,1,2,2,2,4,4,3,3,4,경기도,경기,부모 동반 여행,3,5
e010990,11,2,30,6,2,4,3,4,6.0,2,1,1,1,7,7,4,4,5,4,서울특별시,경기,자녀 동반 여행,6,3
e007631,11,1,20,6,1,3,12,3,4.0,3,4,6,2,3,2,6,3,5,7,서울특별시,경기,2인 여행(가족 외),3,1
e010673,41,2,30,4,2,4,11,1,6.0,2,1,2,4,4,4,3,4,4,4,경기도,경기,자녀 동반 여행,3,3
e008311,11,2,40,6,2,4,2,4,8.0,2,2,2,1,2,4,4,5,2,6,서울특별시,경기,자녀 동반 여행,3,3
e004142,41,1,30,6,2,3,11,2,4.0,2,1,4,4,5,4,4,5,3,5,경기도,경기,자녀 동반 여행,1,2
e004716,41,1,20,6,1,1,3,2,7.0,3,4,1,1,6,6,2,6,6,1,경기도,경기,부모 동반 여행,1,2
e007207,44,1,20,5,1,4,12,2,8.0,2,1,4,5,3,4,3,5,4,5,충청남도,서울,2인 여행(가족 외),7,1
e007484,41,2,30,6,1,5,3,4,12.0,3,3,3,3,3,2,2,1,6,5,경기도,서울,3인 이상 여행(가족 외),6,3
e009180,11,1,20,6,1,1,12,2,7.0,2,2,5,5,3,5,5,5,5,5,서울특별시,경기,2인 여행(가족 외),3,1
e001888,11,1,30,6,2,4,3,7,8.0,2,1,1,1,4,4,1,5,1,6,서울특별시,경기,자녀 동반 여행,3,3
e000371,41,2,30,7,1,1,2,8,7.0,3,2,7,5,6,7,6,5,7,6,경기도,서울,나홀로 여행,6,0
e009382,44,1,40,6,1,1,2,4,7.0,3,6,6,4,1,3,5,6,2,5,충청남도,경기,3인 이상 여행(가족 외),5,5
e003102,11,1,30,6,1,1,3,6,7.0,2,3,5,3,6,3,2,3,6,2,서울특별시,경기,2인 여행(가족 외),1,1
e008414,44,2,30,6,1,5,12,1,9.0,3,2,4,1,4,3,2,6,1,6,충청남도,서울,3인 이상 여행(가족 외),3,2
e007236,44,1,30,5,2,2,11,1,5.0,3,2,3,1,2,5,3,3,3,7,충청남도,경기,2인 가족 여행,1,1
e010220,41,2,20,8,1,1,2,6,7.0,3,4,1,1,1,4,7,7,7,4,경기도,경기,나홀로 여행,1,0
e003394,11,2,30,5,2,3,3,4,7.0,2,1,2,4,4,3,4,4,5,5,서울특별시,경기,자녀 동반 여행,3,2
e005822,28,1,40,5,2,3,2,2,6.0,1,1,4,4,1,7,7,1,1,7,인천광역시,서울,자녀 동반 여행,6,2
e009465,41,2,30,5,2,4,11,4,5.0,2,2,4,4,1,3,5,5,2,3,경기도,서울,자녀 동반 여행,8,3
e001523,11,1,60,6,2,4,5,6,11.0,3,6,4,4,4,4,4,4,4,4,서울특별시,경기,2인 가족 여행,1,1
e006214,28,2,20,6,1,3,2,2,4.0,3,2,6,4,2,5,4,4,6,5,인천광역시,서울,2인 여행(가족 외),3,1
e004681,41,1,20,6,1,3,2,4,7.0,3,3,1,4,4,4,4,4,5,4,경기도,서울,2인 여행(가족 외),4,1
e004602,41,1,20,6,1,1,2,4,7.0,2,5,1,1,1,1,7,1,7,7,경기도,경기,2인 여행(가족 외),1,1
e001534,11,1,20,6,1,1,3,4,7.0,3,3,3,3,2,4,2,3,2,4,서울특별시,인천,2인 여행(가족 외),2,1
e007218,41,2,20,6,1,4,2,4,5.0,3,3,3,1,1,3,2,6,6,3,경기도,서울,2인 가족 여행,7,1
e008334,41,2,40,6,1,4,2,4,7.0,3,6,2,4,4,3,2,4,6,7,경기도,서울,나홀로 여행,1,0
e003891,11,2,30,6,2,4,3,4,8.0,2,3,4,1,1,3,5,5,2,6,서울특별시,경기,자녀 동반 여행,3,3
e001281,11,2,30,6,2,2,3,6,8.0,2,1,2,1,2,3,4,3,6,7,서울특별시,경기,2인 가족 여행,2,1
e002536,43,2,20,6,1,2,3,4,6.0,2,1,3,2,3,5,4,3,6,5,충청북도,서울,나홀로 여행,1,0
e003520,41,1,30,6,2,3,11,2,11.0,2,1,3,2,2,4,6,6,6,5,경기도,경기,자녀 동반 여행,1,2
e010199,11,2,40,6,1,1,3,5,7.0,2,1,2,6,2,2,2,2,2,5,서울특별시,경기,나홀로 여행,2,0
e007976,11,1,40,6,2,2,13,2,2.0,3,5,2,4,1,3,3,5,6,3,서울특별시,경기,2인 가족 여행,2,1
e004719,11,2,30,7,2,3,3,4,9.0,2,1,2,6,2,2,2,2,6,6,서울특별시,경기,자녀 동반 여행,3,6
e003285,44,2,20,6,1,4,2,4,5.0,2,1,2,2,2,3,2,3,2,2,충청남도,경기,2인 여행(가족 외),9,1
e010921,28,2,20,5,1,2,2,5,9.0,1,1,4,2,2,2,4,3,6,6,인천광역시,경기,2인 여행(가족 외),5,1
e002557,30,1,60,6,2,2,8,4,5.0,2,3,4,4,4,4,5,4,3,4,대전광역시,서울,2인 가족 여행,7,1
e002622,41,1,30,6,1,4,6,5,8.0,2,1,5,2,2,5,3,4,3,5,경기도,경기,3인 이상 여행(가족 외),1,3
e000700,41,2,20,6,1,1,2,4,7.0,2,2,1,4,6,2,2,6,6,6,경기도,서울,나홀로 여행,1,0
e003095,41,1,30,6,2,4,2,5,7.0,2,3,1,1,2,4,3,4,3,6,경기도,경기,자녀 동반 여행,1,3
e001159,45,2,30,5,2,2,4,1,5.0,2,1,2,1,1,2,1,1,1,1,전라북도,경기,2인 가족 여행,3,1
e009457,41,2,20,5,1,1,4,4,7.0,3,2,3,2,1,2,2,3,6,7,경기도,서울,나홀로 여행,5,0
e009181,11,2,20,5,1,4,3,4,5.0,3,2,7,3,1,2,5,6,3,4,서울특별시,인천,2인 여행(가족 외),6,1
e004931,41,1,40,5,2,5,8,7,8.0,3,5,1,1,2,3,4,3,6,3,경기도,서울,자녀 동반 여행,3,2
e010753,11,2,20,7,1,2,12,1,1.0,3,2,1,4,2,4,4,3,7,4,서울특별시,경기,3인 이상 여행(가족 외),3,5
e004300,41,1,20,6,1,1,2,7,7.0,2,1,2,4,2,5,3,2,6,2,경기도,경기,2인 여행(가족 외),2,1
e007538,43,2,20,6,1,3,12,2,5.0,2,3,4,1,1,5,7,6,5,6,충청북도,서울,나홀로 여행,10,0
e009361,41,2,30,6,2,2,2,6,6.0,3,6,4,4,4,2,4,4,4,6,경기도,서울,나홀로 여행,2,0
e008695,42,1,30,5,4,2,2,4,4.0,2,4,4,6,2,4,6,2,6,6,강원도,서울,2인 가족 여행,1,1
e008342,41,2,20,6,1,5,3,4,11.0,2,1,3,2,1,5,6,5,2,6,경기도,인천,2인 여행(가족 외),2,1
g003294,11,2,30,5,2,2,3,4,7.0,3,3,5,3,5,4,5,4,5,3,서울특별시,전북,2인 가족 여행,10,1
e003514,41,2,20,5,1,5,3,4,6.0,2,2,2,1,6,2,1,1,6,1,경기도,서울,2인 여행(가족 외),2,1
e003025,41,1,60,7,1,2,3,12,12.0,2,5,2,6,5,2,2,5,3,2,경기도,경기,2인 가족 여행,1,1
e006877,11,1,30,6,2,2,2,5,8.0,3,3,7,1,1,3,2,4,2,2,서울특별시,서울,2인 가족 여행,1,1
e001243,44,1,40,6,2,5,11,1,7.0,3,3,3,2,2,2,5,5,2,6,충청남도,인천,자녀 동반 여행,2,3
e008911,41,2,20,6,1,1,12,2,7.0,3,2,4,6,2,6,2,6,1,7,경기도,서울,2인 여행(가족 외),1,1
e002401,28,2,60,4,2,2,4,2,5.0,3,2,3,3,3,3,3,3,3,3,인천광역시,서울,2인 여행(가족 외),9,1
e006789,45,2,30,6,1,3,2,4,7.0,2,2,4,4,1,3,2,6,7,7,전라북도,서울,나홀로 여행,1,0
e003615,41,2,30,6,1,1,3,8,7.0,2,2,4,2,2,5,6,4,1,7,경기도,서울,2인 여행(가족 외),7,1
e005447,11,2,20,6,1,1,3,4,7.0,3,3,2,2,1,6,6,5,2,6,서울특별시,인천,나홀로 여행,1,0
e006953,41,2,40,6,1,3,3,6,8.0,2,2,1,4,2,4,4,2,2,3,경기도,경기,나홀로 여행,1,0
e004464,45,2,30,6,1,4,2,4,12.0,2,2,4,4,2,3,2,3,1,3,전라북도,서울,나홀로 여행,1,0
e008565,28,2,20,6,1,5,2,4,12.0,2,2,1,1,6,1,4,3,3,7,인천광역시,경기,2인 여행(가족 외),1,1
e002742,28,2,30,6,2,2,3,4,12.0,2,2,2,3,2,5,5,2,1,5,인천광역시,경기,2인 가족 여행,2,1
e001146,11,1,20,6,1,4,12,2,9.0,2,1,4,4,4,3,3,4,3,4,서울특별시,경기,나홀로 여행,6,0
g010556,11,2,30,6,1,1,2,5,7.0,1,1,2,2,4,5,6,4,2,7,서울특별시,경기,2인 여행(가족 외),5,1
e003465,29,2,20,6,1,1,2,4,7.0,2,1,6,2,2,3,2,6,7,7,광주광역시,서울,2인 여행(가족 외),1,1
e006100,11,1,30,6,1,1,3,4,7.0,3,2,4,1,4,4,4,4,2,6,서울특별시,인천,2인 여행(가족 외),7,1
e009636,43,2,30,6,2,3,3,2,5.0,2,1,3,4,3,4,2,2,2,6,충청북도,경기,자녀 동반 여행,1,3
e003996,41,1,30,6,1,2,8,4,7.0,2,2,7,1,5,7,1,7,6,4,경기도,서울,2인 여행(가족 외),4,1
e001022,30,2,20,4,1,1,4,4,7.0,3,5,3,3,6,3,3,3,6,5,대전광역시,경기,2인 가족 여행,1,1
e003408,41,1,20,4,1,3,12,1,8.0,3,4,4,3,3,3,3,6,3,3,경기도,경기,3인 이상 여행(가족 외),3,2
e003935,44,1,30,4,1,3,4,2,5.0,2,2,4,1,3,5,3,3,5,5,충청남도,서울,3인 이상 여행(가족 외),3,3
e004005,30,2,20,6,1,1,3,5,7.0,2,3,2,1,2,2,3,5,2,6,대전광역시,서울,2인 여행(가족 외),2,1
e009968,41,2,20,5,1,4,7,1,5.0,3,5,2,1,2,3,5,5,7,6,경기도,인천,2인 여행(가족 외),2,1
e003843,28,2,40,5,1,4,3,5,7.0,3,5,4,2,6,2,2,6,1,6,인천광역시,서울,3인 이상 여행(가족 외),5,4
e000973,28,2,60,4,2,4,2,11,12.0,2,1,2,2,4,2,2,2,1,5,인천광역시,경기,3인 이상 여행(가족 외),3,3
e001430,11,2,20,6,1,1,3,4,7.0,2,2,4,4,2,4,6,4,4,6,서울특별시,경기,2인 가족 여행,3,1
e003342,28,2,20,5,1,3,3,3,11.0,3,2,6,2,2,2,4,2,6,7,인천광역시,경기,2인 여행(가족 외),2,1
e002392,41,2,20,6,1,5,3,4,12.0,1,1,3,3,2,4,3,3,3,3,경기도,서울,나홀로 여행,1,0
e000812,41,1,30,7,2,4,2,5,9.0,2,1,3,5,5,5,6,5,5,4,경기도,경기,자녀 동반 여행,7,3
e011422,11,1,40,5,2,4,2,4,7.0,1,1,4,1,1,4,7,1,1,7,서울특별시,경기,2인 가족 여행,5,1
e006919,11,1,40,6,2,3,3,7,10.0,3,5,4,2,3,2,4,5,2,5,서울특별시,경기,자녀 동반 여행,3,2
e006886,43,1,20,6,1,3,3,4,5.0,2,1,4,3,3,4,2,3,4,5,충청북도,서울,2인 여행(가족 외),1,1
e004627,41,1,30,6,1,3,7,8,11.0,3,2,1,7,7,2,7,7,1,1,경기도,경기,2인 여행(가족 외),3,1
e010017,44,2,20,6,1,3,2,9,11.0,2,2,3,2,2,2,2,5,3,2,충청남도,경기,2인 여행(가족 외),1,1
e003202,41,1,20,5,1,3,3,6,12.0,3,5,4,1,1,1,1,1,3,5,경기도,경기,2인 여행(가족 외),3,1
e008790,41,2,20,4,1,1,3,4,7.0,3,10,4,4,2,2,4,3,6,4,경기도,서울,2인 여행(가족 외),3,1
e009660,11,2,50,8,2,6,2,8,11.0,2,1,1,4,1,4,7,1,7,1,서울특별시,경기,3인 이상 여행(가족 외),1,5
e010984,41,1,20,6,1,3,2,1,3.0,3,8,6,3,4,4,3,6,2,3,경기도,서울,3인 이상 여행(가족 외),7,2
e004987,28,1,20,6,1,5,3,4,8.0,2,1,6,1,4,3,6,6,2,7,인천광역시,경기,2인 여행(가족 외),3,1
e005015,11,1,40,6,1,1,2,5,7.0,2,1,1,2,6,3,6,1,6,4,서울특별시,경기,3인 이상 여행(가족 외),2,3
e005555,41,2,20,4,1,3,12,2,5.0,2,3,2,3,1,2,7,2,2,7,경기도,서울,나홀로 여행,7,0
e005978,11,2,20,4,1,3,12,1,11.0,3,1,3,1,1,5,6,7,5,3,서울특별시,경기,2인 여행(가족 외),2,1
e009081,43,2,20,5,1,5,12,1,12.0,2,1,7,1,3,4,6,7,7,5,충청북도,서울,2인 여행(가족 외),3,1
e002364,11,1,40,6,1,1,5,3,7.0,1,1,2,5,3,5,3,4,2,3,서울특별시,경기,2인 여행(가족 외),8,1
e005862,41,2,30,5,1,4,2,4,10.0,2,3,3,6,3,2,5,2,1,6,경기도,서울,2인 여행(가족 외),9,1
e002263,11,2,60,3,4,2,8,4,11.0,4,1,2,2,4,4,4,4,4,4,서울특별시,경기,자녀 동반 여행,3,1
e000882,41,2,20,5,1,4,3,2,7.0,3,2,4,1,1,1,6,6,7,7,경기도,서울,나홀로 여행,1,0
e010803,28,1,30,6,2,3,3,4,6.0,3,10,6,5,1,2,3,2,4,7,인천광역시,경기,자녀 동반 여행,8,2
e005645,41,2,20,6,1,3,12,1,4.0,3,3,2,2,4,3,2,5,4,5,경기도,경기,부모 동반 여행,1,2
e012132,41,2,20,6,1,3,4,2,7.0,2,1,2,7,4,6,7,4,7,5,경기도,서울,2인 여행(가족 외),8,1
e007399,41,1,40,6,1,1,2,6,7.0,3,3,1,1,7,4,7,7,7,1,경기도,서울,2인 여행(가족 외),6,1
e000907,44,2,20,6,1,1,2,3,7.0,3,5,2,2,4,1,4,2,7,5,충청남도,경기,나홀로 여행,2,0
e004466,44,2,20,4,2,2,11,2,4.0,2,1,4,2,2,2,1,2,7,3,인천광역시,서울,나홀로 여행,1,0
e002800,43,2,60,6,2,3,3,1,6.0,2,5,4,4,1,5,6,4,6,7,충청북도,경기,3대 동반 여행(친척 포함),5,3
e006333,41,1,60,6,1,3,3,3,12.0,3,2,2,4,1,4,6,5,1,6,경기도,인천,3대 동반 여행(친척 포함),3,6
e008664,11,2,20,6,1,5,2,6,12.0,2,1,2,2,1,3,5,5,5,6,서울특별시,경기,나홀로 여행,7,0
e011482,41,2,20,5,1,4,13,2,8.0,2,2,1,1,1,1,1,1,7,7,경기도,서울,나홀로 여행,1,0
e008301,28,1,30,6,2,4,5,4,4.0,3,3,2,4,2,1,4,7,3,1,인천광역시,경기,자녀 동반 여행,3,3
e009043,30,1,20,4,1,1,12,1,7.0,3,4,2,2,2,1,4,5,2,5,대전광역시,경기,2인 여행(가족 외),3,1
e006057,41,2,60,4,4,1,3,4,7.0,2,1,2,7,3,4,3,4,4,5,경기도,경기,2인 여행(가족 외),2,1
e001314,41,1,50,6,1,3,3,5,7.0,3,4,2,1,3,3,3,3,3,6,경기도,서울,3인 이상 여행(가족 외),3,2
e001166,48,2,40,7,2,4,2,7,12.0,2,2,2,1,4,3,5,2,6,7,경상남도,서울,자녀 동반 여행,3,1
e000381,41,2,30,6,2,4,3,3,7.0,2,1,4,4,5,4,4,4,3,5,경기도,경기,자녀 동반 여행,2,3
e012246,11,2,20,7,1,4,3,4,12.0,2,1,7,3,6,5,6,6,6,1,서울특별시,인천,2인 여행(가족 외),3,1
e012074,11,1,20,6,1,4,12,4,10.0,3,3,4,1,4,2,1,1,7,1,서울특별시,경기,2인 여행(가족 외),1,1
e003669,27,2,20,6,1,4,12,1,10.0,4,1,7,4,3,2,6,4,4,2,대구광역시,서울,나홀로 여행,10,0
e004254,41,1,20,6,1,3,7,4,5.0,1,1,4,5,3,3,5,5,4,5,경기도,서울,2인 여행(가족 외),3,1
e011758,11,2,20,4,1,1,12,5,7.0,2,1,1,1,1,6,6,6,6,6,서울특별시,경기,2인 여행(가족 외),1,1
e006517,41,1,60,6,2,2,13,3,7.0,3,5,3,5,2,6,6,6,4,5,경기도,서울,2인 가족 여행,10,1
